address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"626 S Linda Cir, 4/2 1619 sqft 626 S Linda, Mesa, AZ 85204",4,2,1619,zillow_ph,http://www.zillow.com/homedetails/626-S-Linda-6AZP0019-Mesa-AZ-85204/2100533556_zpid/,-111.797,33.399,375.299,,0,1,,,41825,rental,1295,open,,,2015-11-13,West Central,107,PH
"7500 E Deer Valley Rd UNIT 99, Scottsdale, AZ 85255",3,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-99-Scottsdale-AZ-85255/7981953_zpid/,-111.918,33.6851,540.894,1999,0,1,,,41828,rental,1625,open,,,2015-11-13,North Scottsdale,94,PH
"1227 E Wayland Dr., 4/2 1154 sqft 1227 E Wayland Dr, Phoenix, AZ 85040",4,2,1154,zillow_ph,http://www.zillow.com/homedetails/1227-E-Wayland-Dr-AZPH3402-Phoenix-AZ-85040/2100535054_zpid/,-112.055,33.3944,339.426,,0,1,,,41834,rental,965,open,,,2015-11-13,South Mountain,151,PH
"8787 E Mountain View Rd APT 1074, Scottsdale, AZ 85258",1,1,826,zillow_ph,http://www.zillow.com/homedetails/8787-E-Mountain-View-Rd-APT-1074-Scottsdale-AZ-85258/67717063_zpid/,-111.891,33.5738,411.86,1985,0,10,,,41837,rental,875,open,,,2015-11-13,North Scottsdale,94,PH
"22045 N 30th Dr, 3/2.5 1421 sqft 22045 N 30th Dr, Phoenix, AZ 85027",3,2,1421,zillow_ph,http://www.zillow.com/homedetails/22045-N-30th-Dr-6AZP0018-Phoenix-AZ-85027/2100533550_zpid/,-112.124,33.6868,422.978,,0,1,,,41838,rental,1210,open,,,2015-11-13,Deer Valley,307,PH
"6351 W Beverly Rd, 3/2 1598 sqft 6351 W Beverly Rd, Laveen, AZ 85339",3,2,1598,zillow_ph,http://www.zillow.com/homedetails/6351-W-Beverly-Rd-AZPH4146-Laveen-AZ-85339/2100534804_zpid/,-112.169,33.3628,316.703,,1,1,,,41841,rental,1065,open,,,2015-11-13,Laveen,158,PH
"15550 N Frank Lloyd Wright Blvd UNIT 1005, Scottsdale, AZ 85260",2,2,1473,zillow_ph,http://www.zillow.com/homedetails/15550-N-Frank-Lloyd-Wright-Blvd-UNIT-1005-Scottsdale-AZ-85260/8042575_zpid/,-111.882,33.627,457.957,1998,0,1,,,41842,rental,1695,open,,,2015-11-13,North Scottsdale,94,PH
"7009 E Acoma Drive #2063, Scottsdale, AZ 85254",1,1,772,zillow_ph,http://www.zillow.com/homedetails/7009-E-Acoma-Drive-2063-Scottsdale-AZ-85254/2102142101_zpid/,-111.93,33.6179,439.681,1994,1,20,,,41844,rental,3200,open,,,2015-11-13,Paradise Valley,288,PH
"5037 e. Bannock Street, 3 Beds 2 Baths 5037 E Bannock St, Phoenix, AZ 85044",3,2,1206,zillow_ph,http://www.zillow.com/homedetails/5037-E-Bannock-St-S1AP1480-Phoenix-AZ-85044/2100535059_zpid/,-111.976,33.3334,379.953,,1,1,,,41845,rental,1215,open,,,2015-11-13,Ahwatukee Foothills 0,274,PH
"124 N Pasadena, Mesa, AZ 85201",2,1,813,zillow_ph,http://www.zillow.com/homedetails/124-N-Pasadena-Mesa-AZ-85201/7625553_zpid/,-111.828,33.4181,378.784,1920,1,1,,,41846,rental,925,open,,,2015-11-13,West Central,107,PH
"921 S Val Vista Dr # 181, 3 Beds 2 Baths 921 S Val Vista Dr, Mesa, AZ 85204",3,2,1208,zillow_ph,http://www.zillow.com/homedetails/921-S-Val-Vista-Dr-S2AP2538-Mesa-AZ-85204/2100534990_zpid/,-111.752,33.3991,387.432,,0,1,,,41849,rental,1135,open,,,2015-11-13,Southeast 0,119,PH
"8055 E Thomas Rd UNIT K203, Scottsdale, AZ 85251",2,2,864,zillow_ph,http://www.zillow.com/homedetails/8055-E-Thomas-Rd-UNIT-K203-Scottsdale-AZ-85251/7577397_zpid/,-111.908,33.4799,376.098,1972,0,1,,,41852,rental,900,open,,,2015-11-13,South Scottsdale,148,PH
"1419 E Ian Dr, 3 Beds 3 Baths 1419 E Ian Dr, Phoenix, AZ 85042",3,3,1453,zillow_ph,http://www.zillow.com/homedetails/1419-E-Ian-Dr-S1AP2274-Phoenix-AZ-85042/2100534950_zpid/,-112.052,33.3725,368.288,,1,1,,,41853,rental,1245,open,,,2015-11-13,South Mountain,151,PH
"613 W Magdalena Ln, 3 Beds 1.75 Baths 613 W Magdalena Ln, Phoenix, AZ 85041",3,1,1316,zillow_ph,http://www.zillow.com/homedetails/613-W-Magdalena-Ln-S1AP1498-Phoenix-AZ-85041/2100535071_zpid/,-112.083,33.3707,364.13,,0,1,,,41854,rental,1000,open,,,2015-11-13,South Mountain,151,PH
"6429 W Valencia Dr, 3 Beds 2 Baths 6429 W Valencia Dr, Laveen, AZ 85339",3,2,1275,zillow_ph,http://www.zillow.com/homedetails/6429-W-Valencia-Dr-S1AP0505-Laveen-AZ-85339/2100535168_zpid/,-112.169,33.3628,316.703,,1,1,,,41856,rental,950,open,,,2015-11-13,Laveen,158,PH
"8524 E Roosevelt St, Scottsdale, AZ 85257",2,1,936,zillow_ph,http://www.zillow.com/homedetails/8524-E-Roosevelt-St-Scottsdale-AZ-85257/7577629_zpid/,-111.899,33.4589,367.656,1972,0,1,,,41857,rental,895,open,,,2015-11-13,South Scottsdale,148,PH
"2929 W Pecan Road, 3 Beds 2 Baths 2929 W Pecan Rd, Phoenix, AZ 85041",3,2,1623,zillow_ph,http://www.zillow.com/homedetails/2929-W-Pecan-Rd-S2AP0095-Phoenix-AZ-85041/2100535193_zpid/,-112.122,33.3948,319.56,,0,1,,,41860,rental,1070,open,,,2015-11-13,Laveen,158,PH
"5619 S 11th Dr, 3 Beds 2.5 Baths 5619 S 11th Dr, Phoenix, AZ 85041",3,2,1825,zillow_ph,http://www.zillow.com/homedetails/5619-S-11th-Dr-AZPH1107-Phoenix-AZ-85041/2100535177_zpid/,-112.086,33.3951,332.072,,1,1,,,41866,rental,1080,open,,,2015-11-13,South Mountain,151,PH
"8205 E Portobello Ave, Mesa, AZ 85212",3,2,1655,zillow_ph,http://www.zillow.com/homedetails/8205-E-Portobello-Ave-Mesa-AZ-85212/8229149_zpid/,-111.657,33.3602,418.578,1998,1,1,,,41867,rental,1250,open,,,2015-11-13,Southeast 0,119,PH
"5647 S. 11th Dr., 3 Beds 2 Baths 5647 S 11th Dr, Phoenix, AZ 85041",3,2,1275,zillow_ph,http://www.zillow.com/homedetails/5647-S-11th-Dr-AZPH0180-Phoenix-AZ-85041/2100535151_zpid/,-112.086,33.3942,332.898,,0,1,,,41868,rental,1025,open,,,2015-11-13,South Mountain,151,PH
"5995 N 78th St APT 1075, Scottsdale, AZ 85250",1,1,560,zillow_ph,http://www.zillow.com/homedetails/5995-N-78th-St-APT-1075-Scottsdale-AZ-85250/81950165_zpid/,-111.912,33.523,388.197,1981,0,10,,,41869,rental,2000,open,,,2015-11-13,South Scottsdale,148,PH
"921 S Val Vista Dr UNIT 73, Mesa, AZ 85204",4,2,2040,zillow_ph,http://www.zillow.com/homedetails/921-S-Val-Vista-Dr-UNIT-73-Mesa-AZ-85204/7648793_zpid/,-111.752,33.3996,387.547,1987,0,1,,,41870,rental,1500,open,,,2015-11-13,Southeast 0,119,PH
"32505 N 41st Way, Cave Creek, AZ 85331",5,2,3299,zillow_ph,http://www.zillow.com/homedetails/32505-N-41st-Way-Cave-Creek-AZ-85331/81954620_zpid/,-111.992,33.7803,571.803,2007,0,1,,,41871,rental,6500,open,,,2015-11-13,Desert View,273,PH
"10058 E Calypso Cir, 3/2 1370 sqft 10058 E Calypso Cir, Mesa, AZ 85208",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/10058-E-Calypso-Cir-4AZP5141-Mesa-AZ-85208/2100533886_zpid/,-111.614,33.4074,475.5,,0,1,,,41872,rental,1060,open,,,2015-11-13,Southeast 0,119,PH
"8750 E Lobo Avenue, 3 Beds 2 Baths 8750 E Lobo Ave, Mesa, AZ 85209",3,2,1629,zillow_ph,http://www.zillow.com/homedetails/8750-E-Lobo-Ave-AZPH1172-Mesa-AZ-85209/2100534934_zpid/,-111.636,33.3804,441.066,,1,1,,,41873,rental,1205,open,,,2015-11-13,Southeast 0,119,PH
"7213 S. 8th St., 3 Beds 2.5 Baths 7213 S 8th St, Phoenix, AZ 85042",3,2,1315,zillow_ph,http://www.zillow.com/homedetails/7213-S-8th-St-AZPH0190-Phoenix-AZ-85042/2100535018_zpid/,-112.062,33.38,356.208,,1,1,,,41875,rental,1045,open,,,2015-11-13,South Mountain,151,PH
"117 W Kerry Ln, Phoenix, AZ 85027",3,2,1617,zillow_ph,http://www.zillow.com/homedetails/117-W-Kerry-Ln-Phoenix-AZ-85027/7968779_zpid/,-112.076,33.6607,430.435,1985,0,1,,,41876,rental,1295,open,,,2015-11-13,Deer Valley,307,PH
"2605 E Silk Oak Dr, Tempe, AZ 85281",3,2,1130,zillow_ph,http://www.zillow.com/homedetails/2605-E-Silk-Oak-Dr-Tempe-AZ-85281/7610224_zpid/,-111.883,33.4214,364.525,1978,1,1,,,41877,rental,1025,open,,,2015-11-13,Escalante,166,PH
"3120 S 97th Lane, 4/2 1766 sqft 3120 S 97th Ln, Tolleson, AZ 85353",4,2,1766,zillow_ph,http://www.zillow.com/homedetails/3120-S-97th-Ln-AZPH3746-Tolleson-AZ-85353/2100534908_zpid/,-112.27,33.4185,299.423,,0,1,,,41878,rental,1155,open,,,2015-11-13,Estrella,157,PH
"259 E Marilyn Ave, 3 Beds 2 Baths 259 E Marilyn Ave, Mesa, AZ 85210",3,2,1348,zillow_ph,http://www.zillow.com/homedetails/259-E-Marilyn-Ave-S1AP0073-Mesa-AZ-85210/2100534995_zpid/,-111.845,33.3903,370.048,,0,1,,,41883,rental,995,open,,,2015-11-13,Southwest,204,PH
"8802 E University Dr #73, 3/2.5 1354 sqft 8802 E University Dr, Mesa, AZ 85207",3,2,1354,zillow_ph,http://www.zillow.com/homedetails/8802-E-University-Dr-6AZP0003-Mesa-AZ-85207/2100533750_zpid/,-111.642,33.4595,536.866,,0,1,,,41887,rental,1160,open,,,2015-11-13,Northeast 0,293,PH
"2544 N 29th St, Phoenix, AZ 85008",4,1,1841,zillow_ph,http://www.zillow.com/homedetails/2544-N-29th-St-Phoenix-AZ-85008/7542928_zpid/,-112.02,33.4765,349.642,1910,0,1,,,41888,rental,1490,open,,,2015-11-13,Camelback East,133,PH
"2211 W Palo Verde Dr, 3 Beds 2 Baths 2211 W Palo Verde Dr, Phoenix, AZ 85015",3,2,1342,zillow_ph,http://www.zillow.com/homedetails/2211-W-Palo-Verde-Dr-AZPH2391-Phoenix-AZ-85015/2100534874_zpid/,-112.106,33.523,350.993,,0,1,,,41889,rental,1045,open,,,2015-11-13,Alahambra,201,PH
"7810 E Hartford Dr, Scottsdale, AZ 85255",4,4,3562,zillow_ph,http://www.zillow.com/homedetails/7810-E-Hartford-Dr-Scottsdale-AZ-85255/8015428_zpid/,-111.912,33.6417,469.736,1995,0,1,,,41890,rental,5800,open,,,2015-11-13,North Scottsdale,94,PH
"8631 W Amelia Ave, 4/1 1504 sqft 8631 W Amelia Ave, Phoenix, AZ 85037",4,1,1504,zillow_ph,http://www.zillow.com/homedetails/8631-W-Amelia-Ave-2AZP4321-Phoenix-AZ-85037/2100534729_zpid/,-112.245,33.4928,322.315,,0,1,,,41891,rental,1080,open,,,2015-11-13,Maryvale,208,PH
"3326 N 82nd Pl, Scottsdale, AZ 85251",4,2,1868,zillow_ph,http://www.zillow.com/homedetails/3326-N-82nd-Pl-Scottsdale-AZ-85251/7575317_zpid/,-111.904,33.4872,377.756,1964,0,1,,,41893,rental,7500,open,,,2015-11-13,South Scottsdale,148,PH
"5247 N 104th Dr, Glendale, AZ 85307",3,2,1297,zillow_ph,http://www.zillow.com/homedetails/5247-N-104th-Dr-Glendale-AZ-85307/7488368_zpid/,-112.284,33.5116,316.897,1996,0,1,,,41898,rental,3500,closed,3,2015-11-16,2015-11-13,Maryvale,208,PH
"3611 W Hadley St, 4/2 1500 sqft 3611 W Hadley St, Phoenix, AZ 85009",4,2,1500,zillow_ph,http://www.zillow.com/homedetails/3611-W-Hadley-St-2AZP4362-Phoenix-AZ-85009/2100534818_zpid/,-112.137,33.4397,321.234,,0,1,,,41901,rental,885,open,,,2015-11-13,Estrella,157,PH
"1540 W Sack Dr, 4 Bed 2 Bath 1540 W Sack Dr, Phoenix, AZ 85027",4,2,2380,zillow_ph,http://www.zillow.com/homedetails/1540-W-Sack-Dr-S2AP3198-Phoenix-AZ-85027/2100534897_zpid/,-112.093,33.6581,423.674,,1,1,,,41902,rental,1295,open,,,2015-11-13,Deer Valley,307,PH
"4325 N 50th Dr, 3 Beds 2 Baths 4325 N 50th Dr, Phoenix, AZ 85031",3,2,1116,zillow_ph,http://www.zillow.com/homedetails/4325-N-50th-Dr-S1AP1327-Phoenix-AZ-85031/2100534935_zpid/,-112.168,33.4996,342.806,,0,1,,,41906,rental,865,open,,,2015-11-13,Maryvale,208,PH
"6249 W Southgate Street, 4 Beds 2 Baths 6249 W Southgate St, Phoenix, AZ 85043",4,2,1610,zillow_ph,http://www.zillow.com/homedetails/6249-W-Southgate-St-S1AP1459-Phoenix-AZ-85043/2100535073_zpid/,-112.194,33.4111,308.433,,1,1,,,41908,rental,1015,open,,,2015-11-13,Estrella,157,PH
"3606 W Cielo Grande, 3 Beds 2 Baths 3606 W Cielo Grande, Glendale, AZ 85310",3,2,1257,zillow_ph,http://www.zillow.com/homedetails/3606-W-Cielo-Grande-S1AP2418-Glendale-AZ-85310/2100535198_zpid/,-112.155,33.6947,418.814,,1,1,,,41913,rental,1270,open,,,2015-11-13,Deer Valley,307,PH
"8020 E Thomas Rd UNIT 213, Scottsdale, AZ 85251",2,2,952,zillow_ph,http://www.zillow.com/homedetails/8020-E-Thomas-Rd-UNIT-213-Scottsdale-AZ-85251/7575125_zpid/,-111.908,33.4809,375.827,1983,0,1,,,41914,rental,999,open,,,2015-11-13,South Scottsdale,148,PH
"6225 W. Warner St., 3 Beds 2 Baths 6225 W Warner St, Phoenix, AZ 85043",3,2,1136,zillow_ph,http://www.zillow.com/homedetails/6225-W-Warner-St-AZPH0323-Phoenix-AZ-85043/2100535196_zpid/,-112.193,33.4139,308.869,,1,1,,,41919,rental,960,open,,,2015-11-13,Estrella,157,PH
"2352 W Alta Vista Rd, Phoenix, AZ 85041",3,2,1848,zillow_ph,http://www.zillow.com/homedetails/2352-W-Alta-Vista-Rd-Phoenix-AZ-85041/60554178_zpid/,-112.111,33.3884,328.529,2003,1,1,,,41929,rental,1050,open,,,2015-11-13,South Mountain,151,PH
"567 n. Pasadena Street, 3 Beds 2 Baths 567 N Pasadena, Mesa, AZ 85201",3,2,1072,zillow_ph,http://www.zillow.com/homedetails/567-N-Pasadena-S1AP0806-Mesa-AZ-85201/2100535178_zpid/,-111.827,33.4255,380.129,,0,1,,,41930,rental,975,open,,,2015-11-13,West Central,107,PH
"3803 N Desert Oasis Cir, Mesa, AZ 85207",5,3,3233,zillow_ph,http://www.zillow.com/homedetails/3803-N-Desert-Oasis-Cir-Mesa-AZ-85207/8080143_zpid/,-111.667,33.486,526.741,1999,0,1,,,41937,rental,2300,open,,,2015-11-13,Northeast 0,293,PH
"3923 E Yucca St, Phoenix, AZ 85028",4,2,1952,zillow_ph,http://www.zillow.com/homedetails/3923-E-Yucca-St-Phoenix-AZ-85028/7821231_zpid/,-111.997,33.5889,427.415,1968,0,1,,,41938,rental,2150,open,,,2015-11-13,Paradise Valley,288,PH
"20617 N, 21st Drive, 3 Beds 2 Baths 20617 N 21st Dr, Phoenix, AZ 85027",3,2,1111,zillow_ph,http://www.zillow.com/homedetails/20617-N-21st-Dr-S2AP0787-Phoenix-AZ-85027/2100535049_zpid/,-112.105,33.6733,428.229,,1,1,,,41941,rental,1035,open,,,2015-11-13,Deer Valley,307,PH
"10642 E Portobello Ave, 3/2.5 1880 sqft 10642 E Portobello Ave, Mesa, AZ 85212",3,2,1880,zillow_ph,http://www.zillow.com/homedetails/10642-E-Portobello-Ave-6AZP0012-Mesa-AZ-85212/2100533499_zpid/,-111.604,33.3613,448.2,,0,1,,,41942,rental,1335,open,,,2015-11-13,Southeast 0,119,PH
"2317 W. Poinsettia Dr., 4 Beds 2 Baths 2317 W Poinsettia Dr, Phoenix, AZ 85029",4,2,1310,zillow_ph,http://www.zillow.com/homedetails/2317-W-Poinsettia-Dr-AZPH0276-Phoenix-AZ-85029/2100535194_zpid/,-112.109,33.5933,387.382,,0,1,,,41943,rental,995,open,,,2015-11-13,North Mountain,176,PH
"7641 E Indian Bend Rd, Scottsdale, AZ 85250",3,3,1387,zillow_ph,http://www.zillow.com/homedetails/7641-E-Indian-Bend-Rd-Scottsdale-AZ-85250/61628297_zpid/,-111.916,33.5352,391.795,2003,0,1,,,41944,rental,4000,open,,,2015-11-13,South Scottsdale,148,PH
"3302 N 7th St UNIT 313, Phoenix, AZ 85014",2,2,1178,zillow_ph,http://www.zillow.com/homedetails/3302-N-7th-St-UNIT-313-Phoenix-AZ-85014/81957204_zpid/,-112.066,33.4859,337.022,1999,0,1,,,41945,rental,1200,open,,,2015-11-13,Encanto,314,PH
"1013 W Mission Ln, Phoenix, AZ 85021",3,2,1472,zillow_ph,http://www.zillow.com/homedetails/1013-W-Mission-Ln-Phoenix-AZ-85021/7781870_zpid/,-112.086,33.5678,376.175,1967,0,1,,,41956,rental,1100,open,,,2015-11-13,North Mountain,176,PH
"3201 E Larkspur Drive, 3/2 1605 sqft 3201 E Larkspur Dr, Phoenix, AZ 85032",3,2,1605,zillow_ph,http://www.zillow.com/homedetails/3201-E-Larkspur-Dr-2AZP4164-Phoenix-AZ-85032/2100534636_zpid/,-112.013,33.6008,430.087,,0,1,,,41957,rental,1435,open,,,2015-11-13,Paradise Valley,288,PH
"3113 E Danbury Rd UNIT 13, Phoenix, AZ 85032",3,2,1618,zillow_ph,http://www.zillow.com/homedetails/3113-E-Danbury-Rd-UNIT-13-Phoenix-AZ-85032/123844773_zpid/,-112.016,33.6418,444.085,2015,1,1,,,41958,rental,1350,open,,,2015-11-13,Paradise Valley,288,PH
"2030 N 84th LN, 3 Beds 2 Baths 2030 N 84th Ln, Phoenix, AZ 85037",3,2,1113,zillow_ph,http://www.zillow.com/homedetails/2030-N-84th-Ln-S1AP2096-Phoenix-AZ-85037/2100535190_zpid/,-112.242,33.47,316.079,,0,1,,,41961,rental,955,open,,,2015-11-13,Maryvale,208,PH
"5025 S 20th Ave, 3 Beds 1.75 Baths 5025 S 20th Ave, Phoenix, AZ 85041",3,1,1080,zillow_ph,http://www.zillow.com/homedetails/5025-S-20th-Ave-AZPH1889-Phoenix-AZ-85041/2100535002_zpid/,-112.101,33.4007,323.603,,0,1,,,41966,rental,990,open,,,2015-11-13,South Mountain,151,PH
"3265 E. Carmel, 3 Beds 2 Baths 3265 E Carmel Ave, Mesa, AZ 85204",3,2,1294,zillow_ph,http://www.zillow.com/homedetails/3265-E-Carmel-Ave-AZPH1640-Mesa-AZ-85204/2100535186_zpid/,-111.797,33.399,375.299,,0,1,,,41969,rental,1085,open,,,2015-11-13,West Central,107,PH
"1822 E Jones Avenue, 3/2 1310 sqft 1822 E Jones Ave, Phoenix, AZ 85040",3,2,1310,zillow_ph,http://www.zillow.com/homedetails/1822-E-Jones-Ave-AZPH3720-Phoenix-AZ-85040/2100534508_zpid/,-112.042,33.4107,333.985,,1,1,,,41975,rental,899,open,,,2015-11-13,South Mountain,151,PH
"11026 N 28th Dr UNIT 56, Phoenix, AZ 85029",3,2,1248,zillow_ph,http://www.zillow.com/homedetails/11026-N-28th-Dr-UNIT-56-Phoenix-AZ-85029/7740194_zpid/,-112.123,33.5884,384.332,1979,0,1,,,41976,rental,925,open,,,2015-11-13,North Mountain,176,PH
"4047 W. Dunlap Ave, 3 Beds 2 Baths 4047 W Dunlap Ave, Phoenix, AZ 85051",3,2,1575,zillow_ph,http://www.zillow.com/homedetails/4047-W-Dunlap-Ave-S2AP0563-Phoenix-AZ-85051/2100535197_zpid/,-112.147,33.5672,370.48,,0,1,,,41979,rental,1110,open,,,2015-11-13,North Mountain,176,PH
"2453 E Hillery Dr, 3 Bed 2 Bath 2453 E Hillery Dr, Phoenix, AZ 85032",3,2,1100,zillow_ph,http://www.zillow.com/homedetails/2453-E-Hillery-Dr-AZPH3396-Phoenix-AZ-85032/2100535040_zpid/,-112.028,33.6223,437.135,,0,1,,,41982,rental,1165,open,,,2015-11-13,Paradise Valley,288,PH
"4842 E. Princess Drive, 3 Beds 2 Baths 4842 E Princess Dr, Mesa, AZ 85205",3,2,1635,zillow_ph,http://www.zillow.com/homedetails/4842-E-Princess-Dr-S1AP0212-Mesa-AZ-85205/2100535094_zpid/,-111.726,33.4415,416.708,,0,1,,,41986,rental,1320,open,,,2015-11-13,Northeast 0,293,PH
"5043 N 20th Ave, 5/2 1950 sqft 5043 N 20th Ave, Phoenix, AZ 85015",5,2,1950,zillow_ph,http://www.zillow.com/homedetails/5043-N-20th-Ave-2AZP4449-Phoenix-AZ-85015/2100534701_zpid/,-112.102,33.511,346.353,,0,1,,,41990,rental,1170,open,,,2015-11-13,Alahambra,201,PH
"4715 W Phelps Rd, Glendale, AZ 85306",3,2,1290,zillow_ph,http://www.zillow.com/homedetails/4715-W-Phelps-Rd-Glendale-AZ-85306/7951117_zpid/,-112.161,33.6377,390.042,1979,0,1,,,41993,rental,1050,open,,,2015-11-13,Deer Valley,307,PH
"8431 E Thomas Rd, 3 Beds 2 Baths 8431 E Thomas Rd, Scottsdale, AZ 85251",3,2,1250,zillow_ph,http://www.zillow.com/homedetails/8431-E-Thomas-Rd-S1AP1222-Scottsdale-AZ-85251/2100535065_zpid/,-111.899,33.4801,375.991,,0,1,,,41998,rental,1265,open,,,2015-11-13,South Scottsdale,148,PH
"3231 E Granada Rd, 3/1.75 1410 sqft 3231 E Granada Rd, Phoenix, AZ 85008",3,1,1410,zillow_ph,http://www.zillow.com/homedetails/3231-E-Granada-Rd-2AZP4666-Phoenix-AZ-85008/2100534464_zpid/,-112.011,33.4685,349.425,,0,1,,,42000,rental,1125,open,,,2015-11-13,Camelback East,133,PH
"3964 W Camino Del Rio Ave, 3 Beds 2.5 Baths 3964 W Camino Del Rio, Glendale, AZ 85310",3,2,1490,zillow_ph,http://www.zillow.com/homedetails/3964-W-Camino-Del-Rio-S1AP1966-Glendale-AZ-85310/2100535189_zpid/,-112.155,33.6947,418.814,,0,1,,,42002,rental,1295,open,,,2015-11-13,Deer Valley,307,PH
"2401 W Shaw Butte Dr., 3 Beds 2 Baths 2401 W Shaw Butte Dr, Phoenix, AZ 85029",3,2,1334,zillow_ph,http://www.zillow.com/homedetails/2401-W-Shaw-Butte-Dr-AZPH2682-Phoenix-AZ-85029/2100535149_zpid/,-112.111,33.5957,388.707,,1,1,,,42006,rental,1055,open,,,2015-11-13,North Mountain,176,PH
"7138 E Orange Blossom Ln, Scottsdale, AZ 85253",3,2,1392,zillow_ph,http://www.zillow.com/homedetails/7138-E-Orange-Blossom-Ln-Scottsdale-AZ-85253/7841676_zpid/,-111.926,33.5117,394.69,1973,0,1,,,42007,rental,3000,open,,,2015-11-13,South Scottsdale,148,PH
"3825 E Camelback Rd UNIT 206, Phoenix, AZ 85018",2,2,1184,zillow_ph,http://www.zillow.com/homedetails/3825-E-Camelback-Rd-UNIT-206-Phoenix-AZ-85018/71488855_zpid/,-111.999,33.5095,379.389,1980,0,1,,,42031,rental,1125,open,,,2015-11-14,Camelback East,133,PH
"1217 W Mineral Rd, Phoenix, AZ 85041",3,2,1232,zillow_ph,http://www.zillow.com/homedetails/1217-W-Mineral-Rd-Phoenix-AZ-85041/2100530060_zpid/,-112.09,33.3562,369.965,,0,1,,,42035,rental,825,open,,,2015-11-14,South Mountain,151,PH
"1265 S Aaron UNIT 228, Mesa, AZ 85209",3,2,1449,zillow_ph,http://www.zillow.com/homedetails/1265-S-Aaron-UNIT-228-Mesa-AZ-85209/71613635_zpid/,-111.626,33.39,453.407,2006,1,1,,,42036,rental,1175,open,,,2015-11-14,Southeast 0,119,PH
"6532 N 12th Pl, Phoenix, AZ 85014",2,2,1200,zillow_ph,http://www.zillow.com/homedetails/6532-N-12th-Pl-Phoenix-AZ-85014/2100525590_zpid/,-112.055,33.5322,365.291,,0,1,,,43802,rental,950,open,,,2015-11-14,Camelback East,133,PH
"7904 S 50th Ln, Laveen, AZ 85339",3,2,1530,zillow_ph,http://www.zillow.com/homedetails/7904-S-50th-Ln-Laveen-AZ-85339/95109232_zpid/,-112.168,33.3744,313.858,2013,0,1,,,43805,rental,1025,open,,,2015-11-14,Laveen,158,PH
"19617 N 49th Ave, Glendale, AZ 85308",3,2,1350,zillow_ph,http://www.zillow.com/homedetails/19617-N-49th-Ave-Glendale-AZ-85308/7938027_zpid/,-112.165,33.6641,398.665,1995,0,1,,,43807,rental,1350,open,,,2015-11-14,Deer Valley,307,PH
"4465 E Paradise Village Pkwy S APT 1137, Phoenix, AZ 85032",2,2,1240,zillow_ph,http://www.zillow.com/homedetails/4465-E-Paradise-Village-Pkwy-S-APT-1137-Phoenix-AZ-85032/67805119_zpid/,-111.982,33.5955,419.952,2001,0,11,,,43838,rental,1250,open,,,2015-11-14,Paradise Valley,288,PH
"2165 E University Dr, Mesa, AZ 85213",2,1,1005,zillow_ph,http://www.zillow.com/homedetails/2165-E-University-Dr-Mesa-AZ-85213/2100524992_zpid/,-111.784,33.4219,382.754,1980,0,1,,,43844,rental,1000,open,,,2015-11-14,Central,238,PH
"11529 N 120th St, Scottsdale, AZ 85259",5,3,4000,zillow_ph,http://www.zillow.com/homedetails/11529-N-120th-St-Scottsdale-AZ-85259/8051189_zpid/,-111.824,33.5905,480.039,2002,1,1,,,43846,rental,4300,open,,,2015-11-14,North Scottsdale,94,PH
"1938 E 1st Ave, Mesa, AZ 85204",4,1,1817,zillow_ph,http://www.zillow.com/homedetails/1938-E-1st-Ave-Mesa-AZ-85204/7623472_zpid/,-111.789,33.4135,379.939,1957,0,1,,,43855,rental,1289,open,,,2015-11-14,Central,238,PH
"6021 N Granite Reef Rd, Scottsdale, AZ 85250",3,1,1408,zillow_ph,http://www.zillow.com/homedetails/6021-N-Granite-Reef-Rd-Scottsdale-AZ-85250/7850570_zpid/,-111.9,33.525,388.64,1964,0,1,,,43856,rental,1250,open,,,2015-11-14,South Scottsdale,148,PH
"9820 N Central Ave UNIT 305, Phoenix, AZ 85020",1,1,692,zillow_ph,http://www.zillow.com/homedetails/9820-N-Central-Ave-UNIT-305-Phoenix-AZ-85020/67801993_zpid/,-112.074,33.5753,395.13,2004,0,1,,,43857,rental,785,open,,,2015-11-14,North Mountain,176,PH
"2939 E Ludlow Dr, Phoenix, AZ 85032",4,2,2320,zillow_ph,http://www.zillow.com/homedetails/2939-E-Ludlow-Dr-Phoenix-AZ-85032/8011358_zpid/,-112.019,33.6125,440.433,1992,1,1,,,43858,rental,1750,open,,,2015-11-14,Paradise Valley,288,PH
"15050 N Thompson Peak Pkwy UNIT 1024, Scottsdale, AZ 85260",2,1,1090,zillow_ph,http://www.zillow.com/homedetails/15050-N-Thompson-Peak-Pkwy-UNIT-1024-Scottsdale-AZ-85260/8062121_zpid/,-111.876,33.6234,454.783,1996,0,1,,,43859,rental,1200,open,,,2015-11-14,North Scottsdale,94,PH
