,address,ypred,list,gain-loss,gain-loss%,url
6508734,"257 Mountain View Ave, Vallejo, CA 94590 ",288516.34375,299000,-10483.65625,-0.035062395484949826,https://www.zillow.com/homedetails/257-Mountain-View-Ave-Vallejo-CA-94590/15655486_zpid/
3733124,"10310 Artful Stone Ave, Las Vegas, NV 89149 ",352492.5,363000,-10507.5,-0.028946280991735573,https://www.zillow.com/homedetails/10310-Artful-Stone-Ave-Las-Vegas-NV-89149/123489729_zpid/
2340326,"16314 Breakwater Path Dr, Houston, TX 77044 ",310468.59375,321000,-10531.40625,-0.03280811915887849,https://www.zillow.com/homedetails/16314-Breakwater-Path-Dr-Houston-TX-77044/112159560_zpid/
3158876,"3700 Lowell Blvd, Denver, CO 80211 ",384453.90625,395000,-10546.09375,-0.02669897151898737,https://www.zillow.com/homedetails/3700-Lowell-Blvd-Denver-CO-80211/58684704_zpid/
1356831,"7502 N 61st Ave, Glendale, AZ 85301 ",319315.5625,329900,-10584.4375,-0.03208377538648077,https://www.zillow.com/homedetails/7502-N-61st-Ave-Glendale-AZ-85301/7705259_zpid/
7417678,"19820 W Grant St, Buckeye, AZ 85326 ",237393.734375,247990,-10596.265625,-0.04272860044759874,https://www.zillow.com/homedetails/19820-W-Grant-St-Buckeye-AZ-85326/95074670_zpid/
1920053,"1924 Ivy Point Ln, Las Vegas, NV 89134 ",259385.765625,270000,-10614.234375,-0.03931197916666662,https://www.zillow.com/homedetails/1924-Ivy-Point-Ln-Las-Vegas-NV-89134/6944938_zpid/
2339745,"15907 Maple Shores Dr, Houston, TX 77044 ",278311.8125,289000,-10688.1875,-0.03698334775086509,https://www.zillow.com/homedetails/15907-Maple-Shores-Dr-Houston-TX-77044/80518628_zpid/
7412087,"2745 E Rock Wren Rd, Phoenix, AZ 85048 ",319301.28125,329999,-10697.71875,-0.03241742778008416,https://www.zillow.com/homedetails/2745-E-Rock-Wren-Rd-Phoenix-AZ-85048/92347162_zpid/
7419976,"4353 E Erie St, Gilbert, AZ 85295 ",232740.015625,243450,-10709.984375,-0.04399254210310122,https://www.zillow.com/homedetails/4353-E-Erie-St-Gilbert-AZ-85295/2095238840_zpid/
413343,"5925 W Poinsettia Dr, Glendale, AZ 85304 ",299259.5,310000,-10740.5,-0.034646774193548335,https://www.zillow.com/homedetails/5925-W-Poinsettia-Dr-Glendale-AZ-85304/67801954_zpid/
310018,"42516 N Parker Ln, Anthem, AZ 85086 ",319242.96875,330000,-10757.03125,-0.03259706439393939,https://www.zillow.com/homedetails/42516-N-Parker-Ln-Anthem-AZ-85086/67785491_zpid/
7436596,"11964 W Locust Ln, Avondale, AZ 85323 ",216495.390625,227259,-10763.609375,-0.04736274195961432,https://www.zillow.com/homedetails/11964-W-Locust-Ln-Avondale-AZ-85323/95100378_zpid/
7456547,"10009 Bonterra Ave, Las Vegas, NV 89129 ",229067.75,240000,-10932.25,-0.04555104166666668,https://www.zillow.com/homedetails/10009-Bonterra-Ave-Las-Vegas-NV-89129/68656814_zpid/
580824,"10536 E Lincoln Ave, Mesa, AZ 85212 ",324063.46875,335000,-10936.53125,-0.03264636194029846,https://www.zillow.com/homedetails/10536-E-Lincoln-Ave-Mesa-AZ-85212/121423092_zpid/
1475786,"13544 N 176th Ln, Surprise, AZ 85388 ",253530.5625,264500,-10969.4375,-0.041472353497164494,https://www.zillow.com/homedetails/13544-N-176th-Ln-Surprise-AZ-85388/71552280_zpid/
1852582,"22541 E Tierra Grande, Queen Creek, AZ 85142 ",268702.21875,279703,-11000.78125,-0.0393302225932507,http://www.zillow.com/homedetails/22541-E-Tierra-Grande-Queen-Creek-AZ-85142/2098091364_zpid/
7461269,"15849 S 12th Way, Phoenix, AZ 85048 ",323643.375,334650,-11006.625,-0.0328899596593456,https://www.zillow.com/homedetails/15849-S-12th-Way-Phoenix-AZ-85048/125144732_zpid/
7416288,"13913 N Lake Branch Ln, Houston, TX 77044 ",324489.75,335500,-11010.25,-0.032817436661699007,https://www.zillow.com/homedetails/13913-N-Lake-Branch-Ln-Houston-TX-77044/123237736_zpid/
7486583,"2934 N Saint Augustine Pl, Tucson, AZ 85712 ",338460.40625,349500,-11039.59375,-0.031586820457796816,https://www.zillow.com/homedetails/2934-N-Saint-Augustine-Pl-Tucson-AZ-85712/8453702_zpid/
1320641,"5484 S Peachwood Dr, Gilbert, AZ 85298 ",377952.03125,389000,-11047.96875,-0.02840094794344472,https://www.zillow.com/homedetails/5484-S-Peachwood-Dr-Gilbert-AZ-85298/71622997_zpid/
7451966,"1308 W Estrella Dr, Chandler, AZ 85224 ",248446.8125,259500,-11053.1875,-0.04259417148362232,https://www.zillow.com/homedetails/1308-W-Estrella-Dr-Chandler-AZ-85224/8193983_zpid/
62428,"39517 N Hillerman Way, Anthem, AZ 85086 ",253337.296875,264400,-11062.703125,-0.041840783377458446,https://www.zillow.com/homedetails/39517-N-Hillerman-Way-Anthem-AZ-85086/62730961_zpid/
2035564,"25833 S Brentwood Dr, Sun Lakes, AZ 85248 ",228813.59375,239900,-11086.40625,-0.04621261463109627,https://www.zillow.com/homedetails/25833-S-Brentwood-Dr-Sun-Lakes-AZ-85248/8218281_zpid/
124723,"13323 W Hardwood Dr, Sun City West, AZ 85375 ",317865.5,329000,-11134.5,-0.03384346504559266,https://www.zillow.com/homedetails/13323-W-Hardwood-Dr-Sun-City-West-AZ-85375/8110860_zpid/
7454128,"24476 W Sheraton Ln, Buckeye, AZ 85326 ",222679.34375,233900,-11220.65625,-0.04797202330055583,https://www.zillow.com/homedetails/24476-W-Sheraton-Ln-Buckeye-AZ-85326/95151186_zpid/
938285,"31651 W Hadley St, Buckeye, AZ 85326 ",288717.09375,299999,-11281.90625,-0.03760647952159846,https://www.zillow.com/homedetails/31651-W-Hadley-St-Buckeye-AZ-85326/71626392_zpid/
1114546,"1623 W Citation Ln, Chandler, AZ 85224 ",238604.984375,249900,-11295.015625,-0.04519814175670267,https://www.zillow.com/homedetails/1623-W-Citation-Ln-Chandler-AZ-85224/8199364_zpid/
7437633,"9917 NE Kinetic Dr, Mesa, AZ 85212 ",272337.90625,283654,-11316.09375,-0.039894003786303034,https://www.zillow.com/homedetails/9917-NE-Kinetic-Dr-Mesa-AZ-85212/2095080910_zpid/
7420096,"951 S 224th Ln, Buckeye, AZ 85326 ",203645.5,215000,-11354.5,-0.0528116279069768,https://www.zillow.com/homedetails/951-S-224th-Ln-Buckeye-AZ-85326/81988646_zpid/
122999,"12921 W Sola Dr, Sun City West, AZ 85375 ",285533.4375,296900,-11366.5625,-0.03828414449309536,https://www.zillow.com/homedetails/12921-W-Sola-Dr-Sun-City-West-AZ-85375/71617424_zpid/
7410358,"1255 S Winona Ct, Denver, CO 80219 ",248507.4375,259900,-11392.5625,-0.043834407464409364,https://www.zillow.com/homedetails/1255-S-Winona-Ct-Denver-CO-80219/13363283_zpid/
2335633,"13510 Lake Willoughby Ln, Houston, TX 77044 ",308592.625,320000,-11407.375,-0.035648046875000006,https://www.zillow.com/homedetails/13510-Lake-Willoughby-Ln-Houston-TX-77044/121110919_zpid/
73719,"4189 E Claxton Ave, Gilbert, AZ 85297 ",253481.65625,264900,-11418.34375,-0.04310435541713853,https://www.zillow.com/homedetails/4189-E-Claxton-Ave-Gilbert-AZ-85297/67793988_zpid/
5218084,"10417 E Sebring Ave, Mesa, AZ 85212 ",313859.71875,325327,-11467.28125,-0.035248476917071114,https://www.zillow.com/homedetails/10417-E-Sebring-Ave-Mesa-AZ-85212/125119313_zpid/
4680211,"5020 Charmian Dr, Santa Rosa, CA 95409 ",288462.40625,299950,-11487.59375,-0.03829836222703786,https://www.zillow.com/homedetails/5020-Charmian-Dr-Santa-Rosa-CA-95409/15872876_zpid/
7449744,"1546 E Azalea Dr, Gilbert, AZ 85298 ",268409.28125,279900,-11490.71875,-0.041052943015362664,https://www.zillow.com/homedetails/1546-E-Azalea-Dr-Gilbert-AZ-85298/62734072_zpid/
1908631,"13903 Eden Manor Ln, Houston, TX 77044 ",319835.03125,331500,-11664.96875,-0.035188442684766175,https://www.zillow.com/homedetails/13903-Eden-Manor-Ln-Houston-TX-77044/84021947_zpid/
3648019,"2909 Hawksdale Dr, Las Vegas, NV 89134 ",337299.8125,349000,-11700.1875,-0.03352489255014324,https://www.zillow.com/homedetails/2909-Hawksdale-Dr-Las-Vegas-NV-89134/6943190_zpid/
7403441,"2801 Lotus Hill Dr, Las Vegas, NV 89134 ",257198.328125,268900,-11701.671875,-0.04351681619561176,https://www.zillow.com/homedetails/2801-Lotus-Hill-Dr-Las-Vegas-NV-89134/6942170_zpid/
7467424,"2546 S Logan St, Denver, CO 80210 ",268275.34375,280000,-11724.65625,-0.041873772321428526,https://www.zillow.com/homedetails/2546-S-Logan-St-Denver-CO-80210/13379276_zpid/
7419682,"9836 E Navarro Ave, Mesa, AZ 85209 ",388258.625,399999,-11740.375,-0.029351010877527228,https://www.zillow.com/homedetails/9836-E-Navarro-Ave-Mesa-AZ-85209/54484994_zpid/
1272061,"4209 E Vest Ave, Gilbert, AZ 85295 ",248154.3125,259900,-11745.6875,-0.04519310311658331,https://www.zillow.com/homedetails/4209-E-Vest-Ave-Gilbert-AZ-85295/81966712_zpid/
7455609,"10136 E Stealth Ave, Mesa, AZ 85212 ",353423.46875,365176,-11752.53125,-0.03218319728021557,https://www.zillow.com/homedetails/10136-E-Stealth-Ave-Mesa-AZ-85212/125122492_zpid/
7447896,"1727 W Minton St, Phoenix, AZ 85041 ",244246.390625,255999,-11752.609375,-0.04590880970238165,https://www.zillow.com/homedetails/1727-W-Minton-St-Phoenix-AZ-85041/121853782_zpid/
75571,"4607 E Sundance Ave, Gilbert, AZ 85297 ",263073.78125,274900,-11826.21875,-0.04302007548199349,https://www.zillow.com/homedetails/4607-E-Sundance-Ave-Gilbert-AZ-85297/67771902_zpid/
4731980,"4933 Lazy Day Ct, Las Vegas, NV 89131 ",205671.015625,217500,-11828.984375,-0.05438613505747125,https://www.zillow.com/homedetails/4933-Lazy-Day-Ct-Las-Vegas-NV-89131/61742055_zpid/
7443785,"10421 E Durant Dr, Mesa, AZ 85212 ",265134.9375,276990,-11855.0625,-0.04279960467886923,https://www.zillow.com/homedetails/10421-E-Durant-Dr-Mesa-AZ-85212/125121188_zpid/
7370163,"925 N Silverado, Mesa, AZ 85205 ",286596.03125,298500,-11903.96875,-0.039879292294807356,http://www.zillow.com/homedetails/925-N-Silverado-Mesa-AZ-85205/95110573_zpid/
21613,"14813 N Skokie Ct, Phoenix, AZ 85022 ",387822.5625,399777,-11954.4375,-0.029902764541231752,http://www.zillow.com/homedetails/14813-N-Skokie-Ct-Phoenix-AZ-85022/7964440_zpid/
71426,"3832 E Baars Ave, Gilbert, AZ 85297 ",262999.78125,275000,-12000.21875,-0.04363715909090904,https://www.zillow.com/homedetails/3832-E-Baars-Ave-Gilbert-AZ-85297/81983684_zpid/
7396418,"3731 E Aspen Ave, Mesa, AZ 85206 ",272961.4375,284990,-12028.5625,-0.04220696340222463,https://www.zillow.com/homedetails/3731-E-Aspen-Ave-Mesa-AZ-85206/125132065_zpid/
1898736,"1323 Glenwood Canyon Ln, Houston, TX 77077 ",305866.59375,317900,-12033.40625,-0.037852803554576875,https://www.zillow.com/homedetails/1323-Glenwood-Canyon-Ln-Houston-TX-77077/97648031_zpid/
1966016,"9904 SW 60th Ave, Portland, OR 97219 ",386914.0625,399000,-12085.9375,-0.03029057017543857,https://www.zillow.com/homedetails/9904-SW-60th-Ave-Portland-OR-97219/53972803_zpid/
1908635,"13907 Lake Michigan Ave, Houston, TX 77044 ",366897.5,379000,-12102.5,-0.03193271767810024,https://www.zillow.com/homedetails/13907-Lake-Michigan-Ave-Houston-TX-77044/118400840_zpid/
6896531,"1905 Gin Hill Ct, Las Vegas, NV 89134 ",332890.9375,345000,-12109.0625,-0.03509873188405799,https://www.zillow.com/homedetails/1905-Gin-Hill-Ct-Las-Vegas-NV-89134/6909203_zpid/
9773,"12854 W Junipero Dr, Sun City West, AZ 85375 ",275859.78125,288000,-12140.21875,-0.042153537326388935,https://www.zillow.com/homedetails/12854-W-Junipero-Dr-Sun-City-West-AZ-85375/67799581_zpid/
66133,"1456 E Tierra St, Gilbert, AZ 85297 ",352785.09375,365000,-12214.90625,-0.03346549657534248,https://www.zillow.com/homedetails/1456-E-Tierra-St-Gilbert-AZ-85297/67762098_zpid/
7472429,"7211 N 77th Dr, Glendale, AZ 85303 ",245755.390625,258000,-12244.609375,-0.04745972625968997,https://www.zillow.com/homedetails/7211-N-77th-Dr-Glendale-AZ-85303/2094821972_zpid/
7462597,"3655 N Nevada St, Chandler, AZ 85225 ",337741.96875,350000,-12258.03125,-0.0350229464285714,https://www.zillow.com/homedetails/3655-N-Nevada-St-Chandler-AZ-85225/94639314_zpid/
4498368,"40 La Cruz Ave, Benicia, CA 94510 ",386685.28125,399000,-12314.71875,-0.030863956766917333,https://www.zillow.com/homedetails/40-La-Cruz-Ave-Benicia-CA-94510/15686068_zpid/
7445985,"4295 E Erie St, Gilbert, AZ 85295 ",264652.09375,276990,-12337.90625,-0.044542785840644084,https://www.zillow.com/homedetails/4295-E-Erie-St-Gilbert-AZ-85295/2094999702_zpid/
1934094,"10316 Slope Ridge St, Las Vegas, NV 89131 ",331656.5,344000,-12343.5,-0.035882267441860516,https://www.zillow.com/homedetails/10316-Slope-Ridge-St-Las-Vegas-NV-89131/79876137_zpid/
1311024,"3147 E Vallejo Dr, Gilbert, AZ 85298 ",269654.34375,282000,-12345.65625,-0.04377892287234042,https://www.zillow.com/homedetails/3147-E-Vallejo-Dr-Gilbert-AZ-85298/62734185_zpid/
581400,"10656 E Pivitol Ave, Mesa, AZ 85212 ",301143.21875,313500,-12356.78125,-0.03941557017543862,https://www.zillow.com/homedetails/10656-E-Pivitol-Ave-Mesa-AZ-85212/121424009_zpid/
7413232,"204 N Sandal, Mesa, AZ 85205 ",267721.875,280140,-12418.125,-0.04432828228742769,https://www.zillow.com/homedetails/204-N-Sandal-Mesa-AZ-85205/2095320925_zpid/
63771,"41120 N Prestancia Dr, Anthem, AZ 85086 ",342526.28125,355000,-12473.71875,-0.035137235915493004,https://www.zillow.com/homedetails/41120-N-Prestancia-Dr-Anthem-AZ-85086/67785652_zpid/
1315347,"3946 E Blue Spruce Ln, Gilbert, AZ 85298 ",327473.5,340000,-12526.5,-0.03684264705882356,https://www.zillow.com/homedetails/3946-E-Blue-Spruce-Ln-Gilbert-AZ-85298/121424380_zpid/
1682947,"12836 W San Pablo Dr, Sun City West, AZ 85375 ",306948.40625,319500,-12551.59375,-0.03928511345852892,https://www.zillow.com/homedetails/12836-W-San-Pablo-Dr-Sun-City-West-AZ-85375/63202372_zpid/
7446674,"18261 W Bridger St, Surprise, AZ 85388 ",220361.953125,232999,-12637.046875,-0.05423648545701909,https://www.zillow.com/homedetails/18261-W-Bridger-St-Surprise-AZ-85388/81985864_zpid/
1912448,"6605 Gray Juniper Ave, Las Vegas, NV 89130 ",337250.5625,349900,-12649.4375,-0.03615157902257793,https://www.zillow.com/homedetails/6605-Gray-Juniper-Ave-Las-Vegas-NV-89130/79875239_zpid/
7437971,"17106 Nulakeast Ct, Houston, TX 77044 ",282245.5,295000,-12754.5,-0.043235593220338986,https://www.zillow.com/homedetails/17106-Nulakeast-Ct-Houston-TX-77044/2095079332_zpid/
375511,"4745 E Morning Vista Ln, Cave Creek, AZ 85331 ",276133.5,289000,-12866.5,-0.04452076124567472,https://www.zillow.com/homedetails/4745-E-Morning-Vista-Ln-Cave-Creek-AZ-85331/7975467_zpid/
7434629,"1462 W Bruce Ave, Gilbert, AZ 85233 ",374163.8125,387044,-12880.1875,-0.03327835465735163,https://www.zillow.com/homedetails/1462-W-Bruce-Ave-Gilbert-AZ-85233/2095117453_zpid/
7410740,"10748 E Meseto Ave, Mesa, AZ 85209 ",347866.96875,360769,-12902.03125,-0.03576258284386957,https://www.zillow.com/homedetails/10748-E-Meseto-Ave-Mesa-AZ-85209/2095338581_zpid/
975303,"6773 W Ivanhoe St, Chandler, AZ 85226 ",285073.25,298000,-12926.75,-0.043378355704697946,https://www.zillow.com/homedetails/6773-W-Ivanhoe-St-Chandler-AZ-85226/8268776_zpid/
7488326,"7913 Rushmore Ave, Las Vegas, NV 89131 ",322068.3125,335000,-12931.6875,-0.03860205223880597,https://www.zillow.com/homedetails/7913-Rushmore-Ave-Las-Vegas-NV-89131/88836929_zpid/
1483621,"16440 W Shangri La Rd, Surprise, AZ 85388 ",326949.9375,339900,-12950.0625,-0.038099624889673445,https://www.zillow.com/homedetails/16440-W-Shangri-La-Rd-Surprise-AZ-85388/82825278_zpid/
1269110,"3550 E Patrick St, Gilbert, AZ 85295 ",362033.9375,375000,-12966.0625,-0.03457616666666663,https://www.zillow.com/homedetails/3550-E-Patrick-St-Gilbert-AZ-85295/95123067_zpid/
7439939,"4314 E Toledo St, Gilbert, AZ 85295 ",268000.6875,280990,-12989.3125,-0.04622695647531938,https://www.zillow.com/homedetails/4314-E-Toledo-St-Gilbert-AZ-85295/2095076274_zpid/
1009040,"512 W Wildhorse Dr, Chandler, AZ 85286 ",355973.625,369000,-13026.375,-0.03530182926829273,https://www.zillow.com/homedetails/512-W-Wildhorse-Dr-Chandler-AZ-85286/60985358_zpid/
7433355,"9086 Drummer Bay Ave, Las Vegas, NV 89149 ",256935.265625,269990,-13054.734375,-0.048352658894773914,https://www.zillow.com/homedetails/9086-Drummer-Bay-Ave-Las-Vegas-NV-89149/2095117325_zpid/
2032111,"2620 S Canfield, Mesa, AZ 85209 ",301916.84375,315000,-13083.15625,-0.04153382936507932,https://www.zillow.com/homedetails/2620-S-Canfield-Mesa-AZ-85209/126055498_zpid/
612039,"11024 E Nichols Ave, Mesa, AZ 85209 ",311911.25,325000,-13088.75,-0.04027307692307691,https://www.zillow.com/homedetails/11024-E-Nichols-Ave-Mesa-AZ-85209/68960742_zpid/
2082898,"1170 Hempstead Villa Ln, Houston, TX 77008 ",306768.15625,319900,-13131.84375,-0.04104983979368548,https://www.zillow.com/homedetails/1170-Hempstead-Villa-Ln-Houston-TX-77008/89649355_zpid/
1260301,"2527 E Hampton Ln, Gilbert, AZ 85295 ",361779.28125,375000,-13220.71875,-0.03525524999999996,https://www.zillow.com/homedetails/2527-E-Hampton-Ln-Gilbert-AZ-85295/71488829_zpid/
7402139,"19788 W Grant St, Buckeye, AZ 85326 ",253747.015625,266974,-13226.984375,-0.04954409184040398,https://www.zillow.com/homedetails/19788-W-Grant-St-Buckeye-AZ-85326/95169564_zpid/
1682828,"12831 W El Sueno Dr, Sun City West, AZ 85375 ",345737.875,359000,-13262.125,-0.03694185236768799,https://www.zillow.com/homedetails/12831-W-El-Sueno-Dr-Sun-City-West-AZ-85375/67802909_zpid/
72127,"3906 E Melrose St, Gilbert, AZ 85297 ",265702.59375,279000,-13297.40625,-0.04766095430107531,https://www.zillow.com/homedetails/3906-E-Melrose-St-Gilbert-AZ-85297/71622747_zpid/
7455610,"10144 E Stealth Ave, Mesa, AZ 85212 ",339110.4375,352411,-13300.5625,-0.03774162128877934,https://www.zillow.com/homedetails/10144-E-Stealth-Ave-Mesa-AZ-85212/125133997_zpid/
1082481,"2840 E Detroit St, Chandler, AZ 85225 ",336691.4375,350000,-13308.5625,-0.038024464285714266,https://www.zillow.com/homedetails/2840-E-Detroit-St-Chandler-AZ-85225/124269567_zpid/
7459913,"5050 Longlane Dr, Houston, TX 77084 ",251655.734375,265000,-13344.265625,-0.050355719339622684,https://www.zillow.com/homedetails/5050-Longlane-Dr-Houston-TX-77084/123232697_zpid/
1932771,"13719 Lake Livingston Dr, Houston, TX 77044 ",266654.6875,280000,-13345.3125,-0.04766183035714289,https://www.zillow.com/homedetails/13719-Lake-Livingston-Dr-Houston-TX-77044/84065231_zpid/
7380735,"12327 Carmel Dale Ln, Houston, TX 77089 ",231625.1875,244999,-13373.8125,-0.05458721260086774,https://www.zillow.com/homedetails/12327-Carmel-Dale-Ln-Houston-TX-77089/80558835_zpid/
3739882,"9204 White Waterfall Ave, Las Vegas, NV 89149 ",371491.90625,384900,-13408.09375,-0.034835265653416436,https://www.zillow.com/homedetails/9204-White-Waterfall-Ave-Las-Vegas-NV-89149/68661296_zpid/
1265023,"2974 S Cole Dr, Gilbert, AZ 85295 ",349061.5625,362500,-13438.4375,-0.0370715517241379,https://www.zillow.com/homedetails/2974-S-Cole-Dr-Gilbert-AZ-85295/71623514_zpid/
3759847,"6853 Bighorn Narrows Ct, Las Vegas, NV 89149 ",254524.734375,268000,-13475.265625,-0.05028084188432835,https://www.zillow.com/homedetails/6853-Bighorn-Narrows-Ct-Las-Vegas-NV-89149/62980865_zpid/
1251419,"1104 E Parkview Ct, Gilbert, AZ 85295 ",265498.0625,279000,-13501.9375,-0.048394041218637995,https://www.zillow.com/homedetails/1104-E-Parkview-Ct-Gilbert-AZ-85295/62734865_zpid/
6755080,"5504 Gemini Bridges St, Las Vegas, NV 89130 ",371493.34375,385000,-13506.65625,-0.03508222402597405,https://www.zillow.com/homedetails/5504-Gemini-Bridges-St-Las-Vegas-NV-89130/81826376_zpid/
7431435,"17428 W Ventura St, Surprise, AZ 85388 ",206429.328125,220000,-13570.671875,-0.06168487215909091,https://www.zillow.com/homedetails/17428-W-Ventura-St-Surprise-AZ-85388/60995913_zpid/
1311133,"3168 E Turnberry Dr, Gilbert, AZ 85298 ",330415.84375,344000,-13584.15625,-0.039488826308139546,https://www.zillow.com/homedetails/3168-E-Turnberry-Dr-Gilbert-AZ-85298/62734152_zpid/
1297663,"4192 S Soboba St, Gilbert, AZ 85297 ",265392.96875,279000,-13607.03125,-0.04877072132616489,https://www.zillow.com/homedetails/4192-S-Soboba-St-Gilbert-AZ-85297/62736056_zpid/
3645187,"10409 Broom Hill Dr, Las Vegas, NV 89134 ",273784.71875,287400,-13615.28125,-0.047373977905358355,https://www.zillow.com/homedetails/10409-Broom-Hill-Dr-Las-Vegas-NV-89134/6908152_zpid/
7460595,"5516 Ghost Rider Ct, Las Vegas, NV 89131 ",251347.390625,265000,-13652.609375,-0.051519280660377365,https://www.zillow.com/homedetails/5516-Ghost-Rider-Ct-Las-Vegas-NV-89131/62851868_zpid/
588369,"11366 E Starkey Ave, Mesa, AZ 85212 ",316194.0,329900,-13706.0,-0.0415459230069718,https://www.zillow.com/homedetails/11366-E-Starkey-Ave-Mesa-AZ-85212/71623116_zpid/
1312719,"3438 E Appleby Dr, Gilbert, AZ 85298 ",309193.3125,322900,-13706.6875,-0.04244870703004022,https://www.zillow.com/homedetails/3438-E-Appleby-Dr-Gilbert-AZ-85298/121422123_zpid/
367928,"33247 N 46th Way, Cave Creek, AZ 85331 ",346290.96875,359999,-13708.03125,-0.03807797035547322,https://www.zillow.com/homedetails/33247-N-46th-Way-Cave-Creek-AZ-85331/10987222_zpid/
917423,"22022 W Moonlight Path, Buckeye, AZ 85326 ",226122.421875,240000,-13877.578125,-0.05782324218750001,https://www.zillow.com/homedetails/22022-W-Moonlight-Path-Buckeye-AZ-85326/81993602_zpid/
2223965,"6615 Hurst St, Houston, TX 77008 ",341114.125,355000,-13885.875,-0.039115140845070395,https://www.zillow.com/homedetails/6615-Hurst-St-Houston-TX-77008/123181712_zpid/
5062424,"6789 Bristle Falls St, Las Vegas, NV 89149 ",284926.5625,298888,-13961.4375,-0.046711268100425585,https://www.zillow.com/homedetails/6789-Bristle-Falls-St-Las-Vegas-NV-89149/2096289936_zpid/
247099,"2112 W Marconi Ave, Phoenix, AZ 85023 ",294511.625,308500,-13988.375,-0.04534319286871957,https://www.zillow.com/homedetails/2112-W-Marconi-Ave-Phoenix-AZ-85023/81995364_zpid/
1313137,"3506 E Alfalfa Dr, Gilbert, AZ 85298 ",324951.4375,339000,-14048.5625,-0.041441187315634176,https://www.zillow.com/homedetails/3506-E-Alfalfa-Dr-Gilbert-AZ-85298/95075184_zpid/
916894,"21966 W Morning Glory St, Buckeye, AZ 85326 ",200937.0,215000,-14063.0,-0.0654093023255814,https://www.zillow.com/homedetails/21966-W-Morning-Glory-St-Buckeye-AZ-85326/62739199_zpid/
1269664,"3656 E Phelps St, Gilbert, AZ 85295 ",260857.703125,275000,-14142.296875,-0.05142653409090914,https://www.zillow.com/homedetails/3656-E-Phelps-St-Gilbert-AZ-85295/82822018_zpid/
219529,"8122 N 13th Way, Phoenix, AZ 85020 ",360732.40625,374900,-14167.59375,-0.037790327420645475,https://www.zillow.com/homedetails/8122-N-13th-Way-Phoenix-AZ-85020/67400167_zpid/
3647736,"2721 Byron Dr, Las Vegas, NV 89134 ",255814.09375,269999,-14184.90625,-0.05253688439586812,https://www.zillow.com/homedetails/2721-Byron-Dr-Las-Vegas-NV-89134/6907993_zpid/
5813379,"1600 26th St, Richmond, CA 94806 ",344813.03125,359000,-14186.96875,-0.03951801880222838,https://www.zillow.com/homedetails/1600-26th-St-Richmond-CA-94806/18541825_zpid/
6071083,"2600 Havenscourt Blvd, Oakland, CA 94605 ",384794.4375,399000,-14205.5625,-0.0356029135338346,https://www.zillow.com/homedetails/2600-Havenscourt-Blvd-Oakland-CA-94605/24790400_zpid/
1684457,"13012 W Junipero Dr, Sun City West, AZ 85375 ",265693.875,279900,-14206.125,-0.05075428724544484,https://www.zillow.com/homedetails/13012-W-Junipero-Dr-Sun-City-West-AZ-85375/67799595_zpid/
309333,"41646 N Hudson Ct, Anthem, AZ 85086 ",293234.5625,307500,-14265.4375,-0.04639166666666672,https://www.zillow.com/homedetails/41646-N-Hudson-Ct-Anthem-AZ-85086/67785474_zpid/
4743104,"6533 Collingsworth St, Las Vegas, NV 89131 ",335695.4375,350000,-14304.5625,-0.040870178571428606,https://www.zillow.com/homedetails/6533-Collingsworth-St-Las-Vegas-NV-89131/82527685_zpid/
1499024,"17830 W Columbine Dr, Surprise, AZ 85388 ",280658.5,295000,-14341.5,-0.048615254237288186,https://www.zillow.com/homedetails/17830-W-Columbine-Dr-Surprise-AZ-85388/82386315_zpid/
202686,"8315 S 22nd Ave, Phoenix, AZ 85041 ",310650.25,325000,-14349.75,-0.044153076923076906,https://www.zillow.com/homedetails/8315-S-22nd-Ave-Phoenix-AZ-85041/81976593_zpid/
1912488,"6620 Manzanita Glen Ave, Las Vegas, NV 89130 ",365549.125,379900,-14350.875,-0.03777540142142666,https://www.zillow.com/homedetails/6620-Manzanita-Glen-Ave-Las-Vegas-NV-89130/82526126_zpid/
7454915,"1121 E Regent Dr, Gilbert, AZ 85298 ",353595.03125,368000,-14404.96875,-0.0391439368206522,https://www.zillow.com/homedetails/1121-E-Regent-Dr-Gilbert-AZ-85298/124427185_zpid/
7392545,"3231 S Santa Rita Way, Chandler, AZ 85286 ",345580.625,359990,-14409.375,-0.04002715353204256,https://www.zillow.com/homedetails/3231-S-Santa-Rita-Way-Chandler-AZ-85286/125132206_zpid/
7412421,"17425 N 22nd St, Phoenix, AZ 85022 ",315570.46875,329990,-14419.53125,-0.04369687339010275,https://www.zillow.com/homedetails/17425-N-22nd-St-Phoenix-AZ-85022/59266708_zpid/
1048942,"6751 S Granite Dr, Chandler, AZ 85249 ",320573.3125,335000,-14426.6875,-0.04306473880597017,https://www.zillow.com/homedetails/6751-S-Granite-Dr-Chandler-AZ-85249/67794077_zpid/
1320903,"5563 S Barley Ct, Gilbert, AZ 85298 ",365471.40625,379900,-14428.59375,-0.037979978283758875,http://www.zillow.com/homedetails/5563-S-Barley-Ct-Gilbert-AZ-85298/67793874_zpid
7450378,"1535 W Marlin Dr, Chandler, AZ 85286 ",365521.28125,379990,-14468.71875,-0.03807657767309669,https://www.zillow.com/homedetails/1535-W-Marlin-Dr-Chandler-AZ-85286/2094998806_zpid/
