,address,ypred,list,url
7420571,"26715 N 75th Dr, Peoria, AZ 85383 ",0.4790080189704895,350000,https://www.zillow.com/homedetails/26715-N-75th-Dr-Peoria-AZ-85383/81973008_zpid/
5062198,"5517 W Beth Dr, Laveen, AZ 85339 ",0.4790080189704895,309994,https://www.zillow.com/homedetails/5517-W-Beth-Dr-Laveen-AZ-85339/95128841_zpid/
7475735,"4480 E Sunset Dr, Phoenix, AZ 85028 ",0.4790080189704895,950000,https://www.zillow.com/homedetails/4480-E-Sunset-Dr-Phoenix-AZ-85028/7830408_zpid/
1260301,"2527 E Hampton Ln, Gilbert, AZ 85295 ",0.4790080189704895,375000,https://www.zillow.com/homedetails/2527-E-Hampton-Ln-Gilbert-AZ-85295/71488829_zpid/
7452537,"9604 W Redbird Rd, Peoria, AZ 85383 ",0.4790080189704895,460000,https://www.zillow.com/homedetails/9604-W-Redbird-Rd-Peoria-AZ-85383/62729635_zpid/
1495599,"17645 W Windrose Dr, Surprise, AZ 85388 ",0.4790080189704895,208000,https://www.zillow.com/homedetails/17645-W-Windrose-Dr-Surprise-AZ-85388/82800410_zpid/
7487228,"3213 W Desert Cove Ave, Phoenix, AZ 85029 ",0.4790080189704895,194500,https://www.zillow.com/homedetails/3213-W-Desert-Cove-Ave-Phoenix-AZ-85029/7740493_zpid/
7402139,"19788 W Grant St, Buckeye, AZ 85326 ",0.4790080189704895,266974,https://www.zillow.com/homedetails/19788-W-Grant-St-Buckeye-AZ-85326/95169564_zpid/
876192,"20645 W Stone Hill Rd, Buckeye, AZ 85396 ",0.47798967361450195,320000,https://www.zillow.com/homedetails/20645-W-Stone-Hill-Rd-Buckeye-AZ-85396/124429196_zpid/
7420984,"20860 W Elm Way, Buckeye, AZ 85396 ",0.47798967361450195,349000,https://www.zillow.com/homedetails/20860-W-Elm-Way-Buckeye-AZ-85396/123842804_zpid/
1866869,"14343 W Aster Dr, Surprise, AZ 85379 ",0.47798967361450195,238990,https://www.zillow.com/homedetails/14343-W-Aster-Dr-Surprise-AZ-85379/2099190531_zpid/
7442480,"6514 S 71st Dr, Laveen, AZ 85339 ",0.4733070433139801,189000,https://www.zillow.com/homedetails/6514-S-71st-Dr-Laveen-AZ-85339/67789030_zpid/
7419667,"2223 N Piedra Cir, Mesa, AZ 85207 ",0.47232162952423096,465000,https://www.zillow.com/homedetails/2223-N-Piedra-Cir-Mesa-AZ-85207/55270016_zpid/
869055,"25 N 119th Ave, Avondale, AZ 85323 ",0.47232162952423096,289900,https://www.zillow.com/homedetails/25-N-119th-Ave-Avondale-AZ-85323/55282248_zpid/
7461876,"8401 W Hilton Ave, Tolleson, AZ 85353 ",0.47232162952423096,185000,https://www.zillow.com/homedetails/8401-W-Hilton-Ave-Tolleson-AZ-85353/2094852738_zpid/
1591413,"100 Peretz Cir, Morristown, AZ 85342 ",0.47224751114845276,199999,https://www.zillow.com/homedetails/100-Peretz-Cir-Morristown-AZ-85342/114275093_zpid/
7451563,"3044 W Corrine Dr, Phoenix, AZ 85029 ",0.47224751114845276,199900,https://www.zillow.com/homedetails/3044-W-Corrine-Dr-Phoenix-AZ-85029/92347270_zpid/
7470865,"4948 E Rockridge Rd, Phoenix, AZ 85018 ",0.47224751114845276,1150000,https://www.zillow.com/homedetails/4948-E-Rockridge-Rd-Phoenix-AZ-85018/7839269_zpid/
7431451,"5011 E Mitchell Dr, Phoenix, AZ 85018 ",0.47224751114845276,650000,https://www.zillow.com/homedetails/5011-E-Mitchell-Dr-Phoenix-AZ-85018/7566078_zpid/
7425923,"4902 E Valley Vista Ln, Paradise Valley, AZ 85253 ",0.47224751114845276,1200000,https://www.zillow.com/homedetails/4902-E-Valley-Vista-Ln-Paradise-Valley-AZ-85253/7831563_zpid/
7442909,"3339 N 47th Pl, Phoenix, AZ 85018 ",0.47224751114845276,520000,https://www.zillow.com/homedetails/3339-N-47th-Pl-Phoenix-AZ-85018/7562866_zpid/
7405370,"4869 E Lafayette Blvd, Phoenix, AZ 85018 ",0.47224751114845276,985000,https://www.zillow.com/homedetails/4869-E-Lafayette-Blvd-Phoenix-AZ-85018/7838779_zpid/
7415090,"3435 W Dahlia Dr, Phoenix, AZ 85029 ",0.47224751114845276,154000,https://www.zillow.com/homedetails/3435-W-Dahlia-Dr-Phoenix-AZ-85029/7747595_zpid/
460722,"5841 W Mackenzie Dr, Phoenix, AZ 85031 ",0.47146812081336975,160000,https://www.zillow.com/homedetails/5841-W-Mackenzie-Dr-Phoenix-AZ-85031/7713031_zpid/
7451562,"1520 W Butler Dr, Phoenix, AZ 85021 ",0.47102072834968567,439900,https://www.zillow.com/homedetails/1520-W-Butler-Dr-Phoenix-AZ-85021/2094943288_zpid/
7427242,"1854 E Fountain St, Mesa, AZ 85203 ",0.47102072834968567,430000,https://www.zillow.com/homedetails/1854-E-Fountain-St-Mesa-AZ-85203/7623130_zpid/
7403696,"10008 N 34th Pl, Phoenix, AZ 85028 ",0.47102072834968567,490000,https://www.zillow.com/homedetails/10008-N-34th-Pl-Phoenix-AZ-85028/92349975_zpid/
7461310,"14214 N 33rd Dr, Phoenix, AZ 85053 ",0.47102072834968567,228000,https://www.zillow.com/homedetails/14214-N-33rd-Dr-Phoenix-AZ-85053/7943466_zpid/
7464016,"4246 W Vogel Ave, Phoenix, AZ 85051 ",0.47102072834968567,185000,https://www.zillow.com/homedetails/4246-W-Vogel-Ave-Phoenix-AZ-85051/7746334_zpid/
7448568,"4214 W Orangewood Ave, Phoenix, AZ 85051 ",0.4702415466308594,180000,https://www.zillow.com/homedetails/4214-W-Orangewood-Ave-Phoenix-AZ-85051/7757987_zpid/
7468529,"9857 E Fairview Ave, Mesa, AZ 85208 ",0.46751266717910767,212000,https://www.zillow.com/homedetails/9857-E-Fairview-Ave-Mesa-AZ-85208/50193079_zpid/
7436724,"2201 E Bethany Home Rd, Phoenix, AZ 85016 ",0.4671231210231781,995000,https://www.zillow.com/homedetails/2201-E-Bethany-Home-Rd-Phoenix-AZ-85016/63201000_zpid/
7442910,"5512 E El Camino Sahuaro --, Phoenix, AZ 85018 ",0.4671231210231781,2280000,https://www.zillow.com/homedetails/5512-E-El-Camino-Sahuaro-Phoenix-AZ-85018/2095036989_zpid/
1071779,"1471 E Monterey St, Chandler, AZ 85225 ",0.4668550193309784,381000,https://www.zillow.com/homedetails/1471-E-Monterey-St-Chandler-AZ-85225/8283027_zpid/
1030768,"2535 E Cloud Dr, Chandler, AZ 85249 ",0.4668550193309784,735000,http://www.zillow.com/homedetails/2535-E-Cloud-Dr-Chandler-AZ-85249/8215383_zpid
1029959,"2418 E Virgo Pl, Chandler, AZ 85249 ",0.4668550193309784,749900,https://www.zillow.com/homedetails/2418-E-Virgo-Pl-Chandler-AZ-85249/8215399_zpid/
7462597,"3655 N Nevada St, Chandler, AZ 85225 ",0.46239420771598816,350000,https://www.zillow.com/homedetails/3655-N-Nevada-St-Chandler-AZ-85225/94639314_zpid/
7416603,"2119 N Recker Rd, Mesa, AZ 85215 ",0.46239420771598816,162900,https://www.zillow.com/homedetails/2119-N-Recker-Rd-Mesa-AZ-85215/7669238_zpid/
7495170,"6236 E Saddleback St, Mesa, AZ 85215 ",0.46239420771598816,399500,https://www.zillow.com/homedetails/6236-E-Saddleback-St-Mesa-AZ-85215/7671202_zpid/
7445960,"1351 N Kingston St, Gilbert, AZ 85233 ",0.46239420771598816,309900,https://www.zillow.com/homedetails/1351-N-Kingston-St-Gilbert-AZ-85233/8172765_zpid/
7462338,"14575 W Mountain View Blvd UNIT 121, Surprise, AZ 85374 ",0.46239420771598816,170000,https://www.zillow.com/homedetails/14575-W-Mountain-View-Blvd-UNIT-121-Surprise-AZ-85374/71625343_zpid/
1536840,"10915 E Michigan Ave, Sun Lakes, AZ 85248 ",0.46239420771598816,307000,https://www.zillow.com/homedetails/10915-E-Michigan-Ave-Sun-Lakes-AZ-85248/8223909_zpid/
7445977,"2937 E Appaloosa Rd, Gilbert, AZ 85296 ",0.46239420771598816,426715,https://www.zillow.com/homedetails/2937-E-Appaloosa-Rd-Gilbert-AZ-85296/2095028532_zpid/
7403862,"9020 S 41st Gln, Laveen, AZ 85339 ",0.46239420771598816,284990,https://www.zillow.com/homedetails/9020-S-41st-Gln-Laveen-AZ-85339/95171765_zpid/
7489819,"9210 W Briarwood Cir N, Sun City, AZ 85351 ",0.46239420771598816,229000,https://www.zillow.com/homedetails/9210-W-Briarwood-Cir-N-Sun-City-AZ-85351/7923297_zpid/
7471308,"11822 N Sun Valley Dr, Sun City, AZ 85351 ",0.46239420771598816,119000,https://www.zillow.com/homedetails/11822-N-Sun-Valley-Dr-Sun-City-AZ-85351/7686224_zpid/
1940250,"1532 E Doral Dr, Chandler, AZ 85249 ",0.46239420771598816,254900,http://www.zillow.com/homedetails/1532-E-Doral-Dr-Chandler-AZ-85249/8216526_zpid/
7422516,"4524 N 59th Ave, Phoenix, AZ 85033 ",0.46239420771598816,207000,https://www.zillow.com/homedetails/4524-N-59th-Ave-Phoenix-AZ-85033/7716385_zpid/
7439450,"6337 W Potter Dr, Glendale, AZ 85308 ",0.46239420771598816,279900,https://www.zillow.com/homedetails/6337-W-Potter-Dr-Glendale-AZ-85308/7888559_zpid/
1697735,"14832 W Ravenswood Dr, Sun City West, AZ 85375 ",0.46239420771598816,289500,https://www.zillow.com/homedetails/14832-W-Ravenswood-Dr-Sun-City-West-AZ-85375/8117090_zpid/
7468418,"7221 E Pueblo Ave, Mesa, AZ 85208 ",0.46239420771598816,218999,https://www.zillow.com/homedetails/7221-E-Pueblo-Ave-Mesa-AZ-85208/8077061_zpid/
7491262,"787 W Azure Ln, Litchfield Park, AZ 85340 ",0.46239420771598816,517000,https://www.zillow.com/homedetails/787-W-Azure-Ln-Litchfield-Park-AZ-85340/67795681_zpid/
7437840,"28247 N 128th Dr, Peoria, AZ 85383 ",0.46239420771598816,649900,https://www.zillow.com/homedetails/28247-N-128th-Dr-Peoria-AZ-85383/89458543_zpid/
1046691,"6301 S Fresno St, Chandler, AZ 85249 ",0.46239420771598816,459979,https://www.zillow.com/homedetails/6301-S-Fresno-St-Chandler-AZ-85249/119219600_zpid/
7459344,"9306 S 35th Gln, Laveen, AZ 85339 ",0.46239420771598816,194900,https://www.zillow.com/homedetails/9306-S-35th-Gln-Laveen-AZ-85339/67792484_zpid/
7409338,"5211 E Half Moon Dr, Phoenix, AZ 85044 ",0.46239420771598816,219900,https://www.zillow.com/homedetails/5211-E-Half-Moon-Dr-Phoenix-AZ-85044/8148665_zpid/
7449288,"8336 N 105th Ln, Peoria, AZ 85345 ",0.46239420771598816,99000,https://www.zillow.com/homedetails/8336-N-105th-Ln-Peoria-AZ-85345/7688054_zpid/
7452405,"9017 S 41st Gln, Laveen, AZ 85339 ",0.46239420771598816,321990,https://www.zillow.com/homedetails/9017-S-41st-Gln-Laveen-AZ-85339/95084706_zpid/
7471305,"8833 S 51st St UNIT 3, Phoenix, AZ 85044 ",0.46239420771598816,222500,https://www.zillow.com/homedetails/8833-S-51st-St-UNIT-3-Phoenix-AZ-85044/8139655_zpid/
7401331,"10635 W Kelso Dr, Sun City, AZ 85351 ",0.46239420771598816,159900,https://www.zillow.com/homedetails/10635-W-Kelso-Dr-Sun-City-AZ-85351/7695184_zpid/
7420078,"14831 N Cameo Dr, Sun City, AZ 85351 ",0.46239420771598816,279900,https://www.zillow.com/homedetails/14831-N-Cameo-Dr-Sun-City-AZ-85351/7922390_zpid/
7401673,"27726 N 129th Ln, Peoria, AZ 85383 ",0.46239420771598816,349000,https://www.zillow.com/homedetails/27726-N-129th-Ln-Peoria-AZ-85383/71626730_zpid/
7484978,"8617 E University Dr, Mesa, AZ 85207 ",0.46239420771598816,210000,https://www.zillow.com/homedetails/8617-E-University-Dr-Mesa-AZ-85207/8071075_zpid/
7462403,"10913 W Campana Dr, Sun City, AZ 85351 ",0.46239420771598816,189900,https://www.zillow.com/homedetails/10913-W-Campana-Dr-Sun-City-AZ-85351/8092484_zpid/
5099147,"17 E Aster Dr, Phoenix, AZ 85022 ",0.46239420771598816,440000,http://www.zillow.com/homedetails/17-E-Aster-Dr-Phoenix-AZ-85022/92350004_zpid/
7453793,"9861 E Lindner Ave, Mesa, AZ 85209 ",0.46239420771598816,344900,https://www.zillow.com/homedetails/9861-E-Lindner-Ave-Mesa-AZ-85209/55205633_zpid/
7452401,"9012 S 41st Gln, Laveen, AZ 85339 ",0.4615955352783203,284990,https://www.zillow.com/homedetails/9012-S-41st-Gln-Laveen-AZ-85339/95083992_zpid/
7476281,"17493 W Hilton Ave, Goodyear, AZ 85338 ",0.45875757932662964,215000,https://www.zillow.com/homedetails/17493-W-Hilton-Ave-Goodyear-AZ-85338/55287439_zpid/
7461515,"658 S 153rd Ave, Goodyear, AZ 85338 ",0.45875757932662964,239500,https://www.zillow.com/homedetails/658-S-153rd-Ave-Goodyear-AZ-85338/59255420_zpid/
7448208,"9645 W Heber Rd, Tolleson, AZ 85353 ",0.45875757932662964,252900,https://www.zillow.com/homedetails/9645-W-Heber-Rd-Tolleson-AZ-85353/62726694_zpid/
1948680,"3139 N 148th Ave, Goodyear, AZ 85395 ",0.45875096321105957,225000,https://www.zillow.com/homedetails/3139-N-148th-Ave-Goodyear-AZ-85395/52435214_zpid/
1091842,"703 W Summit Pl, Chandler, AZ 85225 ",0.45875096321105957,312500,https://www.zillow.com/homedetails/703-W-Summit-Pl-Chandler-AZ-85225/8198490_zpid/
436826,"12705 W Desert Flower Rd, Avondale, AZ 85392 ",0.45875096321105957,210000,https://www.zillow.com/homedetails/12705-W-Desert-Flower-Rd-Avondale-AZ-85392/8306043_zpid/
1459262,"15672 W Cheery Lynn Rd, Goodyear, AZ 85395 ",0.45548558235168457,259000,https://www.zillow.com/homedetails/15672-W-Cheery-Lynn-Rd-Goodyear-AZ-85395/55289117_zpid/
7438842,"30883 N 129th Ave, Peoria, AZ 85383 ",0.45500993728637695,429000,https://www.zillow.com/homedetails/30883-N-129th-Ave-Peoria-AZ-85383/82825877_zpid/
7423884,"20540 W Nelson Pl, Buckeye, AZ 85396 ",0.45270782709121704,272088,https://www.zillow.com/homedetails/20540-W-Nelson-Pl-Buckeye-AZ-85396/125142728_zpid/
7449804,"20524 W Nelson Pl, Buckeye, AZ 85396 ",0.45270782709121704,277408,https://www.zillow.com/homedetails/20524-W-Nelson-Pl-Buckeye-AZ-85396/125122843_zpid/
892543,"3754 N Denny Way, Buckeye, AZ 85396 ",0.45270782709121704,435000,https://www.zillow.com/homedetails/3754-N-Denny-Way-Buckeye-AZ-85396/67702872_zpid/
7424306,"29329 N 119th Ln, Peoria, AZ 85383 ",0.45270782709121704,359995,https://www.zillow.com/homedetails/29329-N-119th-Ln-Peoria-AZ-85383/125118961_zpid/
1849090,"20514 W Delaney Dr, Buckeye, AZ 85396 ",0.45270782709121704,350000,https://www.zillow.com/homedetails/20514-W-Delaney-Dr-Buckeye-AZ-85396/2102658466_zpid/
7447967,"2316 N Park St, Buckeye, AZ 85396 ",0.45270782709121704,239990,https://www.zillow.com/homedetails/2316-N-Park-St-Buckeye-AZ-85396/125124612_zpid/
7451302,"15418 W Surrey Dr, Surprise, AZ 85379 ",0.45270782709121704,349900,https://www.zillow.com/homedetails/15418-W-Surrey-Dr-Surprise-AZ-85379/71611236_zpid/
7447966,"20656 W Point Ridge Rd, Buckeye, AZ 85396 ",0.45270782709121704,343485,https://www.zillow.com/homedetails/20656-W-Point-Ridge-Rd-Buckeye-AZ-85396/125123592_zpid/
7441986,"21113 W Hubbell St, Buckeye, AZ 85396 ",0.45270782709121704,269229,https://www.zillow.com/homedetails/21113-W-Hubbell-St-Buckeye-AZ-85396/2095044583_zpid/
7447964,"20560 W Nelson Pl, Buckeye, AZ 85396 ",0.45270782709121704,254930,https://www.zillow.com/homedetails/20560-W-Nelson-Pl-Buckeye-AZ-85396/125123775_zpid/
7443442,"21138 W Hubbell St, Buckeye, AZ 85396 ",0.45270782709121704,272913,https://www.zillow.com/homedetails/21138-W-Hubbell-St-Buckeye-AZ-85396/2095036258_zpid/
7449291,"8788 W Wood Dr, Peoria, AZ 85381 ",0.45270782709121704,205000,https://www.zillow.com/homedetails/8788-W-Wood-Dr-Peoria-AZ-85381/82821419_zpid/
1682947,"12836 W San Pablo Dr, Sun City West, AZ 85375 ",0.45270782709121704,319500,https://www.zillow.com/homedetails/12836-W-San-Pablo-Dr-Sun-City-West-AZ-85375/63202372_zpid/
7440563,"3505 N Carlton St, Buckeye, AZ 85396 ",0.45270782709121704,309617,https://www.zillow.com/homedetails/3505-N-Carlton-St-Buckeye-AZ-85396/95179919_zpid/
7428422,"20565 W Terrace Ln, Buckeye, AZ 85396 ",0.45270782709121704,274025,https://www.zillow.com/homedetails/20565-W-Terrace-Ln-Buckeye-AZ-85396/95082315_zpid/
7388119,"20574 W Nelson Pl, Buckeye, AZ 85396 ",0.45270782709121704,270000,https://www.zillow.com/homedetails/20574-W-Nelson-Pl-Buckeye-AZ-85396/123851356_zpid/
1682165,"12749 W Junipero Dr, Sun City West, AZ 85375 ",0.45270782709121704,242900,https://www.zillow.com/homedetails/12749-W-Junipero-Dr-Sun-City-West-AZ-85375/67799548_zpid/
1710676,"23211 N Pedregosa Dr, Sun City West, AZ 85375 ",0.45270782709121704,419500,https://www.zillow.com/homedetails/23211-N-Pedregosa-Dr-Sun-City-West-AZ-85375/67799543_zpid/
7426079,"2268 N Park St, Buckeye, AZ 85396 ",0.45270782709121704,549000,https://www.zillow.com/homedetails/2268-N-Park-St-Buckeye-AZ-85396/121851547_zpid/
7494558,"3544 N Carlton St, Buckeye, AZ 85396 ",0.45270782709121704,325504,https://www.zillow.com/homedetails/3544-N-Carlton-St-Buckeye-AZ-85396/95134681_zpid/
7450378,"1535 W Marlin Dr, Chandler, AZ 85286 ",0.45270782709121704,379990,https://www.zillow.com/homedetails/1535-W-Marlin-Dr-Chandler-AZ-85286/2094998806_zpid/
7435559,"110 S 224TH Ave, Buckeye, AZ 85326 ",0.45270782709121704,206900,https://www.zillow.com/homedetails/110-S-224TH-Ave-Buckeye-AZ-85326/95087884_zpid/
220620,"8848 N 8th St UNIT 209, Phoenix, AZ 85020 ",0.45270782709121704,97888,https://www.zillow.com/homedetails/8848-N-8th-St-UNIT-209-Phoenix-AZ-85020/2125927915_zpid/
7462258,"686 S Parkcrest St, Gilbert, AZ 85296 ",0.45270782709121704,575000,https://www.zillow.com/homedetails/686-S-Parkcrest-St-Gilbert-AZ-85296/8243116_zpid/
7427728,"2954 E Sagebrush St, Gilbert, AZ 85296 ",0.45270782709121704,590881,https://www.zillow.com/homedetails/2954-E-Sagebrush-St-Gilbert-AZ-85296/2095165655_zpid/
7396759,"3032 E Appaloosa Rd, Gilbert, AZ 85296 ",0.45270782709121704,432765,https://www.zillow.com/homedetails/3032-E-Appaloosa-Rd-Gilbert-AZ-85296/2095566475_zpid/
7419976,"4353 E Erie St, Gilbert, AZ 85295 ",0.45270782709121704,243450,https://www.zillow.com/homedetails/4353-E-Erie-St-Gilbert-AZ-85295/2095238840_zpid/
350009,"18518 N 20th Pl, Phoenix, AZ 85022 ",0.45270782709121704,225000,https://www.zillow.com/homedetails/18518-N-20th-Pl-Phoenix-AZ-85022/61629214_zpid/
7440421,"710 E Boca Raton Rd UNIT 2, Phoenix, AZ 85022 ",0.45270782709121704,296713,https://www.zillow.com/homedetails/710-E-Boca-Raton-Rd-UNIT-2-Phoenix-AZ-85022/2095285503_zpid/
235866,"16036 N 11th Ave UNIT 1085, Phoenix, AZ 85023 ",0.45270782709121704,269500,https://www.zillow.com/homedetails/16036-N-11th-Ave-UNIT-1085-Phoenix-AZ-85023/52427501_zpid/
7491005,"7089 S Heather Dr, Tempe, AZ 85283 ",0.45270782709121704,325000,https://www.zillow.com/homedetails/7089-S-Heather-Dr-Tempe-AZ-85283/8267306_zpid/
7491001,"6733 S Wilson St, Tempe, AZ 85283 ",0.45270782709121704,235000,https://www.zillow.com/homedetails/6733-S-Wilson-St-Tempe-AZ-85283/8143786_zpid/
1047122,"643 E Las Colinas Pl, Chandler, AZ 85249 ",0.45270782709121704,299000,https://www.zillow.com/homedetails/643-E-Las-Colinas-Pl-Chandler-AZ-85249/60986431_zpid/
1034162,"3110 E Horseshoe Dr, Chandler, AZ 85249 ",0.45270782709121704,500000,https://www.zillow.com/homedetails/3110-E-Horseshoe-Dr-Chandler-AZ-85249/60989494_zpid/
2038217,"98 W Powell Way, Chandler, AZ 85248 ",0.45270782709121704,549900,https://www.zillow.com/homedetails/98-W-Powell-Way-Chandler-AZ-85248/89136249_zpid/
1867845,"923 W Kaibab Dr, Chandler, AZ 85248 ",0.45270782709121704,582196,https://www.zillow.com/homedetails/923-W-Kaibab-Dr-Chandler-AZ-85248/2094920436_zpid/
1550067,"26414 S Howard Dr, Sun Lakes, AZ 85248 ",0.45270782709121704,274900,https://www.zillow.com/homedetails/26414-S-Howard-Dr-Sun-Lakes-AZ-85248/8221672_zpid/
1535585,"10410 E Flintlock Dr, Sun Lakes, AZ 85248 ",0.45270782709121704,239000,https://www.zillow.com/homedetails/10410-E-Flintlock-Dr-Sun-Lakes-AZ-85248/8217088_zpid/
7447896,"1727 W Minton St, Phoenix, AZ 85041 ",0.45270782709121704,255999,https://www.zillow.com/homedetails/1727-W-Minton-St-Phoenix-AZ-85041/121853782_zpid/
7490480,"11122 E Quade Ave, Mesa, AZ 85212 ",0.45270782709121704,319000,https://www.zillow.com/homedetails/11122-E-Quade-Ave-Mesa-AZ-85212/95018261_zpid/
7437633,"9917 NE Kinetic Dr, Mesa, AZ 85212 ",0.45270782709121704,283654,https://www.zillow.com/homedetails/9917-NE-Kinetic-Dr-Mesa-AZ-85212/2095080910_zpid/
7387086,"10621 E Diffraction Ave, Mesa, AZ 85212 ",0.45270782709121704,489995,https://www.zillow.com/homedetails/10621-E-Diffraction-Ave-Mesa-AZ-85212/121852722_zpid/
661982,"4912 S Antonio, Mesa, AZ 85212 ",0.45270782709121704,286000,https://www.zillow.com/homedetails/4912-S-Antonio-Mesa-AZ-85212/81970941_zpid/
660594,"4408 S Dante, Mesa, AZ 85212 ",0.45270782709121704,419000,https://www.zillow.com/homedetails/4408-S-Dante-Mesa-AZ-85212/92346822_zpid/
62297,"38818 N Red Tail Ln, Anthem, AZ 85086 ",0.45270782709121704,375000,https://www.zillow.com/homedetails/38818-N-Red-Tail-Ln-Anthem-AZ-85086/68958901_zpid/
305220,"3636 W Medinah Ct, Anthem, AZ 85086 ",0.45270782709121704,395000,http://www.zillow.com/homedetails/3636-W-Medinah-Ct-Anthem-AZ-85086/60980167_zpid
681977,"9233 E Neville Ave UNIT 1035, Mesa, AZ 85209 ",0.45270782709121704,195000,https://www.zillow.com/homedetails/9233-E-Neville-Ave-UNIT-1035-Mesa-AZ-85209/61630081_zpid/
7399795,"212 N Sandal, Mesa, AZ 85205 ",0.45270782709121704,245205,https://www.zillow.com/homedetails/212-N-Sandal-Mesa-AZ-85205/2095498726_zpid/
7399798,"217 N Sandal, Mesa, AZ 85205 ",0.45270782709121704,244580,https://www.zillow.com/homedetails/217-N-Sandal-Mesa-AZ-85205/2095499184_zpid/
7399828,"231 N Sandal, Mesa, AZ 85205 ",0.45270782709121704,236465,https://www.zillow.com/homedetails/231-N-Sandal-Mesa-AZ-85205/2095499191_zpid/
7404801,"145 N Sandal, Mesa, AZ 85205 ",0.45270782709121704,243215,https://www.zillow.com/homedetails/145-N-Sandal-Mesa-AZ-85205/2095404503_zpid/
922204,"22837 W Moonlight Path, Buckeye, AZ 85326 ",0.45270782709121704,249480,https://www.zillow.com/homedetails/22837-W-Moonlight-Path-Buckeye-AZ-85326/81995749_zpid/
7413232,"204 N Sandal, Mesa, AZ 85205 ",0.45270782709121704,280140,https://www.zillow.com/homedetails/204-N-Sandal-Mesa-AZ-85205/2095320925_zpid/
7414156,"8819 S 41st Gln, Laveen, AZ 85339 ",0.45270782709121704,254990,https://www.zillow.com/homedetails/8819-S-41st-Gln-Laveen-AZ-85339/95144729_zpid/
7441218,"13418 W Rose Ln, Litchfield Park, AZ 85340 ",0.45270782709121704,249900,https://www.zillow.com/homedetails/13418-W-Rose-Ln-Litchfield-Park-AZ-85340/59254476_zpid/
7491243,"13429 W Keim Dr, Litchfield Park, AZ 85340 ",0.45270782709121704,239500,https://www.zillow.com/homedetails/13429-W-Keim-Dr-Litchfield-Park-AZ-85340/59254457_zpid/
7471515,"17543 W Dalea Dr, Goodyear, AZ 85338 ",0.45270782709121704,275000,https://www.zillow.com/homedetails/17543-W-Dalea-Dr-Goodyear-AZ-85338/59259503_zpid/
7402394,"5914 N Milano Ct, Litchfield Park, AZ 85340 ",0.45270782709121704,183500,https://www.zillow.com/homedetails/5914-N-Milano-Ct-Litchfield-Park-AZ-85340/55285006_zpid/
7414155,"8823 S 41st Gln, Laveen, AZ 85339 ",0.45270782709121704,284990,https://www.zillow.com/homedetails/8823-S-41st-Gln-Laveen-AZ-85339/95149825_zpid/
7456866,"13812 W Marshall Ave, Litchfield Park, AZ 85340 ",0.45270782709121704,279900,https://www.zillow.com/homedetails/13812-W-Marshall-Ave-Litchfield-Park-AZ-85340/55284877_zpid/
7413891,"8815 S 41st Gln, Laveen, AZ 85339 ",0.45270782709121704,244990,https://www.zillow.com/homedetails/8815-S-41st-Gln-Laveen-AZ-85339/95179244_zpid/
7419865,"8609 N 89th Dr, Peoria, AZ 85345 ",0.45270782709121704,319148,https://www.zillow.com/homedetails/8609-N-89th-Dr-Peoria-AZ-85345/121859213_zpid/
7399437,"2221 W Anderson Ave, Phoenix, AZ 85023 ",0.4501451551914215,275000,https://www.zillow.com/homedetails/2221-W-Anderson-Ave-Phoenix-AZ-85023/7963850_zpid/
7459565,"1050 S Wanda Drive Rent To Own, Gilbert Az, AZ 85296 ",0.44948551058769226,120000,https://www.zillow.com/homedetails/1050-S-Wanda-Drive-Rent-To-Own-Gilbert-Az-AZ-85296/2094865542_zpid/
7451561,"11025 N 45th Ln, Glendale, AZ 85304 ",0.4489269256591797,219000,https://www.zillow.com/homedetails/11025-N-45th-Ln-Glendale-AZ-85304/7727907_zpid/
7463066,"2314 E Claire Dr, Phoenix, AZ 85022 ",0.4489269256591797,207500,https://www.zillow.com/homedetails/2314-E-Claire-Dr-Phoenix-AZ-85022/8014012_zpid/
7432189,"141 N Date APT 38, Mesa, AZ 85201 ",0.4489269256591797,109900,https://www.zillow.com/homedetails/141-N-Date-APT-38-Mesa-AZ-85201/7612003_zpid/
7457340,"11032 N 28th Dr, Phoenix, AZ 85029 ",0.4489269256591797,115000,https://www.zillow.com/homedetails/11032-N-28th-Dr-Phoenix-AZ-85029/2094890947_zpid/
7398588,"6957 W Monona Dr, Glendale, AZ 85308 ",0.4475003182888031,430000,https://www.zillow.com/homedetails/6957-W-Monona-Dr-Glendale-AZ-85308/7887438_zpid/
7425435,"1713 E Mountain View Rd, Phoenix, AZ 85020 ",0.4454445540904999,385000,https://www.zillow.com/homedetails/1713-E-Mountain-View-Rd-Phoenix-AZ-85020/7811767_zpid/
7455932,"10934 W Abbott Ave, Sun City, AZ 85351 ",0.4454445540904999,89000,https://www.zillow.com/homedetails/10934-W-Abbott-Ave-Sun-City-AZ-85351/7693491_zpid/
2028861,"604 N 39th Ave, Phoenix, AZ 85009 ",0.4454445540904999,254500,https://www.zillow.com/homedetails/604-N-39th-Ave-Phoenix-AZ-85009/7505163_zpid/
38300,"5233 S 13th Way, Phoenix, AZ 85040 ",0.4454445540904999,120000,https://www.zillow.com/homedetails/5233-S-13th-Way-Phoenix-AZ-85040/7525359_zpid/
