address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"300 Berry St, San Francisco, CA 94158",1,1,732,zillow_sf,http://www.zillow.com/homedetails/300-Berry-St-San-Francisco-CA-94158/2116368523_zpid/,-122.396,37.7739,1.38426,,,1,1,0.0145908,2571,rental,1800,open,,,2012-10-15,South Beach,74,SF
"319 Arkansas St, San Francisco, CA 94107",1,1,990,zillow_sf,http://www.zillow.com/homedetails/319-Arkansas-St-San-Francisco-CA-94107/15149468_zpid/,-122.398,37.7621,25.5744,,,1,,0.0048,2577,rental,6250,open,,,2014-05-11,Potrero Hill,67,SF
"1177 California St, San Francisco, CA 94108",2,2,1640,zillow_sf,http://www.zillow.com/homedetails/1177-California-St-San-Francisco-CA-94108/2105667673_zpid/,-122.414,37.791,87.0144,,,1,1,0.012,2583,rental,2400,open,,,2015-03-19,Downtown,14,SF
"3981 Alemany Blvd, San Francisco, CA 94132",2,2,1014,zillow_sf,http://www.zillow.com/homedetails/3981-Alemany-Blvd-San-Francisco-CA-94132/2121453845_zpid/,-122.469,37.7104,72.0073,,,1,,0.0110073,2590,rental,3500,open,,,2015-08-27,Ingleside Heights,31,SF
"1545 Broadway APT 104, San Francisco, CA 94109",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/1545-Broadway-APT-104-San-Francisco-CA-94109/15072927_zpid/,-122.422,37.7956,46.9739,,,1,,0.00506063,2591,rental,4800,open,,,2015-08-27,Nob Hill,93,SF
"3822 19th St APT 7, San Francisco, CA 94114",2,2,0,zillow_sf,http://www.zillow.com/homedetails/3822-19th-St-APT-7-San-Francisco-CA-94114/2105976729_zpid/,-122.429,37.7597,34.0805,,,1,,0.00100499,2593,rental,4350,open,,,2015-08-28,Eureka Valley / Dolores Heights,16,SF
"King Street # San Francisco, CA 94107",1,1,867,zillow_sf,http://www.zillow.com/homedetails/King-Street-San-Francisco-CA-94107/2101398354_zpid/,-122.395,37.7758,2.94834,,,1,,0.0165239,2648,rental,3795,open,,,2015-08-31,South Beach,74,SF
"11th Ave San Francisco, CA 94122",3,2,2105,zillow_sf,http://www.zillow.com/homedetails/11th-Ave-San-Francisco-CA-94122/2101246371_zpid/,-122.469,37.7659,72.8103,,,1,,0.0020025,2650,rental,7000,open,,,2015-09-01,Golden Gate Park,25,SF
"11th Ave San Francisco, CA 94122",3,2,2105,zillow_sf,http://www.zillow.com/homedetails/11th-Ave-San-Francisco-CA-94122/2101246371_zpid/,-122.469,37.7659,72.8103,,,1,,0.0020025,2650,rental,7000,open,,,2015-09-01,Inner Sunset,36,SF
"432 Frederick St, San Francisco, CA 94117",1,1,800,zillow_sf,http://www.zillow.com/homedetails/432-Frederick-St-San-Francisco-CA-94117/2101246860_zpid/,-122.451,37.7666,89.5566,,,1,,0.002,2652,rental,3395,open,,,2015-09-01,Cole Valley/Parnassus Heights,64,SF
"46 Potomac St, San Francisco, CA 94117",2,1,1350,zillow_sf,http://www.zillow.com/homedetails/46-Potomac-St-San-Francisco-CA-94117/2101230147_zpid/,-122.433,37.77,49.688,,,1,,0.00508035,2654,rental,5000,open,,,2015-09-02,Hayes Valley,27,SF
"Bryant St San Francisco, CA 94110",0,1,728,zillow_sf,http://www.zillow.com/homedetails/Bryant-St-San-Francisco-CA-94110/2101209535_zpid/,-122.411,37.7663,15.5102,,,1,,0.00128062,2662,rental,3700,open,,,2015-09-04,Inner Mission,33,SF
"112 Ripley St, San Francisco, CA 94110",1,1,574,zillow_sf,http://www.zillow.com/homedetails/112-Ripley-St-San-Francisco-CA-94110/2101198723_zpid/,-122.413,37.744,71.7004,,,1,,0.0001,2665,rental,3100,open,,,2015-09-05,Bernal Heights,5,SF
"1921 Jefferson St APT 305, San Francisco, CA 94123",2,2,934,zillow_sf,http://www.zillow.com/homedetails/1921-Jefferson-St-APT-305-San-Francisco-CA-94123/15079692_zpid/,-122.444,37.8044,6.60398,,,3,,0.00300167,2670,rental,5200,open,,,2015-09-06,Marina,43,SF
"Great Hwy San Francisco, CA 94116",2,1,700,zillow_sf,http://www.zillow.com/homedetails/Great-Hwy-San-Francisco-CA-94116/2101191975_zpid/,-122.507,37.7417,8.91612,,,1,,0.0,2671,rental,3175,open,,,2015-09-07,Outer Parkside,59,SF
"141 Connecticut St, San Francisco, CA 94107",4,2,3600,zillow_sf,http://www.zillow.com/homedetails/141-Connecticut-St-San-Francisco-CA-94107/15148934_zpid/,-122.397,37.7642,16.976,,,1,,0.00687314,2693,rental,11500,open,,,2014-07-11,Potrero Hill,67,SF
"219 Brannan St, San Francisco, CA 94107",1,1,1266,zillow_sf,http://www.zillow.com/homedetails/219-Brannan-St-San-Francisco-CA-94107/2103743941_zpid/,-122.39,37.783,4.0227,,,1,1,0.0240508,2698,rental,4550,open,,,2015-05-27,South Beach,74,SF
"2590 Diamond St, San Francisco, CA 94131",3,2,1300,zillow_sf,http://www.zillow.com/homedetails/2590-Diamond-St-San-Francisco-CA-94131/15184578_zpid/,-122.435,37.7374,95.7136,,,1,,0.0027,2701,rental,5200,open,,,2015-08-31,Glen Park,23,SF
"43 Varennes St, San Francisco, CA 94133",2,1,874,zillow_sf,http://www.zillow.com/homedetails/43-Varennes-St-San-Francisco-CA-94133/119684964_zpid/,-122.407,37.8003,38.596,,,1,,0.00172047,2703,rental,5200,open,,,2015-09-01,Telegraph Hill,78,SF
"1301 Fulton St APT 207, San Francisco, CA 94117",2,1,925,zillow_sf,http://www.zillow.com/homedetails/1301-Fulton-St-APT-207-San-Francisco-CA-94117/15085639_zpid/,-122.439,37.7767,63.588,,,2,,0.00301496,2705,rental,3800,open,,,2015-09-01,Alamo Square,1,SF
"1301 Fulton St APT 207, San Francisco, CA 94117",2,1,925,zillow_sf,http://www.zillow.com/homedetails/1301-Fulton-St-APT-207-San-Francisco-CA-94117/15085639_zpid/,-122.439,37.7767,63.588,,,2,,0.00301496,2705,rental,3800,open,,,2015-09-01,North Panhandle,55,SF
"582 45th Ave, San Francisco, CA 94121",3,3,2600,zillow_sf,http://www.zillow.com/homedetails/582-45th-Ave-San-Francisco-CA-94121/15093093_zpid/,-122.506,37.7775,64.2039,,,1,,0.00471699,2708,rental,5950,open,,,2015-09-02,Outer Richmond,60,SF
"330 Hazelwood Ave, San Francisco, CA 94127",3,2,1650,zillow_sf,http://www.zillow.com/homedetails/330-Hazelwood-Ave-San-Francisco-CA-94127/15137622_zpid/,-122.455,37.7335,153.607,,,1,,0.00335261,2710,rental,4595,open,,,2015-09-04,Westwood Highlands,84,SF
"2154 Market St APT C, San Francisco, CA 94114",1,1,455,zillow_sf,http://www.zillow.com/homedetails/2154-Market-St-APT-C-San-Francisco-CA-94114/2101338545_zpid/,-122.43,37.7669,33.3263,,,1,,0.0060407,2711,rental,2750,open,,,2015-09-04,Duboce Triangle,15,SF
"269 Molimo Dr, San Francisco, CA 94127",3,2,1456,zillow_sf,http://www.zillow.com/homedetails/269-Molimo-Dr-San-Francisco-CA-94127/15135994_zpid/,-122.451,37.7365,190.489,,,1,,0.0018868,2714,rental,4250,open,,,2015-09-05,Miraloma Park,47,SF
"825 Minnesota St APT 4, San Francisco, CA 94107",1,1,885,zillow_sf,http://www.zillow.com/homedetails/825-Minnesota-St-APT-4-San-Francisco-CA-94107/64969374_zpid/,-122.39,37.76,15.8167,,,1,,0.00653911,2717,rental,3400,open,,,2015-09-05,Central Waterfront/Dogpatch,89,SF
"235 Roosevelt Way, San Francisco, CA 94114",2,1,785,zillow_sf,http://www.zillow.com/homedetails/235-Roosevelt-Way-San-Francisco-CA-94114/69819062_zpid/,-122.44,37.7659,113.74,,,1,,0.0,2722,rental,4150,open,,,2015-09-07,Corona Heights,10,SF
"Corbett Ave San Francisco, CA 94114",2,1,1111,zillow_sf,http://www.zillow.com/homedetails/Corbett-Ave-San-Francisco-CA-94114/2101174183_zpid/,-122.444,37.7578,132.18,,,1,,0.0015,3420,rental,5000,open,,,2015-09-09,Twin Peaks,79,SF
"1625 Pacific Ave APT 203, San Francisco, CA 94109",2,1,0,zillow_sf,http://www.zillow.com/homedetails/1625-Pacific-Ave-APT-203-San-Francisco-CA-94109/2101155247_zpid/,-122.422,37.7947,55.4144,,,2,,0.00456508,3427,rental,4200,open,,,2015-09-11,Nob Hill,93,SF
"38 Camp St # 38, San Francisco, CA 94110",3,2,1650,zillow_sf,http://www.zillow.com/homedetails/38-Camp-St-38-San-Francisco-CA-94110/2101138613_zpid/,-122.423,37.764,10.4919,2013,0,1,,0.00403609,3432,rental,9000,open,,,2015-09-14,Mission Dolores,49,SF
"150 Cole St, San Francisco, CA 94117",2,1,1184,zillow_sf,http://www.zillow.com/homedetails/150-Cole-St-San-Francisco-CA-94117/63196904_zpid/,-122.451,37.7736,83.563,,,1,,0.00243824,3434,rental,4495,open,,,2015-09-14,North Panhandle,55,SF
"499 33rd Ave APT 318, San Francisco, CA 94121",2,2,1100,zillow_sf,http://www.zillow.com/homedetails/499-33rd-Ave-APT-318-San-Francisco-CA-94121/64972346_zpid/,-122.493,37.78,73.633,2004,0,3,,0.0017,3435,rental,8000,open,,,2015-09-15,Outer Richmond,60,SF
"Arguello Blvd San Francisco, CA 94118",3,1,1040,zillow_sf,http://www.zillow.com/homedetails/Arguello-Blvd-San-Francisco-CA-94118/2101126760_zpid/,-122.459,37.7816,64.3418,,,1,,0.0023,3441,rental,5490,open,,,2015-09-16,Jordan Park / Laurel Heights,37,SF
"364 Ulloa St, San Francisco, CA 94127",3,2,1381,zillow_sf,http://www.zillow.com/homedetails/364-Ulloa-St-San-Francisco-CA-94127/15133079_zpid/,-122.458,37.7418,163.98,1956,0,1,,0.00156205,3446,rental,4400,open,,,2015-09-18,Forest Hills Extension,21,SF
"366 Eureka St, San Francisco, CA 94114",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/366-Eureka-St-San-Francisco-CA-94114/2101107502_zpid/,-122.438,37.7561,91.195,,,1,,0.006,3447,rental,3950,open,,,2015-09-18,Eureka Valley / Dolores Heights,16,SF
"2157 20th Ave, San Francisco, CA 94116",2,1,1700,zillow_sf,http://www.zillow.com/homedetails/2157-20th-Ave-San-Francisco-CA-94116/15117925_zpid/,-122.477,37.7475,136.379,1926,0,1,,0.00344093,3467,rental,3500,open,,,2015-09-12,Parkside,63,SF
"355 Bryant St UNIT 108, San Francisco, CA 94107",2,3,2853,zillow_sf,http://www.zillow.com/homedetails/355-Bryant-St-UNIT-108-San-Francisco-CA-94107/80750865_zpid/,-122.392,37.7836,15.8649,,,1,,0.022366,3469,rental,15675,open,,,2015-09-16,South Beach,74,SF
"300 3rd St # 600, San Francisco, CA 94107",1,1,0,zillow_sf,http://www.zillow.com/homedetails/300-3rd-St-600-San-Francisco-CA-94107/2121435772_zpid/,-122.399,37.7835,7.1333,,,1,,0.0192585,3479,rental,3000,open,,,2012-02-15,Yerba Buena,19,SF
"2555 Phelps St, San Francisco, CA 94124",2,1,2300,zillow_sf,http://www.zillow.com/homedetails/2555-Phelps-St-San-Francisco-CA-94124/2126210985_zpid/,-122.4,37.7294,15.9994,,,1,,0.00344093,3482,rental,3600,open,,,2013-02-15,Silver Terrace,73,SF
"Shakespeare St San Francisco, CA 94112",3,2,121,zillow_sf,http://www.zillow.com/homedetails/Shakespeare-St-San-Francisco-CA-94112/2128811723_zpid/,-122.464,37.7089,122.25,,,1,,0.00788733,3495,rental,945,open,,,2015-05-19,Outer Mission,58,SF
"857 Church St APT 3, San Francisco, CA 94114",1,1,830,zillow_sf,http://www.zillow.com/homedetails/857-Church-St-APT-3-San-Francisco-CA-94114/2113996511_zpid/,-122.428,37.7571,56.3013,,,1,,0.0011,3504,rental,4000,open,,,2015-09-10,Eureka Valley / Dolores Heights,16,SF
"21 Mayfair Dr, San Francisco, CA 94118",2,1,0,zillow_sf,http://www.zillow.com/homedetails/21-Mayfair-Dr-San-Francisco-CA-94118/2103995739_zpid/,-122.45,37.786,87.2128,,,1,,0.00538516,3508,rental,5300,open,,,2015-09-12,Jordan Park / Laurel Heights,37,SF
"525 Greenwich St, San Francisco, CA 94133",1,1,900,zillow_sf,http://www.zillow.com/homedetails/525-Greenwich-St-San-Francisco-CA-94133/2101179255_zpid/,-122.408,37.8025,44.6965,,,1,,0.00100499,3509,rental,6000,open,,,2015-09-13,Telegraph Hill,78,SF
"Ofarrell St San Francisco, CA 94109",0,1,400,zillow_sf,http://www.zillow.com/homedetails/Ofarrell-St-San-Francisco-CA-94109/2106160953_zpid/,-122.419,37.7851,34.5974,,,1,,0.00568243,3513,rental,2375,open,,,2015-09-17,Downtown,14,SF
"8 Sea Cliff Ave, San Francisco, CA 94121",4,3,3840,zillow_sf,http://www.zillow.com/homedetails/8-Sea-Cliff-Ave-San-Francisco-CA-94121/15088583_zpid/,-122.485,37.7892,23.963,,,1,,0.00928924,3514,rental,14000,open,,,2015-09-18,Sea Cliff,72,SF
"400 Spear St APT 213, San Francisco, CA 94105",2,2,1450,zillow_sf,http://www.zillow.com/homedetails/400-Spear-St-APT-213-San-Francisco-CA-94105/2119703818_zpid/,-122.389,37.7884,3.44822,,,2,,0.0208701,3522,rental,4980,open,,,2015-09-18,South Beach,74,SF
"10th Ave San Francisco, CA 94118",2,1,1294,zillow_sf,http://www.zillow.com/homedetails/10th-Ave-San-Francisco-CA-94118/2101097608_zpid/,-122.469,37.7798,57.2283,,,1,,0.00308058,3524,rental,3495,open,,,2015-09-18,Inner Richmond,35,SF
"Market St San Francisco, CA 94114",1,1,455,zillow_sf,http://www.zillow.com/homedetails/Market-St-San-Francisco-CA-94114/2101338542_zpid/,-122.426,37.7696,35.2097,,,1,,0.0083,3526,rental,4995,open,,,2015-09-18,Mission Dolores,49,SF
"29th St San Francisco, CA 94131",2,2,0,zillow_sf,http://www.zillow.com/homedetails/29th-St-San-Francisco-CA-94131/2101453679_zpid/,-122.43,37.7435,56.5286,,,1,,0.00396989,3529,rental,4995,open,,,2015-09-19,Noe Valley,53,SF
"1234 Howard St APT 5D, San Francisco, CA 94103",1,1,900,zillow_sf,http://www.zillow.com/homedetails/1234-Howard-St-APT-5D-San-Francisco-CA-94103/2101096322_zpid/,-122.413,37.776,11.0493,,,5,,0.0109202,3531,rental,4499,open,,,2015-09-19,South of Market,75,SF
"2260 Greenwich St, San Francisco, CA 94123",3,3,2000,zillow_sf,http://www.zillow.com/homedetails/2260-Greenwich-St-San-Francisco-CA-94123/2101095858_zpid/,-122.437,37.799,19.5425,,,1,,0.0029,3535,rental,7000,open,,,2015-09-19,Cow Hollow,11,SF
"362 Jersey St, San Francisco, CA 94114",2,1,1352,zillow_sf,http://www.zillow.com/homedetails/362-Jersey-St-San-Francisco-CA-94114/15180192_zpid/,-122.433,37.7508,61.9098,,,1,,0.00550364,3905,rental,4995,open,,,2014-08-20,Noe Valley,53,SF
"840 Sloat Blvd, San Francisco, CA 94132",3,2,1923,zillow_sf,http://www.zillow.com/homedetails/840-Sloat-Blvd-San-Francisco-CA-94132/15126499_zpid/,-122.484,37.7361,22.8127,1941,0,1,,0.0007,4787,rental,4750,open,,,2015-08-07,Pine Lake Park,65,SF
"1421 Ulloa St, San Francisco, CA 94116",2,1,1375,zillow_sf,http://www.zillow.com/homedetails/1421-Ulloa-St-San-Francisco-CA-94116/15123092_zpid/,-122.472,37.7411,125.218,,,1,,0.004,4827,rental,4000,open,,,2015-08-24,Inner Parkside,34,SF
"2201 Sacramento St PH 601, San Francisco, CA 94115",2,2,1498,zillow_sf,http://www.zillow.com/homedetails/2201-Sacramento-St-PH-601-San-Francisco-CA-94115/15074728_zpid/,-122.438,37.7925,91.9031,,,1,,0.000863134,4835,rental,5995,open,,,2015-08-27,Pacific Heights,62,SF
"107 Ulloa St, San Francisco, CA 94127",3,1,1500,zillow_sf,http://www.zillow.com/homedetails/107-Ulloa-St-San-Francisco-CA-94127/15133630_zpid/,-122.455,37.7442,181.345,,,1,,0.0034,4869,rental,5500,open,,,2015-09-03,Forest Hills Extension,21,SF
"965 Folsom St, San Francisco, CA 94107",2,1,1900,zillow_sf,http://www.zillow.com/homedetails/965-Folsom-St-San-Francisco-CA-94107/2103407698_zpid/,-122.404,37.779,3.74669,,,1,,0.0139843,4875,rental,11950,open,,,2015-09-04,South of Market,75,SF
"3189 21st St, San Francisco, CA 94110",3,2,0,zillow_sf,http://www.zillow.com/homedetails/3189-21st-St-San-Francisco-CA-94110/2101835054_zpid/,-122.418,37.7569,18.1325,,0,1,,0.00812158,4879,rental,5785,open,,,2015-09-04,Inner Mission,33,SF
"1050 Filbert St, San Francisco, CA 94133",3,3,2600,zillow_sf,http://www.zillow.com/homedetails/1050-Filbert-St-San-Francisco-CA-94133/15065351_zpid/,-122.417,37.8007,47.6711,1907,0,1,,0.0101789,4899,rental,13500,open,,,2015-09-10,Russian Hill,70,SF
"145 Gardenside Dr APT 7, San Francisco, CA 94131",2,1,1080,zillow_sf,http://www.zillow.com/homedetails/145-Gardenside-Dr-APT-7-San-Francisco-CA-94131/15132788_zpid/,-122.445,37.7543,205.141,,,1,,0.0,4900,rental,3960,open,,,2015-09-10,Twin Peaks,79,SF
"1388 Gough St APT 1101, San Francisco, CA 94109",2,2,1382,zillow_sf,http://www.zillow.com/homedetails/1388-Gough-St-APT-1101-San-Francisco-CA-94109/15076791_zpid/,-122.425,37.7858,63.0706,1993,0,11,,0.00354401,4915,rental,5588,open,,,2015-09-12,Van Ness/Civic Center,80,SF
"1562 Dolores St, San Francisco, CA 94110",3,2,1400,zillow_sf,http://www.zillow.com/homedetails/1562-Dolores-St-San-Francisco-CA-94110/15183140_zpid/,-122.425,37.7443,46.2503,1900,1,1,,0.00725328,4934,rental,5895,open,,,2015-09-16,Noe Valley,53,SF
"400 Avila St APT 306, San Francisco, CA 94123",2,1,758,zillow_sf,http://www.zillow.com/homedetails/400-Avila-St-APT-306-San-Francisco-CA-94123/15069915_zpid/,-122.441,37.805,6.82622,1991,1,3,,0.00241661,4937,rental,4699,open,,,2015-09-17,Marina,43,SF
"552 Vermont St, San Francisco, CA 94107",1,1,724,zillow_sf,http://www.zillow.com/homedetails/552-Vermont-St-San-Francisco-CA-94107/2135986628_zpid/,-122.404,37.7634,33.4602,1900,0,1,,0.00414849,4960,rental,3495,open,,,2015-09-21,Potrero Hill,67,SF
"8400 Oceanview Ter APT 216, San Francisco, CA 94132",1,1,514,zillow_sf,http://www.zillow.com/homedetails/8400-Oceanview-Ter-APT-216-San-Francisco-CA-94132/67394905_zpid/,-122.468,37.7098,78.519,,,2,,0.0103942,4965,rental,2400,open,,,2015-09-21,Ingleside Heights,31,SF
"276 Edgewood Ave, San Francisco, CA 94117",4,4,2800,zillow_sf,http://www.zillow.com/homedetails/276-Edgewood-Ave-San-Francisco-CA-94117/15128055_zpid/,-122.455,37.7612,167.792,,,1,,0.000353553,4966,rental,8995,open,,,2015-09-21,Cole Valley/Parnassus Heights,64,SF
"139 Steiner St # A, San Francisco, CA 94117",3,2,1000,zillow_sf,http://www.zillow.com/homedetails/139-Steiner-St-A-San-Francisco-CA-94117/2108568579_zpid/,-122.432,37.7704,48.0621,2008,0,1,,0.00539351,4972,rental,6200,open,,,2015-09-22,Hayes Valley,27,SF
"787 39th Ave, San Francisco, CA 94121",2,1,1650,zillow_sf,http://www.zillow.com/homedetails/787-39th-Ave-San-Francisco-CA-94121/15096967_zpid/,-122.5,37.7739,41.4294,1927,0,1,,0.00267301,4997,rental,3895,open,,,2015-09-23,Outer Richmond,60,SF
"37 Maddux Ave, San Francisco, CA 94124",4,2,850,zillow_sf,http://www.zillow.com/homedetails/37-Maddux-Ave-San-Francisco-CA-94124/15158196_zpid/,-122.398,37.7346,60.0278,1943,0,1,,0.00423792,5011,rental,4500,open,,,2015-09-23,Silver Terrace,73,SF
"855 Folsom St APT 318, San Francisco, CA 94107",1,1,838,zillow_sf,http://www.zillow.com/homedetails/855-Folsom-St-APT-318-San-Francisco-CA-94107/58222920_zpid/,-122.402,37.781,4.13087,2001,0,3,1,0.0165276,5021,rental,3995,open,,,2015-09-24,Yerba Buena,19,SF
"1887 33rd Ave, San Francisco, CA 94122",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/1887-33rd-Ave-San-Francisco-CA-94122/15112944_zpid/,-122.492,37.752,70.4884,,,1,,0.00471699,5027,rental,4000,open,,,2015-09-24,Central Sunset,8,SF
"1290 23rd Ave, San Francisco, CA 94122",3,2,1300,zillow_sf,http://www.zillow.com/homedetails/1290-23rd-Ave-San-Francisco-CA-94122/64971491_zpid/,-122.481,37.7636,66.028,2004,0,1,,0.00243824,5041,rental,4600,open,,,2015-09-25,Central Sunset,8,SF
"153 Parker Ave, San Francisco, CA 94118",3,1,1258,zillow_sf,http://www.zillow.com/homedetails/153-Parker-Ave-San-Francisco-CA-94118/122245423_zpid/,-122.455,37.7827,69.046,1904,0,1,,0.00377359,5081,rental,5450,open,,,2015-09-27,Jordan Park / Laurel Heights,37,SF
"1 Greenview Ct, San Francisco, CA 94131",4,2,1436,zillow_sf,http://www.zillow.com/homedetails/1-Greenview-Ct-San-Francisco-CA-94131/15131290_zpid/,-122.452,37.7532,189.881,1957,0,1,,0.00111803,5765,rental,4580,open,,,2015-09-04,Midtown Terrace,46,SF
"3317 Washington St, San Francisco, CA 94118",4,3,4998,zillow_sf,http://www.zillow.com/homedetails/3317-Washington-St-San-Francisco-CA-94118/15081817_zpid/,-122.448,37.7897,101.073,1939,0,1,,0.00420595,5771,rental,12995,open,,,2015-09-18,Presidio Heights,69,SF
"242 Cayuga Ave, San Francisco, CA 94112",2,1,1474,zillow_sf,http://www.zillow.com/homedetails/242-Cayuga-Ave-San-Francisco-CA-94112/15186431_zpid/,-122.434,37.7306,38.3822,1931,1,1,,0.00744043,5775,rental,3950,open,,,2015-09-24,Mission Terrace,50,SF
"578 Wisconsin St, San Francisco, CA 94107",2,2,1100,zillow_sf,http://www.zillow.com/homedetails/578-Wisconsin-St-San-Francisco-CA-94107/15149792_zpid/,-122.4,37.7605,34.187,,,1,,0.00377359,5783,rental,4500,open,,,2015-09-28,Potrero Hill,67,SF
"719 47th Ave, San Francisco, CA 94121",2,1,1375,zillow_sf,http://www.zillow.com/homedetails/719-47th-Ave-San-Francisco-CA-94121/15096594_zpid/,-122.508,37.7748,23.1972,1923,0,1,,0.0034,5804,rental,3400,open,,,2015-09-28,Outer Richmond,60,SF
"1030 Le Conte Ave, San Francisco, CA 94124",4,3,2200,zillow_sf,http://www.zillow.com/homedetails/1030-Le-Conte-Ave-San-Francisco-CA-94124/15155078_zpid/,-122.397,37.7188,38.534,1988,1,1,,0.00156205,7103,rental,3750,open,,,2015-09-28,Bayview Heights,91,SF
"55 Lucy St, San Francisco, CA 94124",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/55-Lucy-St-San-Francisco-CA-94124/15158913_zpid/,-122.393,37.73,24.4766,1930,0,1,,0.00926499,7115,rental,3100,open,,,2015-09-29,Bayview,4,SF
"2077 Jackson St APT 304, San Francisco, CA 94109",1,1,750,zillow_sf,http://www.zillow.com/homedetails/2077-Jackson-St-APT-304-San-Francisco-CA-94109/15073942_zpid/,-122.429,37.7929,89.5776,1959,0,3,,0.0008,7117,rental,4495,open,,,2015-09-29,Pacific Heights,62,SF
"2570 16th Ave, San Francisco, CA 94116",3,2,2000,zillow_sf,http://www.zillow.com/homedetails/2570-16th-Ave-San-Francisco-CA-94116/15123074_zpid/,-122.472,37.74,112.268,1928,0,1,,0.00384187,7123,rental,4700,open,,,2015-09-30,Inner Parkside,34,SF
"355 Buena Vista Ave E UNIT 207, San Francisco, CA 94117",1,1,781,zillow_sf,http://www.zillow.com/homedetails/355-Buena-Vista-Ave-E-UNIT-207-San-Francisco-CA-94117/15126722_zpid/,-122.44,37.7673,130.553,1986,0,1,,0.000353553,8097,rental,3800,open,,,2015-10-01,Buena Vista Park/Ashbury Heights,6,SF
"2315 Divisadero St APT U, San Francisco, CA 94115",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/2315-Divisadero-St-APT-U-San-Francisco-CA-94115/15081250_zpid/,-122.441,37.791,87.5971,1962,0,1,,0.00215407,8098,rental,4800,open,,,2015-10-01,Pacific Heights,62,SF
"21 Stillman St APT 6, San Francisco, CA 94107",2,2,1895,zillow_sf,http://www.zillow.com/homedetails/21-Stillman-St-APT-6-San-Francisco-CA-94107/80744974_zpid/,-122.395,37.783,16.0593,,,1,,0.0212941,8100,rental,10000,open,,,2015-10-01,South Beach,74,SF
"655 Corbett Ave APT 601, San Francisco, CA 94114",3,3,1759,zillow_sf,http://www.zillow.com/homedetails/655-Corbett-Ave-APT-601-San-Francisco-CA-94114/15129941_zpid/,-122.443,37.7565,141.165,1964,0,6,,0.0010198,8104,rental,5995,open,,,2015-10-01,Twin Peaks,79,SF
"188 Goethe St, San Francisco, CA 94112",2,1,950,zillow_sf,http://www.zillow.com/homedetails/188-Goethe-St-San-Francisco-CA-94112/15196066_zpid/,-122.46,37.7095,94.3575,1950,0,1,,0.00559017,8107,rental,2800,open,,,2015-10-01,Outer Mission,58,SF
"533 23rd Ave, San Francisco, CA 94121",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/533-23rd-Ave-San-Francisco-CA-94121/2100955884_zpid/,-122.482,37.7776,45.4973,,0,1,,0.00547814,8114,rental,4500,open,,,2015-10-02,Central Richmond,7,SF
"2247 Turk Blvd, San Francisco, CA 94118",3,2,1750,zillow_sf,http://www.zillow.com/homedetails/2247-Turk-Blvd-San-Francisco-CA-94118/15084910_zpid/,-122.446,37.7784,87.8515,1996,1,1,,0.0055,8124,rental,5800,open,,,2015-10-02,North Panhandle,55,SF
"900 Bush St APT 318, San Francisco, CA 94109",1,1,600,zillow_sf,http://www.zillow.com/homedetails/900-Bush-St-APT-318-San-Francisco-CA-94109/15069016_zpid/,-122.413,37.7899,62.2987,1982,0,3,1,0.0130465,10124,rental,4200,open,,,2015-08-27,Downtown,14,SF
"601 Van Ness Ave APT 46, San Francisco, CA 94102",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-46-San-Francisco-CA-94102/15077570_zpid/,-122.421,37.7812,24.455,,,1,1,0.00300666,10128,rental,4200,open,,,2015-09-30,Van Ness/Civic Center,80,SF
"1347 23rd Ave, San Francisco, CA 94122",4,1,2100,zillow_sf,http://www.zillow.com/homedetails/1347-23rd-Ave-San-Francisco-CA-94122/15103114_zpid/,-122.482,37.7625,67.6632,1915,1,1,,0.0024331,10133,rental,5195,open,,,2015-10-03,Central Sunset,8,SF
"2363 21st Ave, San Francisco, CA 94116",2,1,1550,zillow_sf,http://www.zillow.com/homedetails/2363-21st-Ave-San-Francisco-CA-94116/2100948266_zpid/,-122.478,37.7436,104.139,,0,1,,0.00104403,10134,rental,3800,open,,,2015-10-03,Parkside,63,SF
"1457 Noe St, San Francisco, CA 94131",3,3,2000,zillow_sf,http://www.zillow.com/homedetails/1457-Noe-St-San-Francisco-CA-94131/15182716_zpid/,-122.431,37.7457,87.7399,1926,0,1,,0.0052,11870,rental,9500,open,,,2015-10-04,Noe Valley,53,SF
"300 Holyoke St, San Francisco, CA 94134",3,2,1800,zillow_sf,http://www.zillow.com/homedetails/300-Holyoke-St-San-Francisco-CA-94134/2105127917_zpid/,-122.409,37.7273,43.1594,1928,0,1,,0.0015,12710,rental,4500,open,,,2015-10-04,Portola,66,SF
"1931 44th Ave, San Francisco, CA 94116",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/1931-44th-Ave-San-Francisco-CA-94116/15113903_zpid/,-122.503,37.7506,18.7975,1947,0,1,,0.00316228,15045,rental,3900,open,,,2015-10-05,Outer Parkside,59,SF
