,address,ypred,list,gain-loss,gain-loss%,days_pred,url
7445794,"1900 Tennessee St, Vallejo, CA 94590 ",183668.28125,385000,-201331.71875,-0.5229395292207792,44.585853576660156,https://www.zillow.com/homedetails/1900-Tennessee-St-Vallejo-CA-94590/15658543_zpid/
43388,"7908 W Williams St, Phoenix, AZ 85043 ",12410.669921875,215000,-202589.330078125,-0.9422759538517442,83.1413345336914,https://www.zillow.com/homedetails/7908-W-Williams-St-Phoenix-AZ-85043/67764494_zpid/
7436060,"8437 Justine Ct, Las Vegas, NV 89128 ",162097.734375,364900,-202802.265625,-0.5557749126473006,127.56884002685547,https://www.zillow.com/homedetails/8437-Justine-Ct-Las-Vegas-NV-89128/6937282_zpid/
7441988,"24648 W Sheraton Ln, Buckeye, AZ 85326 ",12825.6328125,215900,-203074.3671875,-0.9405945677975914,55.25582504272461,https://www.zillow.com/homedetails/24648-W-Sheraton-Ln-Buckeye-AZ-85326/95178269_zpid/
869271,"2622 S 110th Dr, Avondale, AZ 85323 ",1529.207763671875,205000,-203470.79223632812,-0.9925404499333079,82.9725570678711,https://www.zillow.com/homedetails/2622-S-110th-Dr-Avondale-AZ-85323/60046458_zpid/
1886620,"10123 Lexington Pines Ave, Las Vegas, NV 89129 ",71363.265625,274900,-203536.734375,-0.7404028169334304,194.48326110839844,https://www.zillow.com/homedetails/10123-Lexington-Pines-Ave-Las-Vegas-NV-89129/80184293_zpid/
580824,"10536 E Lincoln Ave, Mesa, AZ 85212 ",129561.4140625,335000,-205438.5859375,-0.613249510261194,76.4378433227539,https://www.zillow.com/homedetails/10536-E-Lincoln-Ave-Mesa-AZ-85212/121423092_zpid/
309597,"42002 N Celebration Ct, Anthem, AZ 85086 ",93260.0,299900,-206640.0,-0.6890296765588529,52.47562026977539,https://www.zillow.com/homedetails/42002-N-Celebration-Ct-Anthem-AZ-85086/62730008_zpid/
66133,"1456 E Tierra St, Gilbert, AZ 85297 ",157988.96875,365000,-207011.03125,-0.5671535102739726,123.90019989013672,https://www.zillow.com/homedetails/1456-E-Tierra-St-Gilbert-AZ-85297/67762098_zpid/
7453782,"11345 E Peterson Ave, Mesa, AZ 85212 ",74709.625,282500,-207790.375,-0.7355411504424778,77.8873062133789,https://www.zillow.com/homedetails/11345-E-Peterson-Ave-Mesa-AZ-85212/52434646_zpid/
413343,"5925 W Poinsettia Dr, Glendale, AZ 85304 ",102156.8671875,310000,-207843.1328125,-0.6704617187499999,76.91490936279297,https://www.zillow.com/homedetails/5925-W-Poinsettia-Dr-Glendale-AZ-85304/67801954_zpid/
972737,"5912 W Manzanita Ct, Chandler, AZ 85226 ",190978.015625,400000,-209021.984375,-0.5225549609375,203.82571411132812,https://www.zillow.com/homedetails/5912-W-Manzanita-Ct-Chandler-AZ-85226/8261936_zpid/
7434651,"3141 E Juanita Ave, Gilbert, AZ 85234 ",189997.8125,399500,-209502.1875,-0.5244109824780976,65.8325424194336,https://www.zillow.com/homedetails/3141-E-Juanita-Ave-Gilbert-AZ-85234/54939008_zpid/
1710064,"22827 N Padaro Dr, Sun City, AZ 85375 ",179476.578125,389000,-209523.421875,-0.5386206217866324,82.03469848632812,https://www.zillow.com/homedetails/22827-N-Padaro-Dr-Sun-City-AZ-85375/81979678_zpid/
7458281,"2107 Cambridge Dr, Fairfield, CA 94533 ",130373.65625,339900,-209526.34375,-0.616435256693145,262.2442932128906,https://www.zillow.com/homedetails/2107-Cambridge-Dr-Fairfield-CA-94533/15648535_zpid/
3739882,"9204 White Waterfall Ave, Las Vegas, NV 89149 ",175295.703125,384900,-209604.296875,-0.5445681914133541,318.49090576171875,https://www.zillow.com/homedetails/9204-White-Waterfall-Ave-Las-Vegas-NV-89149/68661296_zpid/
7458745,"101 Almanor Dr, Vacaville, CA 95687 ",139506.546875,349900,-210393.453125,-0.6012959506287511,296.5755615234375,https://www.zillow.com/homedetails/101-Almanor-Dr-Vacaville-CA-95687/15707810_zpid/
272298,"7737 E Luke Ln, Scottsdale, AZ 85250 ",162292.859375,373000,-210707.140625,-0.5648985003351206,81.74586486816406,https://www.zillow.com/homedetails/7737-E-Luke-Ln-Scottsdale-AZ-85250/7840040_zpid/
7425435,"1713 E Mountain View Rd, Phoenix, AZ 85020 ",174083.640625,385000,-210916.359375,-0.5478346996753247,64.94165802001953,https://www.zillow.com/homedetails/1713-E-Mountain-View-Rd-Phoenix-AZ-85020/7811767_zpid/
7488326,"7913 Rushmore Ave, Las Vegas, NV 89131 ",123374.609375,335000,-211625.390625,-0.6317175839552238,74.4792709350586,https://www.zillow.com/homedetails/7913-Rushmore-Ave-Las-Vegas-NV-89131/88836929_zpid/
7392545,"3231 S Santa Rita Way, Chandler, AZ 85286 ",148193.203125,359990,-211796.796875,-0.5883407785632935,35.95878219604492,https://www.zillow.com/homedetails/3231-S-Santa-Rita-Way-Chandler-AZ-85286/125132206_zpid/
1907061,"6855 Donald Nelson Ave, Las Vegas, NV 89131 ",187078.71875,399000,-211921.28125,-0.5311310307017544,323.8045654296875,https://www.zillow.com/homedetails/6855-Donald-Nelson-Ave-Las-Vegas-NV-89131/6891054_zpid/
4498368,"40 La Cruz Ave, Benicia, CA 94510 ",186450.125,399000,-212549.875,-0.5327064536340852,73.2507095336914,https://www.zillow.com/homedetails/40-La-Cruz-Ave-Benicia-CA-94510/15686068_zpid/
1269661,"3656 E Dublin St, Gilbert, AZ 85295 ",102400.765625,315000,-212599.234375,-0.6749182043650794,68.59138488769531,https://www.zillow.com/homedetails/3656-E-Dublin-St-Gilbert-AZ-85295/58533786_zpid/
7433354,"9072 Drummer Bay Ave, Las Vegas, NV 89149 ",71038.96875,284999,-213960.03125,-0.7507395859283716,9.04547119140625,https://www.zillow.com/homedetails/9072-Drummer-Bay-Ave-Las-Vegas-NV-89149/2095116049_zpid/
197391,"4027 W Saint Charles Ave, Phoenix, AZ 85041 ",84445.3984375,298500,-214054.6015625,-0.717100842755444,35.543582916259766,https://www.zillow.com/homedetails/4027-W-Saint-Charles-Ave-Phoenix-AZ-85041/61627295_zpid/
2020244,"10422 Charlottsville Ct, Las Vegas, NV 89149 ",174384.671875,390000,-215615.328125,-0.5528598157051282,314.95556640625,https://www.zillow.com/homedetails/10422-Charlottsville-Ct-Las-Vegas-NV-89149/123489981_zpid/
588369,"11366 E Starkey Ave, Mesa, AZ 85212 ",113814.90625,329900,-216085.09375,-0.6550017997878145,35.42094039916992,https://www.zillow.com/homedetails/11366-E-Starkey-Ave-Mesa-AZ-85212/71623116_zpid/
7453793,"9861 E Lindner Ave, Mesa, AZ 85209 ",128664.9140625,344900,-216235.0859375,-0.626950089699913,77.8873062133789,https://www.zillow.com/homedetails/9861-E-Lindner-Ave-Mesa-AZ-85209/55205633_zpid/
916408,"21836 W Casey Ln, Buckeye, AZ 85326 ",11511.7734375,227900,-216388.2265625,-0.949487611068451,78.29751586914062,https://www.zillow.com/homedetails/21836-W-Casey-Ln-Buckeye-AZ-85326/95187503_zpid/
1936723,"4944 Naff Ridge Dr, Las Vegas, NV 89131 ",62018.578125,278868,-216849.421875,-0.7776059708356642,51.317352294921875,https://www.zillow.com/homedetails/4944-Naff-Ridge-Dr-Las-Vegas-NV-89131/58771552_zpid/
1987678,"822 T C Jester Blvd, Houston, TX 77008 ",132048.15625,348900,-216851.84375,-0.6215300766695329,75.8005142211914,https://www.zillow.com/homedetails/822-T-C-Jester-Blvd-Houston-TX-77008/27956675_zpid/
1047122,"643 E Las Colinas Pl, Chandler, AZ 85249 ",81666.4921875,299000,-217333.5078125,-0.7268679191053511,68.59040069580078,https://www.zillow.com/homedetails/643-E-Las-Colinas-Pl-Chandler-AZ-85249/60986431_zpid/
925510,"23473 W Hopi St, Buckeye, AZ 85326 ",67580.140625,285000,-217419.859375,-0.7628766995614035,37.28061294555664,https://www.zillow.com/homedetails/23473-W-Hopi-St-Buckeye-AZ-85326/81974266_zpid/
7470645,"14118 Manderly Dr, Houston, TX 77077 ",146695.875,365000,-218304.125,-0.5980934931506849,23.67973518371582,https://www.zillow.com/homedetails/14118-Manderly-Dr-Houston-TX-77077/28433548_zpid/
7460564,"10229 E Starion Ave, Mesa, AZ 85212 ",80327.65625,299900,-219572.34375,-0.7321518631210404,147.4783172607422,https://www.zillow.com/homedetails/10229-E-Starion-Ave-Mesa-AZ-85212/121423476_zpid/
6765632,"7712 Villa Andrade Ave, Las Vegas, NV 89131 ",113769.6953125,333900,-220130.3046875,-0.6592701547993411,152.72238159179688,https://www.zillow.com/homedetails/7712-Villa-Andrade-Ave-Las-Vegas-NV-89131/59431584_zpid/
7428040,"3034 N 21st Pl, Phoenix, AZ 85016 ",117172.15625,337500,-220327.84375,-0.6528232407407407,52.88335418701172,https://www.zillow.com/homedetails/3034-N-21st-Pl-Phoenix-AZ-85016/7540062_zpid/
7462935,"623 W Kerry Ln, Phoenix, AZ 85027 ",84035.5859375,304633,-220597.4140625,-0.724141554140556,145.85304260253906,https://www.zillow.com/homedetails/623-W-Kerry-Ln-Phoenix-AZ-85027/2094843634_zpid/
352485,"2056 E Heartwood Ln, Phoenix, AZ 85022 ",43975.10546875,265000,-221024.89453125,-0.8340562057783019,37.46921920776367,https://www.zillow.com/homedetails/2056-E-Heartwood-Ln-Phoenix-AZ-85022/119919994_zpid/
7450428,"524 Maine Ave, Richmond, CA 94804 ",143842.0,365000,-221158.0,-0.6059123287671233,220.15512084960938,https://www.zillow.com/homedetails/524-Maine-Ave-Richmond-CA-94804/89037662_zpid/
7447450,"9083 Drummer Bay Ave, Las Vegas, NV 89149 ",46549.8359375,268500,-221950.1640625,-0.8266300337523278,2.018150806427002,https://www.zillow.com/homedetails/9083-Drummer-Bay-Ave-Las-Vegas-NV-89149/2094986751_zpid/
6508734,"257 Mountain View Ave, Vallejo, CA 94590 ",76058.75,299000,-222941.25,-0.7456229096989966,78.03547668457031,https://www.zillow.com/homedetails/257-Mountain-View-Ave-Vallejo-CA-94590/15655486_zpid/
7429787,"3385 N Torrey Pines Dr, Las Vegas, NV 89108 ",91466.578125,315000,-223533.421875,-0.7096299107142857,149.4304656982422,https://www.zillow.com/homedetails/3385-N-Torrey-Pines-Dr-Las-Vegas-NV-89108/6931740_zpid/
3175019,"2480 S Wolff St, Denver, CO 80219 ",142468.984375,367000,-224531.015625,-0.611801132493188,74.8693618774414,https://www.zillow.com/homedetails/2480-S-Wolff-St-Denver-CO-80219/13382600_zpid/
1251458,"1112 E Parkview Ct, Gilbert, AZ 85295 ",74148.1640625,299000,-224851.8359375,-0.752012829222408,72.71123504638672,https://www.zillow.com/homedetails/1112-E-Parkview-Ct-Gilbert-AZ-85295/62734863_zpid/
7458724,"7706 N Emerald Ave, Portland, OR 97217 ",164723.0,389950,-225227.0,-0.5775791768175407,153.96119689941406,https://www.zillow.com/homedetails/7706-N-Emerald-Ave-Portland-OR-97217/53983524_zpid/
7410685,"3117 E Glenrosa Ave, Phoenix, AZ 85016 ",99149.3515625,325000,-225850.6484375,-0.6949250721153846,72.10957336425781,https://www.zillow.com/homedetails/3117-E-Glenrosa-Ave-Phoenix-AZ-85016/2095336312_zpid/
7428890,"233 San Bernardino Ct, Bay Point, CA 94565 ",122662.015625,349900,-227237.984375,-0.6494369373392398,247.23577880859375,https://www.zillow.com/homedetails/233-San-Bernardino-Ct-Bay-Point-CA-94565/18336843_zpid/
7418049,"7147 E Osage Ave, Mesa, AZ 85212 ",99268.0390625,327990,-228721.9609375,-0.6973443121360408,34.78444290161133,https://www.zillow.com/homedetails/7147-E-Osage-Ave-Mesa-AZ-85212/2096109735_zpid/
1888096,"5505 Magi Ranch Ct, Las Vegas, NV 89131 ",55289.828125,284848,-229558.171875,-0.8058970815136494,167.0435333251953,https://www.zillow.com/homedetails/5505-Magi-Ranch-Ct-Las-Vegas-NV-89131/61741785_zpid/
7437971,"17106 Nulakeast Ct, Houston, TX 77044 ",65354.01171875,295000,-229645.98828125,-0.7784609772245763,38.149478912353516,https://www.zillow.com/homedetails/17106-Nulakeast-Ct-Houston-TX-77044/2095079332_zpid/
7454244,"38500 Mary Ter, Fremont, CA 94538 ",169147.921875,399000,-229852.078125,-0.5760703712406015,314.0703430175781,https://www.zillow.com/homedetails/38500-Mary-Ter-Fremont-CA-94538/25012402_zpid/
1966016,"9904 SW 60th Ave, Portland, OR 97219 ",168727.796875,399000,-230272.203125,-0.5771233161027569,75.415771484375,https://www.zillow.com/homedetails/9904-SW-60th-Ave-Portland-OR-97219/53972803_zpid/
7452020,"8800 W Lone Mountain Rd, Las Vegas, NV 89129 ",164637.03125,395000,-230362.96875,-0.5831973892405063,127.7788314819336,https://www.zillow.com/homedetails/8800-W-Lone-Mountain-Rd-Las-Vegas-NV-89129/6899243_zpid/
1265023,"2974 S Cole Dr, Gilbert, AZ 85295 ",131776.546875,362500,-230723.453125,-0.6364784913793103,72.71123504638672,https://www.zillow.com/homedetails/2974-S-Cole-Dr-Gilbert-AZ-85295/71623514_zpid/
352994,"7308 W Southgate Ave, Phoenix, AZ 85043 ",67987.4296875,299900,-231912.5703125,-0.7732996675975325,76.91490936279297,https://www.zillow.com/homedetails/7308-W-Southgate-Ave-Phoenix-AZ-85043/71604290_zpid/
7458299,"80 S 196th Ln, Buckeye, AZ 85326 ",-2823.294189453125,229990,-232813.29418945312,-1.0122757258552681,220.81747436523438,https://www.zillow.com/homedetails/80-S-196th-Ln-Buckeye-AZ-85326/2094882813_zpid/
7491962,"3915 W Roundabout Cir, Chandler, AZ 85226 ",81055.4296875,314750,-233694.5703125,-0.7424767920969023,176.03768920898438,https://www.zillow.com/homedetails/3915-W-Roundabout-Cir-Chandler-AZ-85226/67793434_zpid/
7464867,"925 Westgate Dr, Vacaville, CA 95687 ",154209.0,390000,-235791.0,-0.6045923076923077,175.4159393310547,https://www.zillow.com/homedetails/925-Westgate-Dr-Vacaville-CA-95687/15721148_zpid/
7448660,"4708 S Cabrio Ter, Mesa, AZ 85212 ",82049.2734375,321392,-239342.7265625,-0.7447065470282397,44.48586654663086,https://www.zillow.com/homedetails/4708-S-Cabrio-Ter-Mesa-AZ-85212/125120190_zpid/
7459225,"10141 E Stealth Ave, Mesa, AZ 85212 ",87449.96875,326900,-239450.03125,-0.7324870946772714,222.6978302001953,https://www.zillow.com/homedetails/10141-E-Stealth-Ave-Mesa-AZ-85212/125143544_zpid/
1909155,"7312 Dolphine Crest Ave, Las Vegas, NV 89129 ",119937.5,359900,-239962.5,-0.6667477076965824,42.81022644042969,https://www.zillow.com/homedetails/7312-Dolphine-Crest-Ave-Las-Vegas-NV-89129/66835321_zpid/
1082481,"2840 E Detroit St, Chandler, AZ 85225 ",109391.5703125,350000,-240608.4296875,-0.6874526562500001,47.461509704589844,https://www.zillow.com/homedetails/2840-E-Detroit-St-Chandler-AZ-85225/124269567_zpid/
610544,"10450 E Laguna Azul Ave, Mesa, AZ 85209 ",118891.734375,359900,-241008.265625,-0.6696534193525979,78.29751586914062,https://www.zillow.com/homedetails/10450-E-Laguna-Azul-Ave-Mesa-AZ-85209/62694606_zpid/
7455621,"11844 N Jantzen Dr, Portland, OR 97217 ",67985.3359375,309000,-241014.6640625,-0.7799827315938511,184.64462280273438,https://www.zillow.com/homedetails/11844-N-Jantzen-Dr-Portland-OR-97217/2094929220_zpid/
76123,"4730 S Mcminn Dr, Gilbert, AZ 85297 ",137837.5625,379000,-241162.4375,-0.6363125000000001,76.91490936279297,https://www.zillow.com/homedetails/4730-S-Mcminn-Dr-Gilbert-AZ-85297/81956618_zpid/
310018,"42516 N Parker Ln, Anthem, AZ 85086 ",88284.734375,330000,-241715.265625,-0.7324705018939395,164.167724609375,https://www.zillow.com/homedetails/42516-N-Parker-Ln-Anthem-AZ-85086/67785491_zpid/
7450378,"1535 W Marlin Dr, Chandler, AZ 85286 ",138184.078125,379990,-241805.921875,-0.6363481193584042,98.45430755615234,https://www.zillow.com/homedetails/1535-W-Marlin-Dr-Chandler-AZ-85286/2094998806_zpid/
7456618,"4720 S Cabrio Ter, Mesa, AZ 85212 ",76617.0625,318651,-242033.9375,-0.7595580666622732,149.44357299804688,https://www.zillow.com/homedetails/4720-S-Cabrio-Ter-Mesa-AZ-85212/125132867_zpid/
42786,"7114 W Globe Ave, Phoenix, AZ 85043 ",32119.44140625,275000,-242880.55859375,-0.88320203125,81.2156982421875,https://www.zillow.com/homedetails/7114-W-Globe-Ave-Phoenix-AZ-85043/67788720_zpid/
7458590,"8125 Pecan Valley Ave, Las Vegas, NV 89131 ",55021.421875,299000,-243978.578125,-0.815981866638796,150.6753692626953,https://www.zillow.com/homedetails/8125-Pecan-Valley-Ave-Las-Vegas-NV-89131/63230098_zpid/
7462597,"3655 N Nevada St, Chandler, AZ 85225 ",105334.0234375,350000,-244665.9765625,-0.6990456473214286,253.106689453125,https://www.zillow.com/homedetails/3655-N-Nevada-St-Chandler-AZ-85225/94639314_zpid/
1254731,"1689 S Parkcrest St, Gilbert, AZ 85295 ",95319.3828125,340000,-244680.6171875,-0.7196488740808824,72.71123504638672,https://www.zillow.com/homedetails/1689-S-Parkcrest-St-Gilbert-AZ-85295/81984914_zpid/
7490480,"11122 E Quade Ave, Mesa, AZ 85212 ",74178.609375,319000,-244821.390625,-0.7674651743730407,178.3275604248047,https://www.zillow.com/homedetails/11122-E-Quade-Ave-Mesa-AZ-85212/95018261_zpid/
1035862,"3546 E Bartlett Pl, Chandler, AZ 85249 ",109129.3671875,355000,-245870.6328125,-0.6925933318661972,61.280757904052734,https://www.zillow.com/homedetails/3546-E-Bartlett-Pl-Chandler-AZ-85249/95018299_zpid/
1009040,"512 W Wildhorse Dr, Chandler, AZ 85286 ",122908.6953125,369000,-246091.3046875,-0.6669141048441735,87.71334075927734,https://www.zillow.com/homedetails/512-W-Wildhorse-Dr-Chandler-AZ-85286/60985358_zpid/
7447453,"8949 Drummer Bay Ave, Las Vegas, NV 89149 ",33820.8359375,279945,-246124.1640625,-0.8791875692100234,7.734501361846924,https://www.zillow.com/homedetails/8949-Drummer-Bay-Ave-Las-Vegas-NV-89149/2094986463_zpid/
7430986,"7358 E Olla Ave, Mesa, AZ 85212 ",87123.7578125,335000,-247876.2421875,-0.7399290811567164,37.58406066894531,https://www.zillow.com/homedetails/7358-E-Olla-Ave-Mesa-AZ-85212/121858228_zpid/
7455610,"10144 E Stealth Ave, Mesa, AZ 85212 ",103657.953125,352411,-248753.046875,-0.7058606197735031,150.75454711914062,https://www.zillow.com/homedetails/10144-E-Stealth-Ave-Mesa-AZ-85212/125133997_zpid/
2223965,"6615 Hurst St, Houston, TX 77008 ",106044.1953125,355000,-248955.8046875,-0.7012839568661972,58.60482406616211,https://www.zillow.com/homedetails/6615-Hurst-St-Houston-TX-77008/123181712_zpid/
7441769,"7942 Eastern Elk St, Las Vegas, NV 89149 ",36234.36328125,285662,-249427.63671875,-0.8731565161580819,11.543508529663086,https://www.zillow.com/homedetails/7942-Eastern-Elk-St-Las-Vegas-NV-89149/2095055478_zpid/
1849146,"25500 W Baseline Rd, Buckeye, AZ 85326 ",85538.59375,335000,-249461.40625,-0.7446609141791045,69.33688354492188,https://www.zillow.com/homedetails/25500-W-Baseline-Rd-Buckeye-AZ-85326/2097214810_zpid/
7434629,"1462 W Bruce Ave, Gilbert, AZ 85233 ",137032.796875,387044,-250011.203125,-0.6459503393025082,34.78444290161133,https://www.zillow.com/homedetails/1462-W-Bruce-Ave-Gilbert-AZ-85233/2095117453_zpid/
1944105,"7224 Savannah Falls St, Las Vegas, NV 89131 ",74579.6484375,325000,-250420.3515625,-0.7705241586538462,178.2505645751953,https://www.zillow.com/homedetails/7224-Savannah-Falls-St-Las-Vegas-NV-89131/62943865_zpid/
1313137,"3506 E Alfalfa Dr, Gilbert, AZ 85298 ",87796.828125,339000,-251203.171875,-0.7410123064159292,44.38572311401367,https://www.zillow.com/homedetails/3506-E-Alfalfa-Dr-Gilbert-AZ-85298/95075184_zpid/
7447896,"1727 W Minton St, Phoenix, AZ 85041 ",4737.123046875,255999,-251261.876953125,-0.9814955408151008,33.15916442871094,https://www.zillow.com/homedetails/1727-W-Minton-St-Phoenix-AZ-85041/121853782_zpid/
7454128,"24476 W Sheraton Ln, Buckeye, AZ 85326 ",-17838.423828125,233900,-251738.423828125,-1.0762651724160965,55.25582504272461,https://www.zillow.com/homedetails/24476-W-Sheraton-Ln-Buckeye-AZ-85326/95151186_zpid/
1908635,"13907 Lake Michigan Ave, Houston, TX 77044 ",125363.3984375,379000,-253636.6015625,-0.6692258616424802,49.868316650390625,https://www.zillow.com/homedetails/13907-Lake-Michigan-Ave-Houston-TX-77044/118400840_zpid/
309333,"41646 N Hudson Ct, Anthem, AZ 85086 ",53015.71875,307500,-254484.28125,-0.8275911585365854,94.7111587524414,https://www.zillow.com/homedetails/41646-N-Hudson-Ct-Anthem-AZ-85086/67785474_zpid/
1311133,"3168 E Turnberry Dr, Gilbert, AZ 85298 ",89080.65625,344000,-254919.34375,-0.7410446039244186,72.71123504638672,https://www.zillow.com/homedetails/3168-E-Turnberry-Dr-Gilbert-AZ-85298/62734152_zpid/
7448626,"11121 E Posada Ave, Mesa, AZ 85212 ",93925.0703125,349000,-255074.9296875,-0.7308737240329513,42.52061462402344,https://www.zillow.com/homedetails/11121-E-Posada-Ave-Mesa-AZ-85212/2095011366_zpid/
4460970,"515 Earle St, Santa Rosa, CA 95404 ",143537.734375,399000,-255462.265625,-0.6402563048245614,67.41170501708984,https://www.zillow.com/homedetails/515-Earle-St-Santa-Rosa-CA-95404/15758248_zpid/
1041006,"4483 E Desert Sands Dr, Chandler, AZ 85249 ",137454.5625,393500,-256045.4375,-0.6506872617534942,66.66476440429688,https://www.zillow.com/homedetails/4483-E-Desert-Sands-Dr-Chandler-AZ-85249/59257833_zpid/
1912448,"6605 Gray Juniper Ave, Las Vegas, NV 89130 ",92859.4375,349900,-257040.5625,-0.7346114961417548,39.33941650390625,https://www.zillow.com/homedetails/6605-Gray-Juniper-Ave-Las-Vegas-NV-89130/79875239_zpid/
7427704,"1484 W Bruce Ave, Gilbert, AZ 85233 ",116908.90625,374145,-257236.09375,-0.687530486175146,34.78444290161133,https://www.zillow.com/homedetails/1484-W-Bruce-Ave-Gilbert-AZ-85233/2095164428_zpid/
1046063,"6201 S Fresno St, Chandler, AZ 85249 ",141537.296875,399923,-258385.703125,-0.6460886298737507,37.66660690307617,https://www.zillow.com/homedetails/6201-S-Fresno-St-Chandler-AZ-85249/119226204_zpid/
1052288,"854 E Torrey Pines Pl, Chandler, AZ 85249 ",130158.8671875,389000,-258841.1328125,-0.6654013696979435,66.66476440429688,https://www.zillow.com/homedetails/854-E-Torrey-Pines-Pl-Chandler-AZ-85249/60986467_zpid/
7429416,"14415 E Elk Pl, Denver, CO 80239 ",125755.203125,385900,-260144.796875,-0.6741248947266132,48.449256896972656,https://www.zillow.com/homedetails/14415-E-Elk-Pl-Denver-CO-80239/2095151134_zpid/
1152460,"12813 W Mauna Loa Ln, El Mirage, AZ 85335 ",29672.3984375,290000,-260327.6015625,-0.8976813846982759,69.3878173828125,https://www.zillow.com/homedetails/12813-W-Mauna-Loa-Ln-El-Mirage-AZ-85335/62740909_zpid/
1316872,"4324 E Vallejo Ct, Gilbert, AZ 85298 ",108298.5546875,368888,-260589.4453125,-0.7064188732420138,77.7603988647461,https://www.zillow.com/homedetails/4324-E-Vallejo-Ct-Gilbert-AZ-85298/60990899_zpid/
7471819,"7869 Russling Leaf Dr, Las Vegas, NV 89131 ",104296.1171875,365000,-260703.8828125,-0.7142572131849315,150.6753692626953,https://www.zillow.com/homedetails/7869-Russling-Leaf-Dr-Las-Vegas-NV-89131/53363401_zpid/
7420993,"262 E Tonto Pl, Chandler, AZ 85249 ",135769.921875,398880,-263110.078125,-0.6596221372969314,34.78444290161133,https://www.zillow.com/homedetails/262-E-Tonto-Pl-Chandler-AZ-85249/119226950_zpid/
1912302,"6201 Dartle St, Las Vegas, NV 89130 ",116251.171875,379900,-263648.828125,-0.6939953359436695,40.23247528076172,https://www.zillow.com/homedetails/6201-Dartle-St-Las-Vegas-NV-89130/6896173_zpid/
352097,"2017 E Heartwood Ln, Phoenix, AZ 85022 ",14395.6220703125,279900,-265504.3779296875,-0.948568695711638,80.22315216064453,https://www.zillow.com/homedetails/2017-E-Heartwood-Ln-Phoenix-AZ-85022/95134885_zpid/
7455609,"10136 E Stealth Ave, Mesa, AZ 85212 ",98208.15625,365176,-266967.84375,-0.7310662358698272,150.75454711914062,https://www.zillow.com/homedetails/10136-E-Stealth-Ave-Mesa-AZ-85212/125122492_zpid/
7461608,"149 E Horseshoe Dr, Chandler, AZ 85249 ",121611.9140625,389999,-268387.0859375,-0.6881737797725123,147.4783172607422,https://www.zillow.com/homedetails/149-E-Horseshoe-Dr-Chandler-AZ-85249/119217414_zpid/
1253349,"1441 E Lowell Ave, Gilbert, AZ 85295 ",108746.1796875,380000,-271253.8203125,-0.7138258429276316,72.71123504638672,https://www.zillow.com/homedetails/1441-E-Lowell-Ave-Gilbert-AZ-85295/60988063_zpid/
7459022,"2715 Teal Sky Ct, Houston, TX 77089 ",40456.44921875,311900,-271443.55078125,-0.8702903199142353,36.9284553527832,https://www.zillow.com/homedetails/2715-Teal-Sky-Ct-Houston-TX-77089/123231240_zpid/
975838,"7118 W Linda Ln, Chandler, AZ 85226 ",103736.578125,379900,-276163.421875,-0.726937146288497,74.17766571044922,https://www.zillow.com/homedetails/7118-W-Linda-Ln-Chandler-AZ-85226/121423000_zpid/
584695,"11123 E Quade Ave, Mesa, AZ 85212 ",53091.125,329500,-276408.875,-0.8388736722306525,76.4378433227539,https://www.zillow.com/homedetails/11123-E-Quade-Ave-Mesa-AZ-85212/92344807_zpid/
1908544,"13411 Douglas Lake Rd, Houston, TX 77044 ",72392.2421875,349000,-276607.7578125,-0.7925723719555874,81.4369888305664,https://www.zillow.com/homedetails/13411-Douglas-Lake-Rd-Houston-TX-77044/112159380_zpid/
1030998,"2573 E Zion Way, Chandler, AZ 85249 ",116972.859375,395000,-278027.140625,-0.7038661787974684,67.1103286743164,https://www.zillow.com/homedetails/2573-E-Zion-Way-Chandler-AZ-85249/59262779_zpid/
7417966,"4312 Thunder Twice St, Las Vegas, NV 89129 ",85901.4765625,365000,-279098.5234375,-0.7646534888698631,52.04627990722656,https://www.zillow.com/homedetails/4312-Thunder-Twice-St-Las-Vegas-NV-89129/62943846_zpid/
1260301,"2527 E Hampton Ln, Gilbert, AZ 85295 ",93389.78125,375000,-281610.21875,-0.7509605833333333,72.71123504638672,https://www.zillow.com/homedetails/2527-E-Hampton-Ln-Gilbert-AZ-85295/71488829_zpid/
2066314,"3240 E Coconino Dr, Gilbert, AZ 85298 ",114787.453125,399000,-284212.546875,-0.7123121475563909,45.94609069824219,https://www.zillow.com/homedetails/3240-E-Coconino-Dr-Gilbert-AZ-85298/124131796_zpid/
62297,"38818 N Red Tail Ln, Anthem, AZ 85086 ",88302.2265625,375000,-286697.7734375,-0.7645273958333334,85.94847869873047,https://www.zillow.com/homedetails/38818-N-Red-Tail-Ln-Anthem-AZ-85086/68958901_zpid/
219529,"8122 N 13th Way, Phoenix, AZ 85020 ",87618.0859375,374900,-287281.9140625,-0.7662894480194719,76.91490936279297,https://www.zillow.com/homedetails/8122-N-13th-Way-Phoenix-AZ-85020/67400167_zpid/
7471095,"4315 SE 65th Ave, Portland, OR 97206 ",85942.6484375,375000,-289057.3515625,-0.7708196041666666,168.56076049804688,https://www.zillow.com/homedetails/4315-SE-65th-Ave-Portland-OR-97206/2094883806_zpid/
1912488,"6620 Manzanita Glen Ave, Las Vegas, NV 89130 ",85544.9609375,379900,-294355.0390625,-0.774822424486707,167.09642028808594,https://www.zillow.com/homedetails/6620-Manzanita-Glen-Ave-Las-Vegas-NV-89130/82526126_zpid/
