apartment,configuration,num bedroom,num bath,price range,price range lower,price range upper,size,address,address_origin_pattern,address_origin_url,apartment page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
Parkmerced,"Studio
                                                 - 1 BA

                                                    Studio",Studio,1,Call for rates,"","",521,"3711 19th Avenue,
				San Francisco,
				CA 
                94132",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Parkmerced,"3 BR
                                                 - 2.5 BA

                                                    3 Bed 2.5 Bath Townhome",3 BR,2,"$5,215 - $5,660","5,215","5,660",1391,"3711 19th Avenue,
				San Francisco,
				CA 
                94132",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Parkmerced,"1 BR
                                                 - 1 BA

                                                    1 Bed High Rise",1 BR,1,"$2,695 - $3,325","2,695","3,325",769,"3711 19th Avenue,
				San Francisco,
				CA 
                94132",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Parkmerced,"2 BR
                                                 - 2 BA

                                                    2 Bed High Rise",2 BR,2,"$3,695 - $4,475","3,695","4,475",1083,"3711 19th Avenue,
				San Francisco,
				CA 
                94132",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Parkmerced,"1 BR
                                                 - 1 BA

                                                    1 Bed Townhome",1 BR,1,"$2,750 - $3,140","2,750","3,140",691,"3711 19th Avenue,
				San Francisco,
				CA 
                94132",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Parkmerced,"3 BR
                                                 - 3 BA

                                                    3 Bed High Rise",3 BR,3,"$4,780 - $5,185","4,780","5,185",1401,"3711 19th Avenue,
				San Francisco,
				CA 
                94132",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Parkmerced,"2 BR
                                                 - 1 BA

                                                    2 Bed Townhome",2 BR,1,"$3,525 - $3,900","3,525","3,900",920,"3711 19th Avenue,
				San Francisco,
				CA 
                94132",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Parkmerced-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"Studio
                                                 - 1 BA

                                                    S1",Studio,1,"$2,556 - $2,926","2,556","2,926",453,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"1 BR
                                                 - 1 BA

                                                    A1",1 BR,1,"$3,289 - $3,682","3,289","3,682",746,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"1 BR
                                                 - 1 BA

                                                    A2",1 BR,1,"$3,337 - $3,638","3,337","3,638",787,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"1 BR
                                                 - 1 BA

                                                    A4",1 BR,1,"$3,434 - $3,884","3,434","3,884",845,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"1 BR
                                                 - 1 BA

                                                    A3",1 BR,1,"$3,513 - $3,903","3,513","3,903",803,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"1 BR
                                                 - 1 BA

                                                    A9",1 BR,1,"$3,430 - $3,515","3,430","3,515",811,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"1 BR
                                                 - 1 BA

                                                    A5",1 BR,1,"$3,550 - $3,605","3,550","3,605",850,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"2 BR
                                                 - 2 BA

                                                    B1",2 BR,2,"$4,594 - $5,021","4,594","5,021",884,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
2000 Post,"Studio
                                                 - 1 BA

                                                    Olive (P3 E1A)",Studio,1,Call for rates,"","",557,"2000 Post St.,
				San Francisco,
				CA 
                94115",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
2000 Post,"1 BR
                                                 - 1 BA

                                                    Pierce (A1A)",1 BR,1,"$3,057 - $8,896","3,057","8,896",625,"2000 Post St.,
				San Francisco,
				CA 
                94115",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
2000 Post,"1 BR
                                                 - 1 BA

                                                    Fillmore (P3 A1C)",1 BR,1,Call for rates,"","",808,"2000 Post St.,
				San Francisco,
				CA 
                94115",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
2000 Post,"2 BR
                                                 - 2 BA

                                                    Hayward (B2B)",2 BR,2,"$4,516 - $9,073","4,516","9,073",950,"2000 Post St.,
				San Francisco,
				CA 
                94115",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
388 Beale,"1 BR
                                                 - 1 BA

                                                    Plan A1G",1 BR,1,Call for rates,"","",951,"388 Beale St.,
				San Francisco,
				CA 
                94105",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/388-Beale-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/388-Beale-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
SOMA at 788,"1 BR
                                                 - 1 BA

                                                    A8",1 BR,1,"$3,695 - $3,810","3,695","3,810",974,"788 Harrison St.,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Soma-At-788-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
2000 Post,"Studio
                                                 - 1 BA

                                                    Ellis (E1A)",Studio,1,"$2,656 - $6,088","2,656","6,088",475,"2000 Post St.,
				San Francisco,
				CA 
                94115",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
2000 Post,"Studio
                                                 - 1 BA

                                                    Alta (E1E)",Studio,1,Call for rates,"","",600,"2000 Post St.,
				San Francisco,
				CA 
                94115",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
2000 Post,"1 BR
                                                 - 1 BA

                                                    Kimbell (P3 A1B)",1 BR,1,Call for rates,"","",804,"2000 Post St.,
				San Francisco,
				CA 
                94115",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/2000-Post-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
