,address,ypred,list,gain-loss,url,rent,cap rate
7415543,"5627 W Mission Ln, Glendale, AZ 85302 ",180250.34375,148000,32250.34375,https://www.zillow.com/homedetails/5627-W-Mission-Ln-Glendale-AZ-85302/7734682_zpid/,667.0166015625,0.054082427153716216
1858411,"2557 W Berridge Ln, Phoenix, AZ 85017 ",97243.859375,65000,32243.859375,https://www.zillow.com/homedetails/2557-W-Berridge-Ln-Phoenix-AZ-85017/2098814272_zpid/,3844.215087890625,0.7097012620192308
7402145,"24456 W Sheraton Ln, Buckeye, AZ 85326 ",232693.984375,200900,31793.984375,https://www.zillow.com/homedetails/24456-W-Sheraton-Ln-Buckeye-AZ-85326/95084829_zpid/,5632.7978515625,0.3364538483076157
7402147,"24449 W Sheraton Ln, Buckeye, AZ 85326 ",232693.984375,200900,31793.984375,https://www.zillow.com/homedetails/24449-W-Sheraton-Ln-Buckeye-AZ-85326/95176337_zpid/,2120.4658203125,0.12665798827152813
7402146,"24496 W Sheraton Ln, Buckeye, AZ 85326 ",265606.15625,233900,31706.15625,https://www.zillow.com/homedetails/24496-W-Sheraton-Ln-Buckeye-AZ-85326/95148960_zpid/,1289.1026611328125,0.06613609415081231
312485,"1514 W Encanto Blvd, Phoenix, AZ 85007 ",360598.78125,329000,31598.78125,https://www.zillow.com/homedetails/1514-W-Encanto-Blvd-Phoenix-AZ-85007/7519992_zpid/,1198.184814453125,0.04370278958491641
570679,"2311 N Shannon Way, Mesa, AZ 85215 ",196450.890625,164900,31550.890625,http://www.zillow.com/homedetails/2311-N-Shannon-Way-Mesa-AZ-85215/7660402_zpid/,2064.897216796875,0.1502654070648878
7385645,"16053 W Salome St, Goodyear, AZ 85338 ",246107.453125,214900,31207.453125,https://www.zillow.com/homedetails/16053-W-Salome-St-Goodyear-AZ-85338/71624077_zpid/,1281.470458984375,0.07155721502006747
7420337,"28118 N 252nd Ave, Wittmann, AZ 85361 ",301074.78125,270000,31074.78125,https://www.zillow.com/homedetails/28118-N-252nd-Ave-Wittmann-AZ-85361/64566428_zpid/,5390.1318359375,0.23956141493055555
7394810,"10436 E Sebring Ave, Mesa, AZ 85212 ",307025.34375,275990,31035.34375,https://www.zillow.com/homedetails/10436-E-Sebring-Ave-Mesa-AZ-85212/125123041_zpid/,2780.544677734375,0.12089762366843002
7401673,"27726 N 129th Ln, Peoria, AZ 85383 ",390018.125,359000,31018.125,https://www.zillow.com/homedetails/27726-N-129th-Ln-Peoria-AZ-85383/71626730_zpid/,2791.50537109375,0.09330936629526462
363206,"29040 N 48th St, Cave Creek, AZ 85331 ",330594.5625,299900,30694.5625,https://www.zillow.com/homedetails/29040-N-48th-St-Cave-Creek-AZ-85331/7975966_zpid/,6015.14404296875,0.2406859838696232
7408003,"2644 E Lockwood St, Mesa, AZ 85213 ",319752.03125,289500,30252.03125,https://www.zillow.com/homedetails/2644-E-Lockwood-St-Mesa-AZ-85213/7657008_zpid/,2599.3701171875,0.10774591159326424
259078,"18814 N 45th Ave, Glendale, AZ 85308 ",212042.453125,182000,30042.453125,https://www.zillow.com/homedetails/18814-N-45th-Ave-Glendale-AZ-85308/2110930953_zpid/,3668.431884765625,0.2418746351304945
7417687,"15687 W Monterosa St, Goodyear, AZ 85395 ",271772.0,241900,29872.0,https://www.zillow.com/homedetails/15687-W-Monterosa-St-Goodyear-AZ-85395/81996063_zpid/,916.046630859375,0.04544257780203596
7380862,"26216 N Bravo Ln, Rio Verde, AZ 85263 ",239724.765625,210000,29724.765625,https://www.zillow.com/homedetails/26216-N-Bravo-Ln-Rio-Verde-AZ-85263/2095797581_zpid/,7199.47998046875,0.4113988467261905
7400011,"725 S Power Rd, Mesa, AZ 85206 ",129403.984375,99900,29503.984375,https://www.zillow.com/homedetails/725-S-Power-Rd-Mesa-AZ-85206/2130869518_zpid/,3200.770751953125,0.38447697697697697
1507076,"18532 W Acapulco Ln, Surprise, AZ 85388 ",324354.5625,294900,29454.5625,https://www.zillow.com/homedetails/18532-W-Acapulco-Ln-Surprise-AZ-85388/2106929276_zpid/,8106.37744140625,0.32986277127839947
7399462,"316 W Hononegh Dr, Phoenix, AZ 85027 ",148415.890625,119000,29415.890625,https://www.zillow.com/homedetails/316-W-Hononegh-Dr-Phoenix-AZ-85027/2095499811_zpid/,4253.7578125,0.42895036764705885
7418272,"7426 W Palo Brea Ln, Peoria, AZ 85383 ",329111.0,299900,29211.0,https://www.zillow.com/homedetails/7426-W-Palo-Brea-Ln-Peoria-AZ-85383/95174320_zpid/,4210.6396484375,0.16848174651967324
7421515,"20405 N Kino Dr, Surprise, AZ 85374 ",278849.6875,249900,28949.6875,https://www.zillow.com/homedetails/20405-N-Kino-Dr-Surprise-AZ-85374/8125638_zpid/,3793.599853515625,0.1821656631402561
7399828,"231 N Sandal, Mesa, AZ 85205 ",265260.125,236465,28795.125,https://www.zillow.com/homedetails/231-N-Sandal-Mesa-AZ-85205/2095499191_zpid/,5177.1015625,0.26272479542426996
7399047,"4XX6 W Clarendon Ave, Phoenix, AZ 85031 ",177666.984375,149000,28666.984375,https://www.zillow.com/homedetails/4XX6-W-Clarendon-Ave-Phoenix-AZ-85031/2095483977_zpid/,1837.4566650390625,0.1479830903942953
1682144,"12743 W Junipero Dr, Sun City West, AZ 85375 ",275016.375,246900,28116.375,https://www.zillow.com/homedetails/12743-W-Junipero-Dr-Sun-City-West-AZ-85375/67799549_zpid/,2890.190185546875,0.1404709649655731
343285,"7835 N 20th Gln, Phoenix, AZ 85021 ",292930.1875,264900,28030.1875,http://www.zillow.com/homedetails/7835-N-20th-Gln-Phoenix-AZ-85021/95100291_zpid/,999.244873046875,0.04526590591378822
1953949,"8487 W Alyssa Ln, Peoria, AZ 85383 ",299828.25,271895,27933.25,https://www.zillow.com/homedetails/8487-W-Alyssa-Ln-Peoria-AZ-85383/60979996_zpid/,2122.366455078125,0.09366997715110613
1932789,"14465 W Corrine Dr, Surprise, AZ 85379 ",351642.625,323990,27652.625,https://www.zillow.com/homedetails/14465-W-Corrine-Dr-Surprise-AZ-85379/2097374570_zpid/,3723.12353515625,0.1378977263958764
5350629,"85302 Area N 44th Dr, Glendale, AZ 85302 ",164854.390625,137550,27304.390625,http://www.zillow.com/homedetails/85302-Area-N-44th-Dr-Glendale-AZ-85302/2096081589_zpid/,6191.580078125,0.5401596578516903
1318053,"4528 E Mia Ln, Gilbert, AZ 85298 ",366241.625,339000,27241.625,http://www.zillow.com/homedetails/4528-E-Mia-Ln-Gilbert-AZ-85298/59261065_zpid,2104.484619140625,0.07449503364675517
7402367,"12536 W Pasadena Ave, Litchfield Park, AZ 85340 ",217058.5,190000,27058.5,https://www.zillow.com/homedetails/12536-W-Pasadena-Ave-Litchfield-Park-AZ-85340/58748749_zpid/,1689.1519775390625,0.1066832853618421
7401634,"18650 N 91st Ave, Peoria, AZ 85382 ",237044.375,210000,27044.375,https://www.zillow.com/homedetails/18650-N-91st-Ave-Peoria-AZ-85382/2105606502_zpid/,3009.376953125,0.17196439732142857
7409502,"16381 W Sand Hills Rd, Surprise, AZ 85387 ",296883.90625,269900,26983.90625,https://www.zillow.com/homedetails/16381-W-Sand-Hills-Rd-Surprise-AZ-85387/89458177_zpid/,2038.2816162109375,0.0906238566367173
134801,"17023 W Ipswitch Way, Surprise, AZ 85374 ",280981.71875,254000,26981.71875,https://www.zillow.com/homedetails/17023-W-Ipswitch-Way-Surprise-AZ-85374/67786117_zpid/,6223.23193359375,0.2940109498031496
7387533,"1826 S 163rd Ave, Tonopah, AZ 85354 ",226836.765625,199900,26936.765625,https://www.zillow.com/homedetails/1826-S-163rd-Ave-Tonopah-AZ-85354/2095600746_zpid/,3231.69287109375,0.19399856178089045
200594,"6728 S 35th Dr, Phoenix, AZ 85041 ",188892.921875,162000,26892.921875,https://www.zillow.com/homedetails/6728-S-35th-Dr-Phoenix-AZ-85041/67774209_zpid/,4789.5986328125,0.35478508391203706
7385795,"537 S 153rd Ln, Goodyear, AZ 85338 ",225641.703125,199000,26641.703125,https://www.zillow.com/homedetails/537-S-153rd-Ln-Goodyear-AZ-85338/59255438_zpid/,5191.8828125,0.31307836055276383
1866870,"14361 W Aster Dr, Surprise, AZ 85379 ",270624.46875,243990,26634.46875,https://www.zillow.com/homedetails/14361-W-Aster-Dr-Surprise-AZ-85379/2099239144_zpid/,1582.8477783203125,0.07784816520400427
19352,"4323 E Smokehouse Trl, Cave Creek, AZ 85331 ",361251.46875,334900,26351.46875,https://www.zillow.com/homedetails/4323-E-Smokehouse-Trl-Cave-Creek-AZ-85331/8829453_zpid/,10403.9833984375,0.3727912716482532
25059,"777 W Roosevelt St, Phoenix, AZ 85007 ",233262.75,207000,26262.75,https://www.zillow.com/homedetails/777-W-Roosevelt-St-Phoenix-AZ-85007/2107063726_zpid/,4365.35009765625,0.2530637832125604
7378233,"27470 N Makena Pl, Peoria, AZ 85383 ",385180.5625,359000,26180.5625,https://www.zillow.com/homedetails/27470-N-Makena-Pl-Peoria-AZ-85383/71618929_zpid/,9160.435546875,0.3061984026810585
7401699,"30738 N 137th Ln, Peoria, AZ 85383 ",307197.21875,281065,26132.21875,https://www.zillow.com/homedetails/30738-N-137th-Ln-Peoria-AZ-85383/121854518_zpid/,3495.103271484375,0.14922255806041307
7411094,"13730 W Amberwing St, Peoria, AZ 85383 ",306960.59375,280876,26084.59375,https://www.zillow.com/homedetails/13730-W-Amberwing-St-Peoria-AZ-85383/121852550_zpid/,2109.60400390625,0.09012962320338869
23034,"15044 N 30th Dr, Phoenix, AZ 85053 ",211064.328125,185000,26064.328125,http://www.zillow.com/homedetails/15044-N-30th-Dr-Phoenix-AZ-85053/7952796_zpid/,2141.99609375,0.13894028716216217
1706306,"20443 N 135th Ave, Sun City West, AZ 85375 ",335942.125,310000,25942.125,https://www.zillow.com/homedetails/20443-N-135th-Ave-Sun-City-West-AZ-85375/8107344_zpid/,4018.2900390625,0.15554671118951613
1488956,"16867 W Carmen Dr, Surprise, AZ 85388 ",233774.5625,208000,25774.5625,https://www.zillow.com/homedetails/16867-W-Carmen-Dr-Surprise-AZ-85388/55284015_zpid/,2206.6455078125,0.12730647160456732
7398585,"6358 W Port Au Prince Ln, Glendale, AZ 85306 ",223729.484375,198000,25729.484375,https://www.zillow.com/homedetails/6358-W-Port-Au-Prince-Ln-Glendale-AZ-85306/2095511952_zpid/,3824.215576171875,0.2317706360479798
1925072,"1828 W Nancy Ln, Phoenix, AZ 85041 ",135388.109375,109858,25530.109375,http://www.zillow.com/homedetails/1828-W-Nancy-Ln-Phoenix-AZ-85041/2097453186_zpid/,2017.0235595703125,0.22032335563295344
515877,"12682 W Maya Way, Peoria, AZ 85383 ",300398.78125,274900,25498.78125,https://www.zillow.com/homedetails/12682-W-Maya-Way-Peoria-AZ-85383/67798701_zpid/,2764.385009765625,0.12067159364769008
17605,"25194 W Fremont Dr, Buckeye, AZ 85326 ",199275.265625,173850,25425.265625,https://www.zillow.com/homedetails/25194-W-Fremont-Dr-Buckeye-AZ-85326/82386390_zpid/,4854.96435546875,0.33511400812482023
7396409,"1276 Leisure World, Mesa, AZ 85206 ",230385.0,205000,25385.0,https://www.zillow.com/homedetails/1276-Leisure-World-Mesa-AZ-85206/2103305331_zpid/,2056.9140625,0.1204047256097561
7395076,"1855 S 156th Ave, Goodyear, AZ 85338 ",181819.71875,156500,25319.71875,https://www.zillow.com/homedetails/1855-S-156th-Ave-Goodyear-AZ-85338/62737426_zpid/,2399.767822265625,0.1840077625798722
5331159,"7305 S 12th Dr, Phoenix, AZ 85041 ",265259.03125,239990,25269.03125,http://www.zillow.com/homedetails/7305-S-12th-Dr-Phoenix-AZ-85041/95184052_zpid/,1610.2703857421875,0.08051687212227593
7399791,"207 N Sandal, Mesa, AZ 85205 ",265486.78125,240750,24736.78125,https://www.zillow.com/homedetails/207-N-Sandal-Mesa-AZ-85205/2095499464_zpid/,7468.521484375,0.3722627531152648
1498111,"17775 W Eugene Ter, Surprise, AZ 85388 ",249402.78125,224900,24502.78125,https://www.zillow.com/homedetails/17775-W-Eugene-Ter-Surprise-AZ-85388/81955640_zpid/,696.4346923828125,0.03715970118663851
7404555,"4431 E Wood St, Phoenix, AZ 85040 ",104155.15625,80000,24155.15625,https://www.zillow.com/homedetails/4431-E-Wood-St-Phoenix-AZ-85040/2131636406_zpid/,1654.8719482421875,0.2482307861328125
7402156,"4977 S 246TH Ave, Buckeye, AZ 85326 ",265949.28125,241900,24049.28125,https://www.zillow.com/homedetails/4977-S-246TH-Ave-Buckeye-AZ-85326/95186840_zpid/,5552.98828125,0.2754686208143861
1682165,"12749 W Junipero Dr, Sun City West, AZ 85375 ",270874.0,246900,23974.0,https://www.zillow.com/homedetails/12749-W-Junipero-Dr-Sun-City-West-AZ-85375/67799548_zpid/,1792.447509765625,0.0871177444056298
5350079,"12078 N 140th Lane For Rent To Own Only, Surprise, AZ 85379 ",175877.4375,152000,23877.4375,http://www.zillow.com/homedetails/12078-N-140th-Lane-For-Rent-To-Own-Only-Surprise-AZ-85379/2096098018_zpid/,2150.388427734375,0.16976750102796054
304257,"3340 W King Dr, Anthem, AZ 85086 ",258817.484375,235000,23817.484375,https://www.zillow.com/homedetails/3340-W-King-Dr-Anthem-AZ-85086/52427095_zpid/,7794.828125,0.3980337765957447
1848095,"14550 W Mandalay Ln, Surprise, AZ 85379 ",298198.09375,274500,23698.09375,https://www.zillow.com/homedetails/14550-W-Mandalay-Ln-Surprise-AZ-85379/67780543_zpid/,1116.6119384765625,0.04881363843351548
7425091,"18226 N Skyhawk Dr, Surprise, AZ 85374 ",252586.140625,229000,23586.140625,https://www.zillow.com/homedetails/18226-N-Skyhawk-Dr-Surprise-AZ-85374/8123073_zpid/,3464.5439453125,0.18154815433951965
1947424,"18225 W Montecito Ave, Goodyear, AZ 85395 ",332164.09375,308900,23264.09375,https://www.zillow.com/homedetails/18225-W-Montecito-Ave-Goodyear-AZ-85395/95132366_zpid/,836.653076171875,0.03250190001315151
531703,"5726 W Gwen St, Laveen, AZ 85339 ",233042.328125,210000,23042.328125,https://www.zillow.com/homedetails/5726-W-Gwen-St-Laveen-AZ-85339/82826639_zpid/,7343.5380859375,0.41963072916666666
611082,"10657 E Kiva Ave, Mesa, AZ 85209 ",312991.6875,290000,22991.6875,http://www.zillow.com/homedetails/10657-E-Kiva-Ave-Mesa-AZ-85209/67777446_zpid/,975.7915649414062,0.04037758283943965
7402155,"26950 W Wahalla Ln, Buckeye, AZ 85396 ",375457.59375,352500,22957.59375,https://www.zillow.com/homedetails/26950-W-Wahalla-Ln-Buckeye-AZ-85396/121711361_zpid/,3782.781982421875,0.1287755540780142
3278,"4121 N 49th Dr, Phoenix, AZ 85031 ",141770.25,118900,22870.25,https://www.zillow.com/homedetails/4121-N-49th-Dr-Phoenix-AZ-85031/84633138_zpid/,1223.779541015625,0.12351013029594196
139677,"9335 W Garnette Dr, Sun City, AZ 85373 ",192656.359375,169900,22756.359375,https://www.zillow.com/homedetails/9335-W-Garnette-Dr-Sun-City-AZ-85373/7897768_zpid/,1149.434814453125,0.08118433062647146
220940,"9203 N 13th St, Phoenix, AZ 85020 ",147692.484375,125000,22692.484375,http://www.zillow.com/homedetails/9203-N-13th-St-Phoenix-AZ-85020/7787018_zpid/,3436.391845703125,0.329893625
7402244,"16824 W Jefferson St, Goodyear, AZ 85338 ",372634.4375,350000,22634.4375,https://www.zillow.com/homedetails/16824-W-Jefferson-St-Goodyear-AZ-85338/71608945_zpid/,1090.4345703125,0.037386328125
7401684,"30024 N 73rd Dr, Peoria, AZ 85383 ",318570.0625,296000,22570.0625,https://www.zillow.com/homedetails/30024-N-73rd-Dr-Peoria-AZ-85383/67790921_zpid/,1934.1278076171875,0.07841058514569257
7387011,"22609 W Laura St, Wittmann, AZ 85361 ",282417.34375,259900,22517.34375,https://www.zillow.com/homedetails/22609-W-Laura-St-Wittmann-AZ-85361/2095735609_zpid/,1143.8507080078125,0.052813424333878416
1708697,"22207 N Montecito Ave, Sun City West, AZ 85375 ",381487.21875,359000,22487.21875,https://www.zillow.com/homedetails/22207-N-Montecito-Ave-Sun-City-West-AZ-85375/62569646_zpid/,1234.41357421875,0.04126173507137883
516842,"12783 W Bajada Rd, Peoria, AZ 85383 ",307379.9375,284900,22479.9375,https://www.zillow.com/homedetails/12783-W-Bajada-Rd-Peoria-AZ-85383/67798684_zpid/,3879.3818359375,0.16339972632941382
1991491,"26923 W Piute Ave, Buckeye, AZ 85396 ",270346.53125,247900,22446.53125,https://www.zillow.com/homedetails/26923-W-Piute-Ave-Buckeye-AZ-85396/2096960856_zpid/,5196.52197265625,0.25154604931423963
5380819,"409 Leisure World, Mesa, AZ 85206 ",187406.453125,165000,22406.453125,http://www.zillow.com/homedetails/409-Leisure-World-Mesa-AZ-85206/2114548520_zpid/,3131.630126953125,0.22775492424242424
123197,"12952 W El Sueno Ct, Sun City West, AZ 85375 ",221927.296875,199900,22027.296875,https://www.zillow.com/homedetails/12952-W-El-Sueno-Ct-Sun-City-West-AZ-85375/67802980_zpid/,3305.471435546875,0.19842749499749876
7380264,"19818 N Zion Dr, Sun City West, AZ 85375 ",208844.578125,187000,21844.578125,https://www.zillow.com/homedetails/19818-N-Zion-Dr-Sun-City-West-AZ-85375/8107552_zpid/,4825.623046875,0.30966565006684493
7399804,"219 N Sandal, Mesa, AZ 85205 ",283582.53125,261750,21832.53125,http://www.zillow.com/homedetails/219-N-Sandal-Mesa-AZ-85205/2095499187_zpid/,5565.4931640625,0.2551515639923591
16047,"27008 N Agua Verde Dr, Rio Verde, AZ 85263 ",410685.84375,389000,21685.84375,https://www.zillow.com/homedetails/27008-N-Agua-Verde-Dr-Rio-Verde-AZ-85263/70590686_zpid/,5765.712890625,0.1778626084511568
245670,"24728 N 28th Pl, Phoenix, AZ 85024 ",370665.53125,349000,21665.53125,https://www.zillow.com/homedetails/24728-N-28th-Pl-Phoenix-AZ-85024/82827948_zpid/,7959.583984375,0.2736819708094556
1866869,"14343 W Aster Dr, Surprise, AZ 85379 ",260547.140625,238990,21557.140625,https://www.zillow.com/homedetails/14343-W-Aster-Dr-Surprise-AZ-85379/2099190531_zpid/,7592.54541015625,0.38123162841541486
50210,"43414 N 44th Ln, Phoenix, AZ 85087 ",321536.9375,300000,21536.9375,https://www.zillow.com/homedetails/43414-N-44th-Ln-Phoenix-AZ-85087/81970519_zpid/,4569.47802734375,0.18277911458333335
5097827,"16492 W Mariposa Grande, Surprise, AZ 85387 ",311516.8125,289990,21526.8125,https://www.zillow.com/homedetails/16492-W-Mariposa-Grande-Surprise-AZ-85387/95137714_zpid/,4506.87158203125,0.18649767556639885
7373782,"1528 S Sandal, Mesa, AZ 85206 ",246505.25,225000,21505.25,https://www.zillow.com/homedetails/1528-S-Sandal-Mesa-AZ-85206/7664940_zpid/,5962.248046875,0.3179865625
7413184,"1845 N 211th Dr, Buckeye, AZ 85396 ",275500.09375,254000,21500.09375,https://www.zillow.com/homedetails/1845-N-211th-Dr-Buckeye-AZ-85396/119225588_zpid/,5359.5458984375,0.25320689283956693
7422499,"15583 W Big Sky Dr, Surprise, AZ 85374 ",321407.9375,300000,21407.9375,https://www.zillow.com/homedetails/15583-W-Big-Sky-Dr-Surprise-AZ-85374/55272442_zpid/,3222.63623046875,0.12890544270833335
7394811,"211 N Sandal --, Mesa, AZ 85205 ",269743.34375,248700,21043.34375,https://www.zillow.com/homedetails/211-N-Sandal-Mesa-AZ-85205/2095577368_zpid/,4400.98193359375,0.2123513520305589
7399050,"6901 W Villa Rd, Phoenix, AZ 85033 ",90906.609375,69900,21006.609375,https://www.zillow.com/homedetails/6901-W-Villa-Rd-Phoenix-AZ-85033/2120298628_zpid/,5449.1494140625,0.9354762942596566
7424368,"19623 N Stardust Blvd, Sun City West, AZ 85375 ",195843.671875,175000,20843.671875,https://www.zillow.com/homedetails/19623-N-Stardust-Blvd-Sun-City-West-AZ-85375/8116690_zpid/,7164.41064453125,0.4912738839285714
7373569,"347 S Travis, Mesa, AZ 85208 ",215828.375,195000,20828.375,http://www.zillow.com/homedetails/347-S-Travis-Mesa-AZ-85208/95017719_zpid/,8697.3525390625,0.5352217147435897
7399798,"217 N Sandal, Mesa, AZ 85205 ",265264.75,244580,20684.75,https://www.zillow.com/homedetails/217-N-Sandal-Mesa-AZ-85205/2095499184_zpid/,8757.896484375,0.4296948148356366
7387015,"20739 W Saguaro Vista Dr, Wittmann, AZ 85361 ",295670.96875,275000,20670.96875,https://www.zillow.com/homedetails/20739-W-Saguaro-Vista-Dr-Wittmann-AZ-85361/2095626156_zpid/,8845.234375,0.38597386363636366
7404811,"206 N Sandal, Mesa, AZ 85205 ",283750.90625,263125,20625.90625,https://www.zillow.com/homedetails/206-N-Sandal-Mesa-AZ-85205/2095405409_zpid/,4345.01416015625,0.19815742280285037
7388401,"7102 W St Catherine Ave, Laveen, AZ 85339 ",249953.53125,229500,20453.53125,https://www.zillow.com/homedetails/7102-W-St-Catherine-Ave-Laveen-AZ-85339/67789012_zpid/,3862.428466796875,0.2019570397603486
7397728,"9325 E Cedar Waxwing Dr, Sun Lakes, AZ 85248 ",335375.75,315000,20375.75,https://www.zillow.com/homedetails/9325-E-Cedar-Waxwing-Dr-Sun-Lakes-AZ-85248/8213779_zpid/,3693.8017578125,0.1407162574404762
7401321,"10135 W Oak Ridge Dr, Sun City, AZ 85351 ",195207.015625,175000,20207.015625,https://www.zillow.com/homedetails/10135-W-Oak-Ridge-Dr-Sun-City-AZ-85351/7905780_zpid/,3862.7021484375,0.26487100446428574
7399795,"212 N Sandal, Mesa, AZ 85205 ",265260.125,245205,20055.125,https://www.zillow.com/homedetails/212-N-Sandal-Mesa-AZ-85205/2095498726_zpid/,4217.8544921875,0.20641607596195022
7411093,"10470 N 76th Dr, Peoria, AZ 85345 ",219903.46875,199900,20003.46875,https://www.zillow.com/homedetails/10470-N-76th-Dr-Peoria-AZ-85345/7682527_zpid/,3563.819091796875,0.21393610867933968
