property_id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source,pred_std
3603,"9423 E Camino Del Santo, Scottsdale, AZ 85260",4,3,2311,zillow_ph,http://www.zillow.com/homedetails/9423-E-Camino-Del-Santo-Scottsdale-AZ-85260/8056804_zpid/,-111.877,33.6067,437.213,1990,,1,,,11481,rental,2250,closed,7,2015-10-06,2015-09-29,North Scottsdale,94,PH,314.02719513128200000000
3825,"11106 E Meadowhill Dr, Scottsdale, AZ 85255",5,5,4450,zillow_ph,http://www.zillow.com/homedetails/11106-E-Meadowhill-Dr-Scottsdale-AZ-85255/55268680_zpid/,-111.842,33.6156,528.145,2001,,1,,,17487,rental,4500,closed,,2015-10-10,,North Scottsdale,94,PH,318.93552008243400000000
3836,"8201 E Hoverland Rd, Scottsdale, AZ 85255",2,2,2612,zillow_ph,http://www.zillow.com/homedetails/8201-E-Hoverland-Rd-Scottsdale-AZ-85255/7986863_zpid/,-111.904,33.6734,529.313,1996,,1,,,16297,rental,3750,closed,,2014-09-27,,North Scottsdale,94,PH,312.61851735822900000000
3889,"9225 E Western Saddle Way, Scottsdale, AZ 85255",4,2,1935,zillow_ph,http://www.zillow.com/homedetails/9225-E-Western-Saddle-Way-Scottsdale-AZ-85255/67782484_zpid/,-111.883,33.6523,499.497,2005,,1,,,17485,rental,3395,closed,,2015-10-10,,North Scottsdale,94,PH,314.05734772762800000000
3950,"7632 E Sweetwater Ave, Scottsdale, AZ 85260",3,2,2622,zillow_ph,http://www.zillow.com/homedetails/7632-E-Sweetwater-Ave-Scottsdale-AZ-85260/7861614_zpid/,-111.916,33.6043,429.306,1985,0,1,,,14279,rental,2500,closed,5,2013-06-26,2013-06-21,North Scottsdale,94,PH,312.36866043450300000000
3950,"7632 E Sweetwater Ave, Scottsdale, AZ 85260",3,2,2622,zillow_ph,http://www.zillow.com/homedetails/7632-E-Sweetwater-Ave-Scottsdale-AZ-85260/7861614_zpid/,-111.916,33.6043,429.306,1985,0,1,,,14582,rental,2595,closed,3,2015-10-10,2015-10-07,North Scottsdale,94,PH,312.36866043450300000000
3950,"7632 E Sweetwater Ave, Scottsdale, AZ 85260",3,2,2622,zillow_ph,http://www.zillow.com/homedetails/7632-E-Sweetwater-Ave-Scottsdale-AZ-85260/7861614_zpid/,-111.916,33.6043,429.306,1985,0,1,,,52905,rental,2595,closed,,2015-11-03,,North Scottsdale,94,PH,312.36866043450300000000
3950,"7632 E Sweetwater Ave, Scottsdale, AZ 85260",3,2,2622,zillow_ph,http://www.zillow.com/homedetails/7632-E-Sweetwater-Ave-Scottsdale-AZ-85260/7861614_zpid/,-111.916,33.6043,429.306,1985,0,1,,,52904,rental,2500,closed,,2013-06-26,,North Scottsdale,94,PH,312.36866043450300000000
3965,"10791 N 109th Way, Scottsdale, AZ 85259",3,2,1679,zillow_ph,http://www.zillow.com/homedetails/10791-N-109th-Way-Scottsdale-AZ-85259/8050491_zpid/,-111.844,33.5842,432.156,1984,0,1,,,14393,rental,1950,closed,57,2014-08-07,2014-06-11,North Scottsdale,94,PH,312.36561180711600000000
3965,"10791 N 109th Way, Scottsdale, AZ 85259",3,2,1679,zillow_ph,http://www.zillow.com/homedetails/10791-N-109th-Way-Scottsdale-AZ-85259/8050491_zpid/,-111.844,33.5842,432.156,1984,0,1,,,14405,rental,1950,closed,57,2014-08-07,2014-06-11,North Scottsdale,94,PH,312.36561180711600000000
3965,"10791 N 109th Way, Scottsdale, AZ 85259",3,2,1679,zillow_ph,http://www.zillow.com/homedetails/10791-N-109th-Way-Scottsdale-AZ-85259/8050491_zpid/,-111.844,33.5842,432.156,1984,0,1,,,14589,rental,1850,closed,15,2015-10-22,2015-10-07,North Scottsdale,94,PH,312.36561180711600000000
3965,"10791 N 109th Way, Scottsdale, AZ 85259",3,2,1679,zillow_ph,http://www.zillow.com/homedetails/10791-N-109th-Way-Scottsdale-AZ-85259/8050491_zpid/,-111.844,33.5842,432.156,1984,0,1,,,14589,rental,1850,closed,15,2015-10-22,2015-10-07,North Scottsdale,94,PH,312.36561180711600000000
4085,"10281 E Happy Valley Rd, Scottsdale, AZ 85255",4,5,6354,zillow_ph,http://www.zillow.com/homedetails/10281-E-Happy-Valley-Rd-Scottsdale-AZ-85255/8040951_zpid/,-111.859,33.7099,708.966,1994,,1,,,14678,rental,8500,closed,3,2015-10-10,2015-10-07,North Scottsdale,94,PH,318.08222727300500000000
4085,"10281 E Happy Valley Rd, Scottsdale, AZ 85255",4,5,6354,zillow_ph,http://www.zillow.com/homedetails/10281-E-Happy-Valley-Rd-Scottsdale-AZ-85255/8040951_zpid/,-111.859,33.7099,708.966,1994,,1,,,14678,rental,8500,closed,3,2015-10-10,2015-10-07,North Scottsdale,94,PH,318.08222727300500000000
4120,"9450 N 94th Pl UNIT 103, Scottsdale, AZ 85258",1,1,801,zillow_ph,http://www.zillow.com/homedetails/9450-N-94th-Pl-UNIT-103-Scottsdale-AZ-85258/2100923945_zpid/,-111.879,33.5717,413.853,1985,,1,,,14703,rental,2100,closed,2,2015-10-09,2015-10-07,North Scottsdale,94,PH,311.60016664526500000000
4120,"9450 N 94th Pl UNIT 103, Scottsdale, AZ 85258",1,1,801,zillow_ph,http://www.zillow.com/homedetails/9450-N-94th-Pl-UNIT-103-Scottsdale-AZ-85258/2100923945_zpid/,-111.879,33.5717,413.853,1985,,1,,,14703,rental,2100,closed,2,2015-10-09,2015-10-07,North Scottsdale,94,PH,311.60016664526500000000
4194,"11125 E Evans Rd, Scottsdale, AZ 85255",4,3,2936,zillow_ph,http://www.zillow.com/homedetails/11125-E-Evans-Rd-Scottsdale-AZ-85255/50180091_zpid/,-111.842,33.6174,536.455,2000,,1,,,16626,rental,3200,closed,2,2015-10-10,2015-10-08,North Scottsdale,94,PH,314.47006715943700000000
4194,"11125 E Evans Rd, Scottsdale, AZ 85255",4,3,2936,zillow_ph,http://www.zillow.com/homedetails/11125-E-Evans-Rd-Scottsdale-AZ-85255/50180091_zpid/,-111.842,33.6174,536.455,2000,,1,,,16626,rental,3200,closed,2,2015-10-10,2015-10-08,North Scottsdale,94,PH,314.47006715943700000000
4295,"9599 E Charter Oak Dr, Scottsdale, AZ 85260",4,2,3390,zillow_ph,http://www.zillow.com/homedetails/9599-E-Charter-Oak-Dr-Scottsdale-AZ-85260/64630718_zpid/,-111.875,33.5982,430.371,1985,,1,,,16509,rental,4250,closed,4,2015-10-10,2015-10-06,North Scottsdale,94,PH,313.22784598299800000000
4295,"9599 E Charter Oak Dr, Scottsdale, AZ 85260",4,2,3390,zillow_ph,http://www.zillow.com/homedetails/9599-E-Charter-Oak-Dr-Scottsdale-AZ-85260/64630718_zpid/,-111.875,33.5982,430.371,1985,,1,,,16509,rental,4250,closed,4,2015-10-10,2015-10-06,North Scottsdale,94,PH,313.22784598299800000000
4391,"19010 N 90th Way, Scottsdale, AZ 85255",3,2,1568,zillow_ph,http://www.zillow.com/homedetails/19010-N-90th-Way-Scottsdale-AZ-85255/8042040_zpid/,-111.885,33.6589,512.076,1991,,1,,,18210,rental,2200,closed,,2014-04-07,,North Scottsdale,94,PH,312.76064044494200000000
4397,"10055 E Mountain View Lake Dr UNIT 1020, Scottsdale, AZ 85258",2,2,1076,zillow_ph,http://www.zillow.com/homedetails/10055-E-Mountain-View-Lake-Dr-UNIT-1020-Scottsdale-AZ-85258/65439075_zpid/,-111.865,33.5756,416.906,1984,,1,,,17298,rental,1095,closed,2,2015-10-11,2015-10-09,North Scottsdale,94,PH,311.93778721348500000000
4397,"10055 E Mountain View Lake Dr UNIT 1020, Scottsdale, AZ 85258",2,2,1076,zillow_ph,http://www.zillow.com/homedetails/10055-E-Mountain-View-Lake-Dr-UNIT-1020-Scottsdale-AZ-85258/65439075_zpid/,-111.865,33.5756,416.906,1984,,1,,,17298,rental,1095,closed,2,2015-10-11,2015-10-09,North Scottsdale,94,PH,311.93778721348500000000
4492,"7500 E Deer Valley Rd UNIT 118, Scottsdale, AZ 85255",4,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-118-Scottsdale-AZ-85255/50182507_zpid/,-111.918,33.6851,540.894,2000,,1,,,18386,rental,1700,closed,2,2015-10-12,2015-10-10,North Scottsdale,94,PH,314.07022033419100000000
4492,"7500 E Deer Valley Rd UNIT 118, Scottsdale, AZ 85255",4,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-118-Scottsdale-AZ-85255/50182507_zpid/,-111.918,33.6851,540.894,2000,,1,,,18386,rental,1700,closed,2,2015-10-12,2015-10-10,North Scottsdale,94,PH,314.07022033419100000000
5293,"7360 E Wing Shadow Rd, Scottsdale, AZ 85255",5,3,2840,zillow_ph,http://www.zillow.com/homedetails/7360-E-Wing-Shadow-Rd-Scottsdale-AZ-85255/7986443_zpid/,-111.921,33.6785,525.425,1998,0,1,,,34548,rental,3100,closed,,2015-10-31,,North Scottsdale,94,PH,315.47994485236900000000
5293,"7360 E Wing Shadow Rd, Scottsdale, AZ 85255",5,3,2840,zillow_ph,http://www.zillow.com/homedetails/7360-E-Wing-Shadow-Rd-Scottsdale-AZ-85255/7986443_zpid/,-111.921,33.6785,525.425,1998,0,1,,,34548,rental,3100,closed,,2015-10-31,,North Scottsdale,94,PH,315.47994485236900000000
5311,"12704 N 145th Way, Scottsdale, AZ 85259",4,4,3243,zillow_ph,http://www.zillow.com/homedetails/12704-N-145th-Way-Scottsdale-AZ-85259/55261520_zpid/,-111.766,33.6014,615.561,2004,1,1,,,22628,rental,3295,closed,3,2015-10-19,2015-10-16,North Scottsdale,94,PH,316.23771974460800000000
5311,"12704 N 145th Way, Scottsdale, AZ 85259",4,4,3243,zillow_ph,http://www.zillow.com/homedetails/12704-N-145th-Way-Scottsdale-AZ-85259/55261520_zpid/,-111.766,33.6014,615.561,2004,1,1,,,22628,rental,3295,closed,3,2015-10-19,2015-10-16,North Scottsdale,94,PH,316.23771974460800000000
5318,"9990 N Scottsdale Rd APT 1026, Scottsdale, AZ 85253",1,1,814,zillow_ph,http://www.zillow.com/homedetails/9990-N-Scottsdale-Rd-APT-1026-Scottsdale-AZ-85253/65437598_zpid/,-111.928,33.576,409.509,1994,0,10,,,22670,rental,1000,closed,2,2015-10-19,2015-10-17,North Scottsdale,94,PH,312.33455579504600000000
5318,"9990 N Scottsdale Rd APT 1026, Scottsdale, AZ 85253",1,1,814,zillow_ph,http://www.zillow.com/homedetails/9990-N-Scottsdale-Rd-APT-1026-Scottsdale-AZ-85253/65437598_zpid/,-111.928,33.576,409.509,1994,0,10,,,22670,rental,1000,closed,2,2015-10-19,2015-10-17,North Scottsdale,94,PH,312.33455579504600000000
5319,"20121 N 76th St UNIT 2051, Scottsdale, AZ 85255",2,2,1315,zillow_ph,http://www.zillow.com/homedetails/20121-N-76th-St-UNIT-2051-Scottsdale-AZ-85255/67782136_zpid/,-111.915,33.6678,509.677,2005,0,1,,,22622,rental,1350,closed,3,2015-10-19,2015-10-16,North Scottsdale,94,PH,312.79062157530300000000
5319,"20121 N 76th St UNIT 2051, Scottsdale, AZ 85255",2,2,1315,zillow_ph,http://www.zillow.com/homedetails/20121-N-76th-St-UNIT-2051-Scottsdale-AZ-85255/67782136_zpid/,-111.915,33.6678,509.677,2005,0,1,,,22622,rental,1350,closed,3,2015-10-19,2015-10-16,North Scottsdale,94,PH,312.79062157530300000000
5483,"10444 N 69th St # 223, Scottsdale, AZ 85253",2,2,1091,zillow_ph,http://www.zillow.com/homedetails/10444-N-69th-St-223-Scottsdale-AZ-85253/7866450_zpid/,-111.933,33.5806,411.27,1985,0,1,,,23981,rental,995,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,311.92845296475000000000
5483,"10444 N 69th St # 223, Scottsdale, AZ 85253",2,2,1091,zillow_ph,http://www.zillow.com/homedetails/10444-N-69th-St-223-Scottsdale-AZ-85253/7866450_zpid/,-111.933,33.5806,411.27,1985,0,1,,,23981,rental,995,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,311.92845296475000000000
5485,"8609 E Thoroughbred Trl, Scottsdale, AZ 85258",4,2,3842,zillow_ph,http://www.zillow.com/homedetails/8609-E-Thoroughbred-Trl-Scottsdale-AZ-85258/7865634_zpid/,-111.896,33.5728,411.397,1980,0,1,,,23996,rental,8100,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,313.16287224859400000000
5485,"8609 E Thoroughbred Trl, Scottsdale, AZ 85258",4,2,3842,zillow_ph,http://www.zillow.com/homedetails/8609-E-Thoroughbred-Trl-Scottsdale-AZ-85258/7865634_zpid/,-111.896,33.5728,411.397,1980,0,1,,,23996,rental,8100,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,313.16287224859400000000
5487,"10444 N 69th St APT 117, Scottsdale, AZ 85253",2,2,1091,zillow_ph,http://www.zillow.com/homedetails/10444-N-69th-St-APT-117-Scottsdale-AZ-85253/7866412_zpid/,-111.933,33.5806,411.27,1992,0,1,,,23993,rental,950,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,311.98185719669200000000
5487,"10444 N 69th St APT 117, Scottsdale, AZ 85253",2,2,1091,zillow_ph,http://www.zillow.com/homedetails/10444-N-69th-St-APT-117-Scottsdale-AZ-85253/7866412_zpid/,-111.933,33.5806,411.27,1992,0,1,,,23993,rental,950,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,311.98185719669200000000
5494,"8930 E Gray Rd, Scottsdale, AZ 85260",3,2,2068,zillow_ph,http://www.zillow.com/homedetails/8930-E-Gray-Rd-Scottsdale-AZ-85260/8043427_zpid/,-111.888,33.6144,441.54,1984,0,1,,,23951,rental,1950,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,312.38564584877100000000
5494,"8930 E Gray Rd, Scottsdale, AZ 85260",3,2,2068,zillow_ph,http://www.zillow.com/homedetails/8930-E-Gray-Rd-Scottsdale-AZ-85260/8043427_zpid/,-111.888,33.6144,441.54,1984,0,1,,,23951,rental,1950,closed,9,2015-10-28,2015-10-19,North Scottsdale,94,PH,312.38564584877100000000
6700,"7672 E Windrose Dr, Scottsdale, AZ 85260",4,3,2496,zillow_ph,http://www.zillow.com/homedetails/7672-E-Windrose-Dr-Scottsdale-AZ-85260/7862969_zpid/,-111.913,33.6013,427.652,1985,0,1,,,29459,rental,2250,closed,,2013-09-27,,North Scottsdale,94,PH,313.96843226374100000000
6724,"9719 E Voltaire Dr, Scottsdale, AZ 85260",4,2,2858,zillow_ph,http://www.zillow.com/homedetails/9719-E-Voltaire-Dr-Scottsdale-AZ-85260/8060655_zpid/,-111.871,33.6089,440.562,1994,0,1,,,29937,rental,2700,closed,3,2015-11-01,2015-10-29,North Scottsdale,94,PH,313.42659644257100000000
6724,"9719 E Voltaire Dr, Scottsdale, AZ 85260",4,2,2858,zillow_ph,http://www.zillow.com/homedetails/9719-E-Voltaire-Dr-Scottsdale-AZ-85260/8060655_zpid/,-111.871,33.6089,440.562,1994,0,1,,,29937,rental,2700,closed,3,2015-11-01,2015-10-29,North Scottsdale,94,PH,313.42659644257100000000
6772,"25555 N Windy Walk Dr UNIT 3, Scottsdale, AZ 85255",2,2,1981,zillow_ph,http://www.zillow.com/homedetails/25555-N-Windy-Walk-Dr-UNIT-3-Scottsdale-AZ-85255/8039977_zpid/,-111.848,33.716,761.514,1989,0,1,,,30097,rental,2195,closed,2,2015-10-31,2015-10-29,North Scottsdale,94,PH,314.54125773007300000000
6772,"25555 N Windy Walk Dr UNIT 3, Scottsdale, AZ 85255",2,2,1981,zillow_ph,http://www.zillow.com/homedetails/25555-N-Windy-Walk-Dr-UNIT-3-Scottsdale-AZ-85255/8039977_zpid/,-111.848,33.716,761.514,1989,0,1,,,30097,rental,2195,closed,2,2015-10-31,2015-10-29,North Scottsdale,94,PH,314.54125773007300000000
6892,"10055 N 142nd St UNIT 1200, Scottsdale, AZ 85259",2,2,1231,zillow_ph,http://www.zillow.com/homedetails/10055-N-142nd-St-UNIT-1200-Scottsdale-AZ-85259/71611609_zpid/,-111.774,33.5929,556.602,2006,1,1,,,30248,rental,1400,closed,2,2015-11-01,2015-10-30,North Scottsdale,94,PH,313.25125048166800000000
6892,"10055 N 142nd St UNIT 1200, Scottsdale, AZ 85259",2,2,1231,zillow_ph,http://www.zillow.com/homedetails/10055-N-142nd-St-UNIT-1200-Scottsdale-AZ-85259/71611609_zpid/,-111.774,33.5929,556.602,2006,1,1,,,30248,rental,1400,closed,2,2015-11-01,2015-10-30,North Scottsdale,94,PH,313.25125048166800000000
6930,"20100 N 78th Pl APT 2213, Scottsdale, AZ 85255",2,2,1116,zillow_ph,http://www.zillow.com/homedetails/20100-N-78th-Pl-APT-2213-Scottsdale-AZ-85255/67806457_zpid/,-111.911,33.6682,512.78,2001,0,22,,,29426,rental,1100,closed,,2013-07-10,,North Scottsdale,94,PH,317.17955140802700000000
7261,"14309 E Geronimo Rd, Scottsdale, AZ 85259",3,3,3014,zillow_ph,http://www.zillow.com/homedetails/14309-E-Geronimo-Rd-Scottsdale-AZ-85259/55268860_zpid/,-111.772,33.5922,564.256,2002,0,1,,,36869,rental,3500,closed,,2013-09-14,,North Scottsdale,94,PH,314.00822980791200000000
7261,"14309 E Geronimo Rd, Scottsdale, AZ 85259",3,3,3014,zillow_ph,http://www.zillow.com/homedetails/14309-E-Geronimo-Rd-Scottsdale-AZ-85259/55268860_zpid/,-111.772,33.5922,564.256,2002,0,1,,,31607,rental,3500,closed,852,2015-11-14,2013-07-15,North Scottsdale,94,PH,314.00822980791200000000
7521,"15027 E Palomino Blvd, Fountain Hills, AZ 85268",3,2,1733,zillow_ph,http://www.zillow.com/homedetails/15027-E-Palomino-Blvd-Fountain-Hills-AZ-85268/7874748_zpid/,-111.756,33.5952,611.951,1980,0,1,,,34163,rental,1400,closed,,2015-04-02,,North Scottsdale,94,PH,313.07846251228600000000
7561,"7710 E Gainey Ranch Rd UNIT 106, Scottsdale, AZ 85258",2,2,1014,zillow_ph,http://www.zillow.com/homedetails/7710-E-Gainey-Ranch-Rd-UNIT-106-Scottsdale-AZ-85258/7867488_zpid/,-111.909,33.5708,408.765,1987,0,1,,,35234,rental,2200,closed,,2011-03-26,,North Scottsdale,94,PH,311.93161388010600000000
7561,"7710 E Gainey Ranch Rd UNIT 106, Scottsdale, AZ 85258",2,2,1014,zillow_ph,http://www.zillow.com/homedetails/7710-E-Gainey-Ranch-Rd-UNIT-106-Scottsdale-AZ-85258/7867488_zpid/,-111.909,33.5708,408.765,1987,0,1,,,34587,rental,1900,closed,3,2015-11-03,2015-10-31,North Scottsdale,94,PH,311.93161388010600000000
7630,"8337 E San Ramon Dr, Scottsdale, AZ 85258",4,3,2722,zillow_ph,http://www.zillow.com/homedetails/8337-E-San-Ramon-Dr-Scottsdale-AZ-85258/7867037_zpid/,-111.901,33.569,409.355,1979,1,1,,,34606,rental,3200,closed,2,2015-11-02,2015-10-31,North Scottsdale,94,PH,314.00095116929900000000
7630,"8337 E San Ramon Dr, Scottsdale, AZ 85258",4,3,2722,zillow_ph,http://www.zillow.com/homedetails/8337-E-San-Ramon-Dr-Scottsdale-AZ-85258/7867037_zpid/,-111.901,33.569,409.355,1979,1,1,,,34606,rental,3200,closed,2,2015-11-02,2015-10-31,North Scottsdale,94,PH,314.00095116929900000000
7763,"8787 E Mountain View Rd APT 2125, Scottsdale, AZ 85258",2,1,1005,zillow_ph,http://www.zillow.com/homedetails/8787-E-Mountain-View-Rd-APT-2125-Scottsdale-AZ-85258/67807061_zpid/,-111.891,33.5738,411.86,1985,0,21,,,34309,rental,995,closed,,2015-09-25,,North Scottsdale,94,PH,316.11512126312800000000
7825,"16035 N 80th St, Scottsdale, AZ 85260",0,0,11631,zillow_ph,http://www.zillow.com/homedetails/16035-N-80th-St-Scottsdale-AZ-85260/2105464088_zpid/,-111.908,33.6315,458.903,2002,0,1,,,34261,rental,1587,closed,,2015-08-08,,North Scottsdale,94,PH,313.01589247336600000000
7920,"9023 E Rockwood Dr, Scottsdale, AZ 85255",3,2,1617,zillow_ph,http://www.zillow.com/homedetails/9023-E-Rockwood-Dr-Scottsdale-AZ-85255/8042427_zpid/,-111.887,33.6556,502.598,1994,1,1,,,35778,rental,2300,closed,2,2015-11-03,2015-11-01,North Scottsdale,94,PH,312.82495237105400000000
7920,"9023 E Rockwood Dr, Scottsdale, AZ 85255",3,2,1617,zillow_ph,http://www.zillow.com/homedetails/9023-E-Rockwood-Dr-Scottsdale-AZ-85255/8042427_zpid/,-111.887,33.6556,502.598,1994,1,1,,,35778,rental,2300,closed,2,2015-11-03,2015-11-01,North Scottsdale,94,PH,312.82495237105400000000
8109,"9273 E Pershing Ave, Scottsdale, AZ 85260",3,3,2119,zillow_ph,http://www.zillow.com/homedetails/9273-E-Pershing-Ave-Scottsdale-AZ-85260/8056981_zpid/,-111.881,33.6064,437.082,1992,0,1,,,35907,rental,2200,closed,2,2015-11-03,2015-11-01,North Scottsdale,94,PH,313.36958853233500000000
8109,"9273 E Pershing Ave, Scottsdale, AZ 85260",3,3,2119,zillow_ph,http://www.zillow.com/homedetails/9273-E-Pershing-Ave-Scottsdale-AZ-85260/8056981_zpid/,-111.881,33.6064,437.082,1992,0,1,,,35907,rental,2200,closed,2,2015-11-03,2015-11-01,North Scottsdale,94,PH,313.36958853233500000000
8417,"9796 E Cochise Dr, Scottsdale, AZ 85258",5,3,3070,zillow_ph,http://www.zillow.com/homedetails/9796-E-Cochise-Dr-Scottsdale-AZ-85258/67085817_zpid/,-111.87,33.5819,420.256,1985,0,1,,,39197,rental,3400,closed,5,2015-11-14,2015-11-09,North Scottsdale,94,PH,315.10738311520300000000
8417,"9796 E Cochise Dr, Scottsdale, AZ 85258",5,3,3070,zillow_ph,http://www.zillow.com/homedetails/9796-E-Cochise-Dr-Scottsdale-AZ-85258/67085817_zpid/,-111.87,33.5819,420.256,1985,0,1,,,39197,rental,3400,closed,5,2015-11-14,2015-11-09,North Scottsdale,94,PH,315.10738311520300000000
8441,"28005 N 59th Pl, Scottsdale, AZ 85266",4,3,2142,zillow_ph,http://www.zillow.com/homedetails/28005-N-59th-Pl-Scottsdale-AZ-85266/7984499_zpid/,-111.953,33.7391,599.147,1993,0,1,,,38961,rental,2500,closed,6,2015-11-14,2015-11-08,North Scottsdale,94,PH,314.45832821899300000000
8441,"28005 N 59th Pl, Scottsdale, AZ 85266",4,3,2142,zillow_ph,http://www.zillow.com/homedetails/28005-N-59th-Pl-Scottsdale-AZ-85266/7984499_zpid/,-111.953,33.7391,599.147,1993,0,1,,,38961,rental,2500,closed,6,2015-11-14,2015-11-08,North Scottsdale,94,PH,314.45832821899300000000
8480,"9635 E Sheena Dr, Scottsdale, AZ 85260",4,3,2330,zillow_ph,http://www.zillow.com/homedetails/9635-E-Sheena-Dr-Scottsdale-AZ-85260/8060749_zpid/,-111.873,33.6139,443.862,1996,1,1,,,121194,rental,2500,closed,6,2016-02-28,2016-02-22,North Scottsdale,94,PH,314.21917180230200000000
8512,"6885 E Cochise Rd APT 217, Paradise Valley, AZ 85253",1,1,740,zillow_ph,http://www.zillow.com/homedetails/6885-E-Cochise-Rd-APT-217-Paradise-Valley-AZ-85253/7866519_zpid/,-111.934,33.5792,410.603,1988,0,2,,,38986,rental,995,closed,6,2015-11-14,2015-11-08,North Scottsdale,94,PH,311.57542976702100000000
8512,"6885 E Cochise Rd APT 217, Paradise Valley, AZ 85253",1,1,740,zillow_ph,http://www.zillow.com/homedetails/6885-E-Cochise-Rd-APT-217-Paradise-Valley-AZ-85253/7866519_zpid/,-111.934,33.5792,410.603,1988,0,2,,,38986,rental,995,closed,6,2015-11-14,2015-11-08,North Scottsdale,94,PH,311.57542976702100000000
8551,"7500 E Deer Valley Rd UNIT 159, Scottsdale, AZ 85255",3,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-159-Scottsdale-AZ-85255/49816339_zpid/,-111.918,33.6851,540.894,2000,0,1,,,38948,rental,1650,closed,6,2015-11-14,2015-11-08,North Scottsdale,94,PH,313.21911527587500000000
8551,"7500 E Deer Valley Rd UNIT 159, Scottsdale, AZ 85255",3,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-159-Scottsdale-AZ-85255/49816339_zpid/,-111.918,33.6851,540.894,2000,0,1,,,38948,rental,1650,closed,6,2015-11-14,2015-11-08,North Scottsdale,94,PH,313.21911527587500000000
9609,"9705 E Mountain View Rd UNIT 1070, Scottsdale, AZ 85258",2,2,1350,zillow_ph,http://www.zillow.com/homedetails/9705-E-Mountain-View-Rd-UNIT-1070-Scottsdale-AZ-85258/8059725_zpid/,-111.871,33.5738,415.405,1985,1,1,,,127635,rental,995,closed,13,2010-06-24,2010-06-11,North Scottsdale,94,PH,312.00081964702400000000
9609,"9705 E Mountain View Rd UNIT 1070, Scottsdale, AZ 85258",2,2,1350,zillow_ph,http://www.zillow.com/homedetails/9705-E-Mountain-View-Rd-UNIT-1070-Scottsdale-AZ-85258/8059725_zpid/,-111.871,33.5738,415.405,1985,1,1,,,127638,rental,2700,closed,28,2016-01-19,2015-12-22,North Scottsdale,94,PH,312.00081964702400000000
10502,"8307 E Vista De Valle, Scottsdale, AZ 85255",3,3,2305,zillow_ph,http://www.zillow.com/homedetails/8307-E-Vista-De-Valle-Scottsdale-AZ-85255/7981169_zpid/,-111.901,33.6955,582.849,1978,0,1,,,46733,rental,2500,closed,2,2015-11-20,2015-11-18,North Scottsdale,94,PH,313.45686651274800000000
10502,"8307 E Vista De Valle, Scottsdale, AZ 85255",3,3,2305,zillow_ph,http://www.zillow.com/homedetails/8307-E-Vista-De-Valle-Scottsdale-AZ-85255/7981169_zpid/,-111.901,33.6955,582.849,1978,0,1,,,46733,rental,2500,closed,2,2015-11-20,2015-11-18,North Scottsdale,94,PH,313.45686651274800000000
10587,"11500 E Cochise Dr UNIT 2096, Scottsdale, AZ 85259",2,2,1462,zillow_ph,http://www.zillow.com/homedetails/11500-E-Cochise-Dr-UNIT-2096-Scottsdale-AZ-85259/53748553_zpid/,-111.83,33.5808,444.089,2001,1,1,,,46700,rental,1695,closed,2,2015-11-20,2015-11-18,North Scottsdale,94,PH,312.37855732352800000000
10587,"11500 E Cochise Dr UNIT 2096, Scottsdale, AZ 85259",2,2,1462,zillow_ph,http://www.zillow.com/homedetails/11500-E-Cochise-Dr-UNIT-2096-Scottsdale-AZ-85259/53748553_zpid/,-111.83,33.5808,444.089,2001,1,1,,,46700,rental,1695,closed,2,2015-11-20,2015-11-18,North Scottsdale,94,PH,312.37855732352800000000
11661,"10070 E Winchcomb Dr, Scottsdale, AZ 85260",3,2,1763,zillow_ph,http://www.zillow.com/homedetails/10070-E-Winchcomb-Dr-Scottsdale-AZ-85260/8044153_zpid/,-111.864,33.6172,457.938,1993,0,1,,,50749,rental,2400,closed,5,2016-01-05,2015-12-31,North Scottsdale,94,PH,312.57606989581100000000
11661,"10070 E Winchcomb Dr, Scottsdale, AZ 85260",3,2,1763,zillow_ph,http://www.zillow.com/homedetails/10070-E-Winchcomb-Dr-Scottsdale-AZ-85260/8044153_zpid/,-111.864,33.6172,457.938,1993,0,1,,,140945,rental,2300,closed,2,2016-03-11,2016-03-09,North Scottsdale,94,PH,312.57606989581100000000
