address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid
"2539 Clay St APT 5, San Francisco, CA 94115",2,2,1550,zillow_sf,http://www.zillow.com/homedetails/2539-Clay-St-APT-5-San-Francisco-CA-94115/15074539_zpid/,-122.435,37.7904,69.3867,rental,7995,open,,,2015-09-22,Pacific Heights,62
"1901 Pacific Ave, San Francisco, CA 94109",1,1,0,zillow_sf,http://www.zillow.com/homedetails/1901-Pacific-Ave-San-Francisco-CA-94109/2103505122_zpid/,-122.427,37.7942,65.3129,rental,3400,open,,,2015-09-23,Pacific Heights,62
"2122 36th Ave, San Francisco, CA 94116",2,1,700,zillow_sf,http://www.zillow.com/homedetails/2122-36th-Ave-San-Francisco-CA-94116/15117292_zpid/,-122.494,37.7474,56.1197,rental,2800,open,,,2015-08-04,Parkside,63
"24th Ave San Francisco, CA 94116",2,1,1110,zillow_sf,http://www.zillow.com/homedetails/24th-Ave-San-Francisco-CA-94116/2101588552_zpid/,-122.481,37.7447,114.69,rental,3600,open,,,2015-08-15,Parkside,63
"2559 20th Ave, San Francisco, CA 94116",3,2,1350,zillow_sf,http://www.zillow.com/homedetails/2559-20th-Ave-San-Francisco-CA-94116/15123217_zpid/,-122.477,37.74,88.1139,rental,4500,open,,,2015-08-21,Parkside,63
"2157 20th Ave, San Francisco, CA 94116",2,1,1700,zillow_sf,http://www.zillow.com/homedetails/2157-20th-Ave-San-Francisco-CA-94116/15117925_zpid/,-122.477,37.7475,136.379,rental,3500,open,,,2015-09-12,Parkside,63
"1971 33rd Ave, San Francisco, CA 94116",2,1,825,zillow_sf,http://www.zillow.com/homedetails/1971-33rd-Ave-San-Francisco-CA-94116/15114243_zpid/,-122.492,37.7504,74.7632,rental,3200,open,,,2015-09-20,Parkside,63
656 Clayton Street #B,1,1,650,climbsf_rented,http://www.climbsf.com/for-rent/656b-clayton-st/,-122.456,37.7643,118.956,rental,2800,closed,,2015-05-19,,Cole Valley/Parnassus Heights,64
"276 Edgewood Ave, San Francisco, CA 94117",4,4,2800,zillow_sf,http://www.zillow.com/homedetails/276-Edgewood-Ave-San-Francisco-CA-94117/15128055_zpid/,-122.455,37.7612,167.792,rental,8995,open,,,2015-09-21,Cole Valley/Parnassus Heights,64
"Beulah St San Francisco, CA 94117",3,1,1950,zillow_sf,http://www.zillow.com/homedetails/Beulah-St-San-Francisco-CA-94117/2102828759_zpid/,-122.451,37.7675,87.6935,rental,6300,open,,,2015-06-12,Cole Valley/Parnassus Heights,64
"1563 Shrader St, San Francisco, CA 94117",4,2,2800,zillow_sf,http://www.zillow.com/homedetails/1563-Shrader-St-San-Francisco-CA-94117/2102442897_zpid/,-122.45,37.7605,126.561,rental,13000,open,,,2015-07-28,Cole Valley/Parnassus Heights,64
"432 Frederick St, San Francisco, CA 94117",1,1,800,zillow_sf,http://www.zillow.com/homedetails/432-Frederick-St-San-Francisco-CA-94117/2101246860_zpid/,-122.451,37.7666,89.5566,rental,3395,open,,,2015-09-01,Cole Valley/Parnassus Heights,64
"840 Sloat Blvd, San Francisco, CA 94132",3,2,1923,zillow_sf,http://www.zillow.com/homedetails/840-Sloat-Blvd-San-Francisco-CA-94132/15126499_zpid/,-122.484,37.7361,22.8127,rental,4750,open,,,2015-08-07,Pine Lake Park,65
7 Colby Street,3,2,1400,climbsf_rented,http://www.climbsf.com/for-rent/7-colby-st/,-122.415,37.7308,50.3703,rental,3700,closed,,2015-02-07,,Portola,66
"Cambridge St San Francisco, CA 94134",3,3,2000,zillow_sf,http://www.zillow.com/homedetails/Cambridge-St-San-Francisco-CA-94134/2105173449_zpid/,-122.419,37.727,83.9454,rental,5999,open,,,2015-09-15,Portola,66
999 16th Street #15,1,1,1500,climbsf_rented,http://www.climbsf.com/for-rent/999-16th-st-15/,-122.397,37.7662,5.06241,rental,3900,closed,,2013-03-26,,Potrero Hill,67
451 Kansas Street #489,0,1,453,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-489/,-122.403,37.7639,21.4412,rental,2600,closed,,2013-08-09,,Potrero Hill,67
330 Mississippi Street,3,2,1735,climbsf_rented,http://www.climbsf.com/for-rent/330-mississippi-st/,-122.395,37.7621,38.7995,rental,5900,closed,,2014-06-04,,Potrero Hill,67
1661 18th Street,2,2,1050,climbsf_rented,http://www.climbsf.com/for-rent/1661-18th-st/,-122.399,37.7623,10.7957,rental,4400,closed,,2014-06-17,,Potrero Hill,67
1047 Mississippi Street #7,1,1,890,climbsf_rented,http://www.climbsf.com/for-rent/1047-mississippi-st-7/,-122.393,37.7532,28.8087,rental,3450,closed,,2014-07-02,,Potrero Hill,67
717 San Bruno Avenue,2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/717-san-bruno-ave/,-122.405,37.7603,66.2858,rental,3800,closed,,2014-07-28,,Potrero Hill,67
451 Kansas Street #362,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-362/,-122.403,37.7639,21.4412,rental,3750,closed,,2014-08-01,,Potrero Hill,67
451 Kansas Street #436,0,1,436,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-436/,-122.403,37.7639,21.4412,rental,2700,closed,,2014-08-12,,Potrero Hill,67
223 Mississippi Street #2,2,1,2300,climbsf_rented,http://www.climbsf.com/for-rent/223-mississippi-st-2/,-122.395,37.7635,18.0055,rental,5700,closed,,2014-11-05,,Potrero Hill,67
743 Rhode Island Street,2,1,1300,climbsf_rented,http://www.climbsf.com/for-rent/743-rhode-island-st/,-122.402,37.7604,64.8289,rental,4800,closed,,2014-12-02,,Potrero Hill,67
634 Missouri Street,2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/634-missouri-st/,-122.396,37.7582,39.6691,rental,4600,closed,,2014-12-09,,Potrero Hill,67
451 Kansas Street #571,1,1,778,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-571/,-122.403,37.7639,21.4412,rental,3400,closed,,2014-12-09,,Potrero Hill,67
451 Kansas Street #480,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-480/,-122.403,37.7639,21.4412,rental,4200,closed,,2015-02-10,,Potrero Hill,67
451 Kansas Street #520,0,1,450,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-520/,-122.403,37.7639,21.4412,rental,2800,closed,,2015-05-18,,Potrero Hill,67
451 Kansas Street #356,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-356/,-122.403,37.7639,21.4412,rental,4300,closed,,2015-05-18,,Potrero Hill,67
451 Kansas Street #488,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-488/,-122.403,37.7639,21.4412,rental,3750,closed,,2015-06-02,,Potrero Hill,67
401 Arkansas Street,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/401-arkansas-st/,-122.398,37.7611,37.7072,rental,4400,closed,,2015-06-11,,Potrero Hill,67
451 Kansas Street #616,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-616/,-122.403,37.7639,21.4412,rental,3750,closed,,2015-07-20,,Potrero Hill,67
"San Bruno Ave San Francisco, CA 94107",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/San-Bruno-Ave-San-Francisco-CA-94107/2107187073_zpid/,-122.405,37.7621,38.9504,rental,4900,open,,,2014-11-19,Potrero Hill,67
"Mississippi St San Francisco, CA 94107",3,2,0,zillow_sf,http://www.zillow.com/homedetails/Mississippi-St-San-Francisco-CA-94107/2101786070_zpid/,-122.394,37.7589,29.5594,rental,7500,open,,,2015-07-05,Potrero Hill,67
"Carolina St San Francisco, CA 94107",3,2,1700,zillow_sf,http://www.zillow.com/homedetails/Carolina-St-San-Francisco-CA-94107/2101594035_zpid/,-122.4,37.7589,68.436,rental,7250,open,,,2015-07-24,Potrero Hill,67
"(Undisclosed Address) San Francisco, CA 94107",1,1,685,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94107/2111603936_zpid/,-122.399,37.7618,26.841,rental,4000,open,,,2015-08-18,Potrero Hill,67
"Missouri St San Francisco, CA 94107",1,1,1284,zillow_sf,http://www.zillow.com/homedetails/Missouri-St-San-Francisco-CA-94107/2101340737_zpid/,-122.396,37.7583,34.0902,rental,2400,open,,,2015-08-21,Potrero Hill,67
"708 Wisconsin St, San Francisco, CA 94107",1,1,900,zillow_sf,http://www.zillow.com/homedetails/708-Wisconsin-St-San-Francisco-CA-94107/2101343858_zpid/,-122.399,37.7584,76.6426,rental,3600,open,,,2015-08-28,Potrero Hill,67
"1143 Rhode Island St, San Francisco, CA 94107",3,1,1467,zillow_sf,http://www.zillow.com/homedetails/1143-Rhode-Island-St-San-Francisco-CA-94107/2101486589_zpid/,-122.401,37.7553,50.8604,rental,5630,open,,,2015-08-21,Potrero Hill,67
"23rd St San Francisco, CA 94107",2,1,850,zillow_sf,http://www.zillow.com/homedetails/23rd-St-San-Francisco-CA-94107/2104925090_zpid/,-122.393,37.7551,15.7617,rental,4800,open,,,2015-08-21,Potrero Hill,67
"Missouri St San Francisco, CA 94107",1,1,1284,zillow_sf,http://www.zillow.com/homedetails/Missouri-St-San-Francisco-CA-94107/2101340735_zpid/,-122.396,37.7583,34.0902,rental,2200,open,,,2015-08-21,Potrero Hill,67
"1117 De Haro St, San Francisco, CA 94107",1,1,800,zillow_sf,http://www.zillow.com/homedetails/1117-De-Haro-St-San-Francisco-CA-94107/15151571_zpid/,-122.4,37.7557,63.7562,rental,2750,open,,,2015-08-23,Potrero Hill,67
"890 Wisconsin St, San Francisco, CA 94107",3,1,1185,zillow_sf,http://www.zillow.com/homedetails/890-Wisconsin-St-San-Francisco-CA-94107/15151601_zpid/,-122.399,37.7561,95.1188,rental,5500,open,,,2015-08-23,Potrero Hill,67
"Connecticut St San Francisco, CA 94107",5,3,0,zillow_sf,http://www.zillow.com/homedetails/Connecticut-St-San-Francisco-CA-94107/2101617150_zpid/,-122.397,37.7574,62.5083,rental,11500,open,,,2015-08-05,Potrero Hill,67
"1700 22nd St # 2ND, San Francisco, CA 94107",2,1,1300,zillow_sf,http://www.zillow.com/homedetails/1700-22nd-St-2ND-San-Francisco-CA-94107/2101310108_zpid/,-122.398,37.7575,79.2586,rental,4999,open,,,2015-09-11,Potrero Hill,67
"319 Arkansas St, San Francisco, CA 94107",1,1,990,zillow_sf,http://www.zillow.com/homedetails/319-Arkansas-St-San-Francisco-CA-94107/15149468_zpid/,-122.398,37.7621,25.5744,rental,6250,open,,,2014-05-11,Potrero Hill,67
"451 Kansas St UNIT 552, San Francisco, CA 94107",0,1,469,zillow_sf,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-552-San-Francisco-CA-94107/89238371_zpid/,-122.403,37.7639,21.4412,rental,3400,open,,,2015-08-30,Potrero Hill,67
"875 Vermont St APT 101, San Francisco, CA 94107",1,2,1026,zillow_sf,http://www.zillow.com/homedetails/875-Vermont-St-APT-101-San-Francisco-CA-94107/2101297385_zpid/,-122.404,37.7586,69.1256,rental,3750,open,,,2015-08-26,Potrero Hill,67
"141 Connecticut St, San Francisco, CA 94107",4,2,3600,zillow_sf,http://www.zillow.com/homedetails/141-Connecticut-St-San-Francisco-CA-94107/15148934_zpid/,-122.397,37.7642,16.976,rental,11500,open,,,2014-07-11,Potrero Hill,67
"Kansas St San Francisco, CA 94107",1,1,967,zillow_sf,http://www.zillow.com/homedetails/Kansas-St-San-Francisco-CA-94107/2101154559_zpid/,-122.403,37.7577,69.3566,rental,4750,open,,,2015-09-25,Potrero Hill,67
1055 Mississippi Street,2,2,1498,climbsf_renting,http://www.climbsf.com/for-rent/1055-mississippi-st/,-122.393,37.7531,28.7601,rental,5500,open,,,2015-09-27,Potrero Hill,67
"75 Sierra St APT 401, San Francisco, CA 94107",2,2,1175,zillow_sf,http://www.zillow.com/homedetails/75-Sierra-St-APT-401-San-Francisco-CA-94107/79844925_zpid/,-122.395,37.7579,27.7647,rental,4400,open,,,2015-09-25,Potrero Hill,67
"552 Vermont St, San Francisco, CA 94107",1,1,724,zillow_sf,http://www.zillow.com/homedetails/552-Vermont-St-San-Francisco-CA-94107/2135986628_zpid/,-122.404,37.7634,33.4602,rental,3495,open,,,2015-09-21,Potrero Hill,67
"3317 Washington St, San Francisco, CA 94118",4,3,4998,zillow_sf,http://www.zillow.com/homedetails/3317-Washington-St-San-Francisco-CA-94118/15081817_zpid/,-122.448,37.7897,101.073,rental,14000,open,,,2015-08-03,Presidio Heights,69
"Laurel St San Francisco, CA 94118",3,2,2558,zillow_sf,http://www.zillow.com/homedetails/Laurel-St-San-Francisco-CA-94118/2101507161_zpid/,-122.45,37.7878,90.3244,rental,13000,open,,,2015-08-03,Presidio Heights,69
"3828 Sacramento St # 3, San Francisco, CA 94118",3,2,1450,zillow_sf,http://www.zillow.com/homedetails/3828-Sacramento-St-3-San-Francisco-CA-94118/15082335_zpid/,-122.456,37.7873,84.275,rental,6250,open,,,2015-07-16,Presidio Heights,69
26 Waldo Alley,1,1,620,climbsf_rented,http://www.climbsf.com/for-rent/26-waldo-alley/,-122.417,37.797,70.3667,rental,0,closed,,2013-11-19,,Russian Hill,70
935 Union Street,2,3,1600,climbsf_rented,http://www.climbsf.com/for-rent/935-union-st/,-122.415,37.7997,56.3208,rental,5450,closed,,2014-07-14,,Russian Hill,70
2539 Larkin Street,3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/2539-larkin-st/,-122.421,37.8014,74.4627,rental,8500,closed,,2014-10-28,,Russian Hill,70
24 Waldo Alley,1,1,620,climbsf_rented,http://www.climbsf.com/for-rent/24-waldo-alley/,-122.417,37.7971,70.874,rental,3500,closed,,2015-06-26,,Russian Hill,70
"748 Bay St, San Francisco, CA 94109",2,2,1105,zillow_sf,http://www.zillow.com/homedetails/748-Bay-St-San-Francisco-CA-94109/2101980661_zpid/,-122.419,37.8049,25.2607,rental,7500,open,,,2015-06-13,Russian Hill,70
"35 Bret Harte Ter, San Francisco, CA 94133",2,2,1352,zillow_sf,http://www.zillow.com/homedetails/35-Bret-Harte-Ter-San-Francisco-CA-94133/15063512_zpid/,-122.418,37.8046,22.496,rental,5595,open,,,2015-09-25,Russian Hill,70
"Lombard St San Francisco, CA 94133",2,1,1150,zillow_sf,http://www.zillow.com/homedetails/Lombard-St-San-Francisco-CA-94133/2103580084_zpid/,-122.419,37.8021,66.8021,rental,6700,open,,,2015-07-09,Russian Hill,70
"Grenard Ter San Francisco, CA 94109",2,2,1000,zillow_sf,http://www.zillow.com/homedetails/Grenard-Ter-San-Francisco-CA-94109/2103580240_zpid/,-122.423,37.801,52.7027,rental,7500,open,,,2015-07-22,Russian Hill,70
"1075 Vallejo St, San Francisco, CA 94133",2,1,1300,zillow_sf,http://www.zillow.com/homedetails/1075-Vallejo-St-San-Francisco-CA-94133/2101565168_zpid/,-122.415,37.7976,101.38,rental,5990,open,,,2015-07-28,Russian Hill,70
"65 Glover St # MIDDLE, San Francisco, CA 94109",1,1,700,zillow_sf,http://www.zillow.com/homedetails/65-Glover-St-MIDDLE-San-Francisco-CA-94109/2101490440_zpid/,-122.42,37.8011,90.1074,rental,3650,open,,,2015-08-13,Russian Hill,70
"Vallejo St San Francisco, CA 94109",0,1,350,zillow_sf,http://www.zillow.com/homedetails/Vallejo-St-San-Francisco-CA-94109/2101397086_zpid/,-122.423,37.7968,41.407,rental,3250,open,,,2015-08-14,Russian Hill,70
"Lombard St San Francisco, CA 94111",2,2,1705,zillow_sf,http://www.zillow.com/homedetails/Lombard-St-San-Francisco-CA-94111/2101967476_zpid/,-122.419,37.8021,66.8021,rental,4995,open,,,2015-09-10,Russian Hill,70
"1101 Green St # 601, San Francisco, CA 94109",1,1,919,zillow_sf,http://www.zillow.com/homedetails/1101-Green-St-601-San-Francisco-CA-94109/15066211_zpid/,-122.417,37.7982,89.3432,rental,4750,open,,,2015-08-22,Russian Hill,70
"2109 Jones St, San Francisco, CA 94133",2,1,0,zillow_sf,http://www.zillow.com/homedetails/2109-Jones-St-San-Francisco-CA-94133/2101660933_zpid/,-122.416,37.8008,40.5116,rental,5500,open,,,2015-09-18,Russian Hill,70
"2107 Jones St, San Francisco, CA 94133",3,1,0,zillow_sf,http://www.zillow.com/homedetails/2107-Jones-St-San-Francisco-CA-94133/2101660934_zpid/,-122.416,37.8007,41.9131,rental,7250,open,,,2015-09-17,Russian Hill,70
"1050 Filbert St, San Francisco, CA 94133",3,3,2600,zillow_sf,http://www.zillow.com/homedetails/1050-Filbert-St-San-Francisco-CA-94133/15065351_zpid/,-122.417,37.8007,47.6711,rental,13500,open,,,2015-09-10,Russian Hill,70
"N View Ct San Francisco, CA 94109",4,3,0,zillow_sf,http://www.zillow.com/homedetails/N-View-Ct-San-Francisco-CA-94109/2101144916_zpid/,-122.422,37.8041,35.4467,rental,9500,open,,,2015-09-14,Russian Hill,70
"2700 Polk St, San Francisco, CA 94109",1,1,0,zillow_sf,http://www.zillow.com/homedetails/2700-Polk-St-San-Francisco-CA-94109/2101037224_zpid/,-122.423,37.8018,45.3269,rental,3350,open,,,2015-09-24,Russian Hill,70
"8 Sea Cliff Ave, San Francisco, CA 94121",4,3,3840,zillow_sf,http://www.zillow.com/homedetails/8-Sea-Cliff-Ave-San-Francisco-CA-94121/15088583_zpid/,-122.485,37.7892,23.963,rental,14000,open,,,2015-09-18,Sea Cliff,72
"Sea Cliff Ave San Francisco, CA 94121",4,3,3840,zillow_sf,http://www.zillow.com/homedetails/Sea-Cliff-Ave-San-Francisco-CA-94121/2101092200_zpid/,-122.488,37.7887,28.0938,rental,14000,open,,,2015-09-19,Sea Cliff,72
1782 Quint Street,3,2,1270,climbsf_rented,http://www.climbsf.com/for-rent/1782-quint-st/,-122.399,37.7349,60.0281,rental,3600,closed,,2014-07-07,,Silver Terrace,73
"37 Maddux Ave, San Francisco, CA 94124",4,2,850,zillow_sf,http://www.zillow.com/homedetails/37-Maddux-Ave-San-Francisco-CA-94124/15158196_zpid/,-122.398,37.7346,60.0278,rental,4500,open,,,2015-09-23,Silver Terrace,73
"2555 Phelps St, San Francisco, CA 94124",2,1,2300,zillow_sf,http://www.zillow.com/homedetails/2555-Phelps-St-San-Francisco-CA-94124/2126210985_zpid/,-122.4,37.7294,15.9994,rental,3600,open,,,2013-02-15,Silver Terrace,73
"1740 Oakdale Ave, San Francisco, CA 94124",2,1,0,zillow_sf,http://www.zillow.com/homedetails/1740-Oakdale-Ave-San-Francisco-CA-94124/2101026695_zpid/,-122.393,37.7361,19.2083,rental,3000,open,,,2015-09-26,Silver Terrace,73
260 King St,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st/,-122.394,37.7774,4.2732,rental,3500,closed,,2011-11-28,,South Beach,74
555 4th St # 803,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-803/,-122.397,37.7791,3.09988,rental,3500,closed,,2011-12-06,,South Beach,74
555 4th St # 734,1,1,590,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-734/,-122.397,37.7791,3.09988,rental,0,closed,,2011-12-20,,South Beach,74
235 Berry Street #102,2,2,1255,climbsf_rented,http://www.climbsf.com/for-rent/235-berry-street-102/,-122.394,37.7749,2.62042,rental,4300,closed,,2012-01-28,,South Beach,74
201 Harrison Street #711,1,1,795,climbsf_rented,http://www.climbsf.com/for-rent/201-harrison-st-711/,-122.39,37.7877,9.17842,rental,2600,closed,,2013-02-28,,South Beach,74
235 Berry Street #107,3,3,2000,climbsf_rented,http://www.climbsf.com/for-rent/235-berry-st-107-2/,-122.394,37.7749,2.44738,rental,7500,closed,,2013-03-04,,South Beach,74
338 Spear Street #18B,2,2,1322,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-18b/,-122.391,37.7894,0.0,rental,5700,closed,,2013-03-04,,South Beach,74
400 Beale Street #406,2,1,1038,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-406/,-122.391,37.7871,7.36737,rental,3500,closed,,2013-04-08,,South Beach,74
425 1st Street #907,1,1,819,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-street-907/,-122.392,37.7858,31.017,rental,3200,closed,,2013-04-08,,South Beach,74
403 Main Street #410,1,1,960,climbsf_rented,http://www.climbsf.com/for-rent/403-main-st-410/,-122.39,37.7881,6.86612,rental,3500,closed,,2013-04-12,,South Beach,74
333 Main Street #4D,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-4d/,-122.391,37.789,1.80794,rental,3500,closed,,2013-04-24,,South Beach,74
50 Lansing Street #209,1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/50-lansing-st-209/,-122.394,37.786,27.3115,rental,2975,closed,,2013-05-16,,South Beach,74
425 1st Street #2802,2,2,1449,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-2802/,-122.392,37.7858,31.017,rental,0,closed,,2013-05-16,,South Beach,74
338 Spear Street #3C,1,1,799,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-3c/,-122.391,37.7894,0.0,rental,0,closed,,2013-05-28,,South Beach,74
333 Main Street #7E,2,2,1361,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-7e/,-122.391,37.789,1.80794,rental,4900,closed,,2013-05-31,,South Beach,74
400 Beale Street #506,2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-506/,-122.391,37.7871,7.36737,rental,3700,closed,,2013-06-05,,South Beach,74
88 King Street #904,2,2,1111,climbsf_rented,http://www.climbsf.com/for-rent/88-king-st-904/,-122.389,37.7807,3.99835,rental,6250,closed,,2013-07-09,,South Beach,74
325 Berry Street #317,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-317/,-122.396,37.7736,2.45283,rental,3650,closed,,2013-07-22,,South Beach,74
338 Spear Street #39A,2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-39a/,-122.391,37.7894,0.0,rental,6700,closed,,2013-08-01,,South Beach,74
333 Main Street #9D,4,2,0,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-9d/,-122.391,37.789,1.80794,rental,5500,closed,,2013-08-01,,South Beach,74
333 Main Street #7B,2,2,1113,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-7b/,-122.391,37.789,1.80794,rental,4475,closed,,2013-08-23,,South Beach,74
229 Brannan Street #12J,2,2,1425,climbsf_rented,http://www.climbsf.com/for-rent/229-brannan-st-12j/,-122.39,37.7826,6.83539,rental,5950,closed,,2013-08-29,,South Beach,74
325 Berry Street #701,2,2,1903,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-701/,-122.396,37.7736,2.45283,rental,6500,closed,,2013-09-18,,South Beach,74
403 Main Street #416,1,1,900,climbsf_rented,http://www.climbsf.com/for-rent/403-main-st-416/,-122.39,37.7881,6.86612,rental,3500,closed,,2013-09-26,,South Beach,74
325 Berry Street #614,1,1,680,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-614/,-122.396,37.7736,2.45283,rental,3350,closed,,2013-09-27,,South Beach,74
301 Main Street #6B,2,2,1793,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-6b/,-122.391,37.7894,4.83899e-05,rental,6600,closed,,2013-10-01,,South Beach,74
219 Brannan Street #7E,2,2,1116,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-7e/,-122.39,37.783,4.0227,rental,5200,closed,,2013-10-15,,South Beach,74
338 Spear Street #21G,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-21g/,-122.391,37.7894,0.0,rental,0,closed,,2013-11-19,,South Beach,74
555 4th Street #417,2,2,1111,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-417/,-122.397,37.7791,3.09988,rental,4000,closed,,2013-11-19,,South Beach,74
18 Lansing Street #201,2,2,1173,climbsf_rented,http://www.climbsf.com/for-rent/18-lansing-st-201/,-122.394,37.7864,23.0383,rental,3700,closed,,2013-11-25,,South Beach,74
318 Spear Street #5C,1,1,842,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-5c/,-122.391,37.7897,0.0,rental,3700,closed,,2013-11-25,,South Beach,74
501 Beale Street #8D,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/501-beale-st-8d/,-122.389,37.7863,2.86181,rental,5600,closed,,2013-11-26,,South Beach,74
425 1st Street #3503,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3503/,-122.392,37.7858,31.017,rental,5500,closed,,2013-12-12,,South Beach,74
325 Berry Street #506,1,1,883,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-506/,-122.396,37.7736,2.45283,rental,3300,closed,,2013-12-16,,South Beach,74
425 1st Street #3704,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3704/,-122.392,37.7858,31.017,rental,3300,closed,,2013-12-16,,South Beach,74
425 1st Street #4501,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-4501/,-122.392,37.7858,31.017,rental,4000,closed,,2013-12-18,,South Beach,74
49 Zoe Street #4,1,1,960,climbsf_rented,http://www.climbsf.com/for-rent/49-zoe-st-4/,-122.396,37.7801,4.80433,rental,3500,closed,,2013-12-26,,South Beach,74
250 King Street #536,1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-536/,-122.393,37.7782,5.82981,rental,2975,closed,,2014-01-07,,South Beach,74
425 1st Street #3305,1,1,705,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-street-3305/,-122.392,37.7858,31.017,rental,3300,closed,,2014-01-22,,South Beach,74
333 Main Street #4C,1,1,842,climbsf_rented,http://www.climbsf.com/for-rent/333-main-st-4c/,-122.391,37.789,1.80794,rental,3300,closed,,2014-01-28,,South Beach,74
501 Beale Street #4D,1,1,759,climbsf_rented,http://www.climbsf.com/for-rent/501-beale-st-4d/,-122.389,37.7863,2.86181,rental,3800,closed,,2014-01-28,,South Beach,74
403 Main Street #515,2,2,1207,climbsf_rented,http://www.climbsf.com/for-rent/403-main-st-515/,-122.39,37.7881,6.86612,rental,4150,closed,,2014-02-03,,South Beach,74
200 Brannan Street #314,1,1,732,climbsf_rented,http://www.climbsf.com/for-rent/200-brannan-st-314/,-122.391,37.7836,5.39577,rental,3500,closed,,2014-02-05,,South Beach,74
301 Main Street #25E,2,2,1180,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-25e/,-122.391,37.7894,4.83899e-05,rental,5800,closed,,2014-02-12,,South Beach,74
425 1st Street #1608,1,1,755,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-1608/,-122.392,37.7858,31.017,rental,3800,closed,,2014-02-14,,South Beach,74
301 Main Street #10C,1,1,805,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-10c/,-122.391,37.7895,0.0,rental,3900,closed,,2014-02-22,,South Beach,74
301 Main Street #23F,2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-23f/,-122.391,37.7894,4.83899e-05,rental,5500,closed,,2014-03-11,,South Beach,74
400 Beale Street #911,2,2,995,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-911/,-122.391,37.7871,7.36737,rental,3950,closed,,2014-03-18,,South Beach,74
200 Brannan Street #323,1,1,783,climbsf_rented,http://www.climbsf.com/for-rent/200-brannan-st-323/,-122.391,37.7836,4.98208,rental,3400,closed,,2014-03-18,,South Beach,74
88 King Street #106,2,2,1293,climbsf_rented,http://www.climbsf.com/for-rent/88-king-st-106/,-122.389,37.7807,3.99835,rental,4750,closed,,2014-03-25,,South Beach,74
325 Berry Street #502,2,2,1514,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-502/,-122.396,37.7736,2.45283,rental,5900,closed,,2014-03-25,,South Beach,74
