address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"4323 W Piute Ave, Glendale, AZ 85308",3,2,1461,zillow_ph,http://www.zillow.com/homedetails/4323-W-Piute-Ave-Glendale-AZ-85308/7938296_zpid/,-112.153,33.6623,402.611,1986,1,1,rental,1225,closed,5,2015-11-14,2015-11-09,Deer Valley,307,PH
"587 Leisure World, Mesa, AZ 85206",3,2,2179,zillow_ph,http://www.zillow.com/homedetails/587-Leisure-World-Mesa-AZ-85206/7674565_zpid/,-111.693,33.4044,418.52,1978,0,1,rental,1450,closed,5,2015-11-14,2015-11-09,Southeast 0,119,PH
"10610 S 48th St UNIT 2105, Phoenix, AZ 85044",2,2,960,zillow_ph,http://www.zillow.com/homedetails/10610-S-48th-St-UNIT-2105-Phoenix-AZ-85044/8258744_zpid/,-111.981,33.3507,393.479,1984,0,1,rental,875,closed,5,2015-11-14,2015-11-09,Ahwatukee Foothills 0,274,PH
"7500 E Deer Valley Rd UNIT 159, Scottsdale, AZ 85255",3,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-159-Scottsdale-AZ-85255/49816339_zpid/,-111.918,33.6851,540.894,2000,0,1,rental,1650,closed,6,2015-11-14,2015-11-08,North Scottsdale,94,PH
"1335 E June St UNIT 228, Mesa, AZ 85203",2,2,1205,zillow_ph,http://www.zillow.com/homedetails/1335-E-June-St-UNIT-228-Mesa-AZ-85203/50217860_zpid/,-111.802,33.4492,387.133,2000,0,1,rental,750,closed,5,2015-11-14,2015-11-09,Northwest,281,PH
"7618 W Indianola Ave, Phoenix, AZ 85033",3,2,1500,zillow_ph,http://www.zillow.com/homedetails/7618-W-Indianola-Ave-Phoenix-AZ-85033/7478120_zpid/,-112.224,33.4926,327.179,1961,1,1,rental,850,closed,6,2015-11-14,2015-11-08,Maryvale,208,PH
"2346 E Shaw Butte Dr, Phoenix, AZ 85028",2,1,800,zillow_ph,http://www.zillow.com/homedetails/2346-E-Shaw-Butte-Dr-Phoenix-AZ-85028/7816397_zpid/,-112.031,33.5961,439.978,1968,0,1,rental,850,closed,5,2015-11-14,2015-11-09,Paradise Valley,288,PH
"2837 S 63rd Dr, Phoenix, AZ 85043",3,2,1744,zillow_ph,http://www.zillow.com/homedetails/2837-S-63rd-Dr-Phoenix-AZ-85043/49641697_zpid/,-112.196,33.4214,311.569,2001,1,1,rental,1150,closed,5,2015-11-14,2015-11-09,Estrella,157,PH
"3755 E Broadway Rd APT 97, Mesa, AZ 85206",3,2,1478,zillow_ph,http://www.zillow.com/homedetails/3755-E-Broadway-Rd-APT-97-Mesa-AZ-85206/7645233_zpid/,-111.753,33.4058,389.154,1991,1,1,rental,1150,closed,5,2015-11-14,2015-11-09,Southeast 0,119,PH
"4820 N 89th Ave UNIT 62, Phoenix, AZ 85037",2,2,800,zillow_ph,http://www.zillow.com/homedetails/4820-N-89th-Ave-UNIT-62-Phoenix-AZ-85037/7480629_zpid/,-112.253,33.5072,323.654,1983,0,1,rental,695,closed,6,2015-11-14,2015-11-08,Maryvale,208,PH
"1352 E Highland Ave UNIT 117, Phoenix, AZ 85014",1,1,730,zillow_ph,http://www.zillow.com/homedetails/1352-E-Highland-Ave-UNIT-117-Phoenix-AZ-85014/7769293_zpid/,-112.052,33.5063,347.093,1985,0,1,rental,800,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH
"2838 E Escondido Ave, Mesa, AZ 85204",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/2838-E-Escondido-Ave-Mesa-AZ-85204/7648010_zpid/,-111.77,33.4004,381.113,1983,0,1,rental,1095,closed,5,2015-11-14,2015-11-09,Central,238,PH
"3131 E Legacy Dr UNIT 2090, Phoenix, AZ 85042",2,2,1306,zillow_ph,http://www.zillow.com/homedetails/3131-E-Legacy-Dr-UNIT-2090-Phoenix-AZ-85042/55030634_zpid/,-112.015,33.3836,353.892,2001,0,1,rental,1300,closed,5,2015-11-14,2015-11-09,South Mountain,151,PH
"3033 S 65th Ln, Phoenix, AZ 85043",4,2,2071,zillow_ph,http://www.zillow.com/homedetails/3033-S-65th-Ln-Phoenix-AZ-85043/49641618_zpid/,-112.201,33.4197,310.128,2002,1,1,rental,995,closed,5,2015-11-14,2015-11-09,Estrella,157,PH
"2201 S 84th Ave, Tolleson, AZ 85353",3,2,1601,zillow_ph,http://www.zillow.com/homedetails/2201-S-84th-Ave-Tolleson-AZ-85353/59271424_zpid/,-112.241,33.4281,305.304,2001,1,1,rental,995,closed,5,2015-11-14,2015-11-09,Estrella,157,PH
"3207 E Kristal Way, Phoenix, AZ 85050",4,2,1880,zillow_ph,http://www.zillow.com/homedetails/3207-E-Kristal-Way-Phoenix-AZ-85050/58344146_zpid/,-112.013,33.6616,456.551,2002,1,1,rental,1495,closed,5,2015-11-14,2015-11-09,Paradise Valley,288,PH
"125 S 56th St UNIT 64, Mesa, AZ 85206",3,2,1225,zillow_ph,http://www.zillow.com/homedetails/125-S-56th-St-UNIT-64-Mesa-AZ-85206/52424899_zpid/,-111.71,33.4135,413.325,2002,1,1,rental,1075,closed,5,2015-11-14,2015-11-09,Northeast 0,293,PH
"3622 W Quail Track Dr, Phoenix, AZ 85083",2,2,1573,zillow_ph,http://www.zillow.com/homedetails/3622-W-Quail-Track-Dr-Phoenix-AZ-85083/60146626_zpid/,-112.138,33.7309,449.829,2002,1,1,rental,1300,closed,5,2015-11-14,2015-11-09,Deer Valley,307,PH
"8737 E Culver St, Scottsdale, AZ 85257",3,2,1755,zillow_ph,http://www.zillow.com/homedetails/8737-E-Culver-St-Scottsdale-AZ-85257/7583450_zpid/,-111.893,33.4632,370.776,1985,0,1,rental,1695,open,,,2015-11-09,South Scottsdale,148,PH
"9405 W Terri Lee Dr, Phoenix, AZ 85037",3,2,1380,zillow_ph,http://www.zillow.com/homedetails/9405-W-Terri-Lee-Dr-Phoenix-AZ-85037/60975066_zpid/,-112.262,33.4665,311.206,2003,0,1,rental,1050,closed,5,2015-11-14,2015-11-09,Maryvale,208,PH
"7008 E Gold Dust Ave APT 239, Scottsdale, AZ 85253",1,1,736,zillow_ph,http://www.zillow.com/homedetails/7008-E-Gold-Dust-Ave-APT-239-Scottsdale-AZ-85253/65437586_zpid/,-111.929,33.579,410.211,1989,0,2,rental,1200,closed,5,2015-11-14,2015-11-09,North Scottsdale,94,PH
"4813 N 55th Ave, Phoenix, AZ 85031",3,2,1522,zillow_ph,http://www.zillow.com/homedetails/4813-N-55th-Ave-Phoenix-AZ-85031/7713784_zpid/,-112.177,33.508,344.133,1957,0,1,rental,895,closed,5,2015-11-14,2015-11-09,Maryvale,208,PH
"4006 E Chambers St, Phoenix, AZ 85040",3,2,1164,zillow_ph,http://www.zillow.com/homedetails/4006-E-Chambers-St-Phoenix-AZ-85040/62728262_zpid/,-111.995,33.3978,347.049,2004,0,1,rental,1150,closed,6,2015-11-14,2015-11-08,South Mountain,151,PH
"3157 E Hazelwood St, Phoenix, AZ 85016",2,2,1558,zillow_ph,http://www.zillow.com/homedetails/3157-E-Hazelwood-St-Phoenix-AZ-85016/63200997_zpid/,-112.013,33.5046,367.401,1969,1,1,rental,1600,closed,6,2015-11-14,2015-11-08,Camelback East,133,PH
"3001 N 22nd St, Phoenix, AZ 85016",2,2,850,zillow_ph,http://www.zillow.com/homedetails/3001-N-22nd-St-Phoenix-AZ-85016/67803760_zpid/,-112.034,33.4823,345.669,1962,0,1,rental,825,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH
"12222 N Paradise Village Pkwy S # 436, Phoenix, AZ 85032",1,1,850,zillow_ph,http://www.zillow.com/homedetails/12222-N-Paradise-Village-Pkwy-S-436-Phoenix-AZ-85032/7824418_zpid/,-111.988,33.5981,423.843,1983,0,1,rental,900,closed,5,2015-11-14,2015-11-09,Paradise Valley,288,PH
"7229 S 2nd Gln, Phoenix, AZ 85041",3,2,1326,zillow_ph,http://www.zillow.com/homedetails/7229-S-2nd-Gln-Phoenix-AZ-85041/60977565_zpid/,-112.077,33.38,353.05,2004,0,1,rental,1100,closed,6,2015-11-14,2015-11-08,South Mountain,151,PH
"4750 N Central Ave UNIT 2P, Phoenix, AZ 85012",1,1,702,zillow_ph,http://www.zillow.com/homedetails/4750-N-Central-Ave-UNIT-2P-Phoenix-AZ-85012/72104488_zpid/,-112.074,33.5071,341.899,1963,0,1,rental,1250,closed,6,2015-11-14,2015-11-08,Alahambra,201,PH
"10030 W Indian School Rd APT 124, Phoenix, AZ 85037",3,2,1252,zillow_ph,http://www.zillow.com/homedetails/10030-W-Indian-School-Rd-APT-124-Phoenix-AZ-85037/68533104_zpid/,-112.278,33.4949,313.514,1999,0,1,rental,925,closed,6,2015-11-14,2015-11-08,Maryvale,208,PH
"5151 W Fulton St, Phoenix, AZ 85043",3,1,1400,zillow_ph,http://www.zillow.com/homedetails/5151-W-Fulton-St-Phoenix-AZ-85043/71604493_zpid/,-112.172,33.4144,311.05,2006,1,1,rental,925,closed,5,2015-11-14,2015-11-09,Estrella,157,PH
"1920 E Bell Rd UNIT 1019, Phoenix, AZ 85022",2,2,1344,zillow_ph,http://www.zillow.com/homedetails/1920-E-Bell-Rd-UNIT-1019-Phoenix-AZ-85022/71621277_zpid/,-112.041,33.6416,433.873,2006,0,1,rental,1100,closed,6,2015-11-14,2015-11-08,Paradise Valley,288,PH
"4015 W Salter Dr, Glendale, AZ 85308",4,4,3600,zillow_ph,http://www.zillow.com/homedetails/4015-W-Salter-Dr-Glendale-AZ-85308/81990393_zpid/,-112.146,33.6795,410.789,2006,0,1,rental,1550,closed,6,2015-11-14,2015-11-08,Deer Valley,307,PH
"7009 E Acoma Dr UNIT 1105, Scottsdale, AZ 85254",2,2,972,zillow_ph,http://www.zillow.com/homedetails/7009-E-Acoma-Dr-UNIT-1105-Scottsdale-AZ-85254/68537497_zpid/,-111.93,33.6179,439.681,1994,0,1,rental,1195,closed,5,2015-11-14,2015-11-09,Paradise Valley,288,PH
"28416 N 32nd Ln, Phoenix, AZ 85083",4,3,2874,zillow_ph,http://www.zillow.com/homedetails/28416-N-32nd-Ln-Phoenix-AZ-85083/55265015_zpid/,-112.13,33.7426,458.851,2001,1,1,rental,1525,closed,5,2015-11-14,2015-11-09,Deer Valley,307,PH
"1600 S 4th St, Phoenix, AZ 85004",4,2,1200,zillow_ph,http://www.zillow.com/homedetails/1600-S-4th-St-Phoenix-AZ-85004/121437693_zpid/,-112.069,33.433,330.239,2002,0,1,rental,950,closed,5,2015-11-14,2015-11-09,Central City,285,PH
"2150 W Alameda Rd, Phoenix, AZ 85085",2,2,1200,zillow_ph,http://www.zillow.com/homedetails/2150-W-Alameda-Rd-Phoenix-AZ-85085/2108557662_zpid/,-112.107,33.7076,437.707,2008,0,1,rental,1195,open,,,2015-11-09,Deer Valley,307,PH
"1500 W Rio Salado Pkwy, Mesa, AZ 85201",2,1,1200,zillow_ph,http://www.zillow.com/homedetails/1500-W-Rio-Salado-Pkwy-Mesa-AZ-85201/7608358_zpid/,-111.863,33.4294,373.589,1974,0,1,rental,895,closed,5,2015-11-14,2015-11-09,Northwest,281,PH
"327 S Hobson, Mesa, AZ 85204",2,1,900,zillow_ph,http://www.zillow.com/homedetails/327-S-Hobson-Mesa-AZ-85204/2102962638_zpid/,-111.818,33.4088,376.276,1953,0,1,rental,750,closed,5,2015-11-14,2015-11-09,West Central,107,PH
"2150 W Alameda Rd UNIT 1352, Phoenix, AZ 85085",2,2,1096,zillow_ph,http://www.zillow.com/homedetails/2150-W-Alameda-Rd-UNIT-1352-Phoenix-AZ-85085/95169527_zpid/,-112.105,33.7064,438.409,2015,0,1,rental,1195,closed,5,2015-11-14,2015-11-09,Deer Valley,307,PH
"1631 S Pecos, Mesa, AZ 85210",4,2,1658,zillow_ph,http://www.zillow.com/homedetails/1631-S-Pecos-Mesa-AZ-85210/2100620978_zpid/,-111.869,33.36,365.524,1971,0,1,rental,1400,closed,5,2015-11-14,2015-11-09,Southwest,204,PH
"806 W Welland Rd, Phoenix, AZ 85041",3,2,1280,zillow_ph,http://www.zillow.com/homedetails/806-W-Welland-Rd-Phoenix-AZ-85041/2100627432_zpid/,-112.086,33.3573,372.517,,0,1,rental,825,closed,5,2015-11-14,2015-11-09,South Mountain,151,PH
"1018 W Welland Rd, Phoenix, AZ 85041",3,2,1216,zillow_ph,http://www.zillow.com/homedetails/1018-W-Welland-Rd-Phoenix-AZ-85041/2100627398_zpid/,-112.088,33.3573,367.987,,0,1,rental,735,closed,5,2015-11-14,2015-11-09,South Mountain,151,PH
"818 W Mineral Rd, Phoenix, AZ 85041",2,1,832,zillow_ph,http://www.zillow.com/homedetails/818-W-Mineral-Rd-Phoenix-AZ-85041/2100627433_zpid/,-112.086,33.3562,372.265,,0,1,rental,675,closed,5,2015-11-14,2015-11-09,South Mountain,151,PH
"318 N 17th Dr # 2, Phoenix, AZ 85007",2,1,896,zillow_ph,http://www.zillow.com/homedetails/318-N-17th-Dr-2-Phoenix-AZ-85007/2102410085_zpid/,-112.097,33.4521,327.828,,0,1,rental,695,closed,5,2015-11-14,2015-11-09,Central City,285,PH
"3923 E Yucca St, Phoenix, AZ 85028",4,2,1952,zillow_ph,http://www.zillow.com/homedetails/3923-E-Yucca-St-Phoenix-AZ-85028/7821231_zpid/,-111.997,33.5889,427.415,1968,0,1,rental,2150,open,,,2015-11-13,Paradise Valley,288,PH
"2605 E Silk Oak Dr, Tempe, AZ 85281",3,2,1130,zillow_ph,http://www.zillow.com/homedetails/2605-E-Silk-Oak-Dr-Tempe-AZ-85281/7610224_zpid/,-111.883,33.4214,364.525,1978,1,1,rental,1025,open,,,2015-11-13,Escalante,166,PH
"6116 E Winchcomb Dr, Scottsdale, AZ 85254",3,2,1428,zillow_ph,http://www.zillow.com/homedetails/6116-E-Winchcomb-Dr-Scottsdale-AZ-85254/8026251_zpid/,-111.948,33.616,436.496,1979,0,1,rental,1395,open,,,2015-11-13,Paradise Valley,288,PH
"3326 N 82nd Pl, Scottsdale, AZ 85251",4,2,1868,zillow_ph,http://www.zillow.com/homedetails/3326-N-82nd-Pl-Scottsdale-AZ-85251/7575317_zpid/,-111.904,33.4872,377.756,1964,0,1,rental,7500,open,,,2015-11-13,South Scottsdale,148,PH
"8055 E Thomas Rd UNIT K203, Scottsdale, AZ 85251",2,2,864,zillow_ph,http://www.zillow.com/homedetails/8055-E-Thomas-Rd-UNIT-K203-Scottsdale-AZ-85251/7577397_zpid/,-111.908,33.4799,376.098,1972,0,1,rental,900,open,,,2015-11-13,South Scottsdale,148,PH
"8020 E Thomas Rd UNIT 213, Scottsdale, AZ 85251",2,2,952,zillow_ph,http://www.zillow.com/homedetails/8020-E-Thomas-Rd-UNIT-213-Scottsdale-AZ-85251/7575125_zpid/,-111.908,33.4809,375.827,1983,0,1,rental,999,open,,,2015-11-13,South Scottsdale,148,PH
"921 S Val Vista Dr UNIT 73, Mesa, AZ 85204",4,2,2040,zillow_ph,http://www.zillow.com/homedetails/921-S-Val-Vista-Dr-UNIT-73-Mesa-AZ-85204/7648793_zpid/,-111.752,33.3996,387.547,1987,0,1,rental,1500,open,,,2015-11-13,Southeast 0,119,PH
"2837 E Montecito Ave, Phoenix, AZ 85016",2,2,1266,zillow_ph,http://www.zillow.com/homedetails/2837-E-Montecito-Ave-Phoenix-AZ-85016/7802821_zpid/,-112.02,33.499,359.447,1975,0,1,rental,1100,closed,,2014-11-23,,Camelback East,133,PH
"10127 W Orange Dr, Glendale, AZ 85307",4,2,1750,zillow_ph,http://www.zillow.com/homedetails/10127-W-Orange-Dr-Glendale-AZ-85307/67081681_zpid/,-112.278,33.5113,317.327,1997,0,1,rental,950,open,,,2015-11-13,Maryvale,208,PH
"1013 W Mission Ln, Phoenix, AZ 85021",3,2,1472,zillow_ph,http://www.zillow.com/homedetails/1013-W-Mission-Ln-Phoenix-AZ-85021/7781870_zpid/,-112.086,33.5678,376.175,1967,0,1,rental,1100,open,,,2015-11-13,North Mountain,176,PH
"4416 W Sandra Cir, Glendale, AZ 85308",3,2,1330,zillow_ph,http://www.zillow.com/homedetails/4416-W-Sandra-Cir-Glendale-AZ-85308/7950434_zpid/,-112.154,33.6455,394.383,1974,0,1,rental,1275,closed,,2013-11-27,,Deer Valley,307,PH
"20436 N 32nd Dr, Phoenix, AZ 85027",2,2,1056,zillow_ph,http://www.zillow.com/homedetails/20436-N-32nd-Dr-Phoenix-AZ-85027/7934336_zpid/,-112.129,33.6723,416.021,1988,0,1,rental,930,open,,,2015-11-13,Deer Valley,307,PH
"10886 E Sutherland Way, Scottsdale, AZ 85262",3,3,3050,zillow_ph,http://www.zillow.com/homedetails/10886-E-Sutherland-Way-Scottsdale-AZ-85262/8037925_zpid/,-111.845,33.7463,819.466,1996,0,1,rental,4000,closed,,2015-11-04,,Pinnacle Peak,191,PH
"11026 N 28th Dr UNIT 56, Phoenix, AZ 85029",3,2,1248,zillow_ph,http://www.zillow.com/homedetails/11026-N-28th-Dr-UNIT-56-Phoenix-AZ-85029/7740194_zpid/,-112.123,33.5884,384.332,1979,0,1,rental,925,open,,,2015-11-13,North Mountain,176,PH
"8742 W Virginia Ave, Phoenix, AZ 85037",3,2,1411,zillow_ph,http://www.zillow.com/homedetails/8742-W-Virginia-Ave-Phoenix-AZ-85037/7473700_zpid/,-112.249,33.4764,316.187,1986,0,1,rental,950,open,,,2015-11-13,Maryvale,208,PH
"3840 E Isabella Ave, Mesa, AZ 85206",3,2,1505,zillow_ph,http://www.zillow.com/homedetails/3840-E-Isabella-Ave-Mesa-AZ-85206/7654378_zpid/,-111.748,33.3856,387.458,1994,0,1,rental,1095,closed,,2014-07-25,,Southeast 0,119,PH
"517 E Hermosa Dr, Tempe, AZ 85282",3,2,1521,zillow_ph,http://www.zillow.com/homedetails/517-E-Hermosa-Dr-Tempe-AZ-85282/7595998_zpid/,-111.932,33.3871,358.132,1962,0,1,rental,1395,open,,,2015-11-13,Tempe Gardens,112,PH
"7810 E Hartford Dr, Scottsdale, AZ 85255",4,4,3562,zillow_ph,http://www.zillow.com/homedetails/7810-E-Hartford-Dr-Scottsdale-AZ-85255/8015428_zpid/,-111.912,33.6417,469.736,1995,0,1,rental,5800,open,,,2015-11-13,North Scottsdale,94,PH
"2544 N 29th St, Phoenix, AZ 85008",4,1,1841,zillow_ph,http://www.zillow.com/homedetails/2544-N-29th-St-Phoenix-AZ-85008/7542928_zpid/,-112.02,33.4765,349.642,1910,0,1,rental,1490,open,,,2015-11-13,Camelback East,133,PH
"5247 N 104th Dr, Glendale, AZ 85307",3,2,1297,zillow_ph,http://www.zillow.com/homedetails/5247-N-104th-Dr-Glendale-AZ-85307/7488368_zpid/,-112.284,33.5116,316.897,1996,0,1,rental,3500,closed,3,2015-11-16,2015-11-13,Maryvale,208,PH
"1220 W Ironwood Dr, Phoenix, AZ 85021",3,3,1666,zillow_ph,http://www.zillow.com/homedetails/1220-W-Ironwood-Dr-Phoenix-AZ-85021/7781692_zpid/,-112.089,33.5761,383.873,2001,0,1,rental,1075,open,,,2015-11-13,North Mountain,176,PH
"3258 E Kristal Way, Phoenix, AZ 85050",4,2,1370,zillow_ph,http://www.zillow.com/homedetails/3258-E-Kristal-Way-Phoenix-AZ-85050/7993476_zpid/,-112.012,33.6621,457.752,1997,0,1,rental,1125,closed,,2012-07-01,,Paradise Valley,288,PH
"8205 E Portobello Ave, Mesa, AZ 85212",3,2,1655,zillow_ph,http://www.zillow.com/homedetails/8205-E-Portobello-Ave-Mesa-AZ-85212/8229149_zpid/,-111.657,33.3602,418.578,1998,1,1,rental,1250,open,,,2015-11-13,Southeast 0,119,PH
"3750 N Katmai Cir, Mesa, AZ 85215",3,2,1700,zillow_ph,http://www.zillow.com/homedetails/3750-N-Katmai-Cir-Mesa-AZ-85215/7671500_zpid/,-111.688,33.4843,468.054,1992,0,1,rental,1195,closed,,2013-06-06,,Northeast 0,293,PH
"15550 N Frank Lloyd Wright Blvd UNIT 1005, Scottsdale, AZ 85260",2,2,1473,zillow_ph,http://www.zillow.com/homedetails/15550-N-Frank-Lloyd-Wright-Blvd-UNIT-1005-Scottsdale-AZ-85260/8042575_zpid/,-111.882,33.627,457.957,1998,0,1,rental,1695,open,,,2015-11-13,North Scottsdale,94,PH
"8802 E University Dr UNIT 56, Mesa, AZ 85207",3,2,1354,zillow_ph,http://www.zillow.com/homedetails/8802-E-University-Dr-UNIT-56-Mesa-AZ-85207/50189376_zpid/,-111.64,33.425,473.353,1998,0,1,rental,1150,open,,,2015-11-13,Northeast 0,293,PH
"8524 E Roosevelt St, Scottsdale, AZ 85257",2,1,936,zillow_ph,http://www.zillow.com/homedetails/8524-E-Roosevelt-St-Scottsdale-AZ-85257/7577629_zpid/,-111.899,33.4589,367.656,1972,0,1,rental,895,open,,,2015-11-13,South Scottsdale,148,PH
"5112 E Roy Rogers Rd, Cave Creek, AZ 85331",3,2,1421,zillow_ph,http://www.zillow.com/homedetails/5112-E-Roy-Rogers-Rd-Cave-Creek-AZ-85331/50183279_zpid/,-111.971,33.7482,580.157,1999,0,1,rental,1450,open,,,2015-11-13,Desert View,273,PH
"7500 E Deer Valley Rd UNIT 99, Scottsdale, AZ 85255",3,2,2184,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-99-Scottsdale-AZ-85255/7981953_zpid/,-111.918,33.6851,540.894,1999,0,1,rental,1625,open,,,2015-11-13,North Scottsdale,94,PH
"8145 E Glenrosa Ave, Scottsdale, AZ 85251",2,1,907,zillow_ph,http://www.zillow.com/homedetails/8145-E-Glenrosa-Ave-Scottsdale-AZ-85251/7847250_zpid/,-111.905,33.4983,380.523,1971,0,1,rental,975,open,,,2015-11-13,South Scottsdale,148,PH
"3803 N Desert Oasis Cir, Mesa, AZ 85207",5,3,3233,zillow_ph,http://www.zillow.com/homedetails/3803-N-Desert-Oasis-Cir-Mesa-AZ-85207/8080143_zpid/,-111.667,33.486,526.741,1999,0,1,rental,2300,open,,,2015-11-13,Northeast 0,293,PH
"2445 E Darrel Rd, Phoenix, AZ 85042",4,3,2836,zillow_ph,http://www.zillow.com/homedetails/2445-E-Darrel-Rd-Phoenix-AZ-85042/50874410_zpid/,-112.028,33.3836,352.562,2000,0,1,rental,1950,closed,,2014-10-14,,South Mountain,151,PH
"11680 E Sahuaro Dr UNIT 2038, Scottsdale, AZ 85259",2,2,1154,zillow_ph,http://www.zillow.com/homedetails/11680-E-Sahuaro-Dr-UNIT-2038-Scottsdale-AZ-85259/55268965_zpid/,-111.829,33.5859,458.405,2001,0,1,rental,2500,open,,,2015-11-13,North Scottsdale,94,PH
"7138 E Orange Blossom Ln, Scottsdale, AZ 85253",3,2,1392,zillow_ph,http://www.zillow.com/homedetails/7138-E-Orange-Blossom-Ln-Scottsdale-AZ-85253/7841676_zpid/,-111.926,33.5117,394.69,1973,0,1,rental,3000,open,,,2015-11-13,South Scottsdale,148,PH
"9918 E Natal Ave, Mesa, AZ 85209",4,2,3050,zillow_ph,http://www.zillow.com/homedetails/9918-E-Natal-Ave-Mesa-AZ-85209/49942989_zpid/,-111.62,33.3689,445.24,2002,1,1,rental,1995,open,,,2015-11-13,Southeast 0,119,PH
"2211 E Cactus Rd, Phoenix, AZ 85022",2,2,868,zillow_ph,http://www.zillow.com/homedetails/2211-E-Cactus-Rd-Phoenix-AZ-85022/7816560_zpid/,-112.034,33.5964,441.748,1979,0,1,rental,675,open,,,2015-11-13,Paradise Valley,288,PH
"2352 W Alta Vista Rd, Phoenix, AZ 85041",3,2,1848,zillow_ph,http://www.zillow.com/homedetails/2352-W-Alta-Vista-Rd-Phoenix-AZ-85041/60554178_zpid/,-112.111,33.3884,328.529,2003,1,1,rental,1050,open,,,2015-11-13,South Mountain,151,PH
"117 W Kerry Ln, Phoenix, AZ 85027",3,2,1617,zillow_ph,http://www.zillow.com/homedetails/117-W-Kerry-Ln-Phoenix-AZ-85027/7968779_zpid/,-112.076,33.6607,430.435,1985,0,1,rental,1295,open,,,2015-11-13,Deer Valley,307,PH
"15820 N 11th St, Phoenix, AZ 85022",4,2,2820,zillow_ph,http://www.zillow.com/homedetails/15820-N-11th-St-Phoenix-AZ-85022/8003813_zpid/,-112.059,33.63,434.003,1985,0,1,rental,1950,closed,,2014-04-07,,North Mountain,176,PH
"7641 E Indian Bend Rd, Scottsdale, AZ 85250",3,3,1387,zillow_ph,http://www.zillow.com/homedetails/7641-E-Indian-Bend-Rd-Scottsdale-AZ-85250/61628297_zpid/,-111.916,33.5352,391.795,2003,0,1,rental,4000,open,,,2015-11-13,South Scottsdale,148,PH
"16827 S 27th Ave, Phoenix, AZ 85045",4,3,2944,zillow_ph,http://www.zillow.com/homedetails/16827-S-27th-Ave-Phoenix-AZ-85045/59265673_zpid/,-112.118,33.2925,338.312,2004,1,1,rental,1995,open,,,2015-11-13,Ahwatukee Foothills 0,274,PH
"4715 W Phelps Rd, Glendale, AZ 85306",3,2,1290,zillow_ph,http://www.zillow.com/homedetails/4715-W-Phelps-Rd-Glendale-AZ-85306/7951117_zpid/,-112.161,33.6377,390.042,1979,0,1,rental,1050,open,,,2015-11-13,Deer Valley,307,PH
"4135 N Monterosa Cir UNIT 1374, Phoenix, AZ 85033",2,1,1192,zillow_ph,http://www.zillow.com/homedetails/4135-N-Monterosa-Cir-UNIT-1374-Phoenix-AZ-85033/7712105_zpid/,-112.209,33.4962,331.592,1980,0,1,rental,575,closed,,2014-12-12,,Maryvale,208,PH
"1701 E Colter St APT 160, Phoenix, AZ 85016",1,1,746,zillow_ph,http://www.zillow.com/homedetails/1701-E-Colter-St-APT-160-Phoenix-AZ-85016/67804457_zpid/,-112.046,33.5121,350.799,2003,1,1,rental,975,open,,,2015-11-13,Camelback East,133,PH
"6900 E Princess Dr UNIT 1186, Phoenix, AZ 85054",2,2,927,zillow_ph,http://www.zillow.com/homedetails/6900-E-Princess-Dr-UNIT-1186-Phoenix-AZ-85054/68959686_zpid/,-111.933,33.6481,472.913,2003,0,1,rental,1095,open,,,2015-11-13,Desert View,273,PH
"325 E Palm Ln UNIT 102, Phoenix, AZ 85004",1,1,1499,zillow_ph,http://www.zillow.com/homedetails/325-E-Palm-Ln-UNIT-102-Phoenix-AZ-85004/71605386_zpid/,-112.068,33.4685,332.446,2006,0,1,rental,1600,closed,,2013-04-04,,Encanto,314,PH
"8787 E Mountain View Rd APT 1074, Scottsdale, AZ 85258",1,1,826,zillow_ph,http://www.zillow.com/homedetails/8787-E-Mountain-View-Rd-APT-1074-Scottsdale-AZ-85258/67717063_zpid/,-111.891,33.5738,411.86,1985,0,10,rental,875,open,,,2015-11-13,North Scottsdale,94,PH
"7157 E Rancho Vista Dr UNIT 6010, Scottsdale, AZ 85251",2,2,1186,zillow_ph,http://www.zillow.com/homedetails/7157-E-Rancho-Vista-Dr-UNIT-6010-Scottsdale-AZ-85251/81990583_zpid/,-111.927,33.5064,391.974,2007,1,1,rental,3000,open,,,2015-11-13,South Scottsdale,148,PH
"2828 E Donner Dr, Phoenix, AZ 85042",2,2,1205,zillow_ph,http://www.zillow.com/homedetails/2828-E-Donner-Dr-Phoenix-AZ-85042/71619525_zpid/,-112.021,33.3785,360.546,2006,0,1,rental,975,open,,,2015-11-13,South Mountain,151,PH
"1265 S Aaron UNIT 228, Mesa, AZ 85209",3,2,1449,zillow_ph,http://www.zillow.com/homedetails/1265-S-Aaron-UNIT-228-Mesa-AZ-85209/71613635_zpid/,-111.626,33.39,453.407,2006,1,1,rental,1175,open,,,2015-11-14,Southeast 0,119,PH
