,address,ypred,list,gain-loss,rent,cap rate
4624028,"6998 W Dupont Way, Tucson, AZ 85757 ",131563.6875,91000,40563.6875,2082.126953125,0.27456619162087914
4626781,"8247 W Zlacket Dr, Tucson, AZ 85757 ",137438.453125,96900,40538.453125,1695.1640625,0.20992743808049535
4090911,"224 W Pastime Rd, Tucson, AZ 85705 ",177368.875,136900,40468.875,1695.1640625,0.14858998356464573
4096329,"4885 N River Vista Dr, Tucson, AZ 85705 ",137279.890625,97000,40279.890625,1695.1640625,0.20971101804123712
4092463,"2850 N Estrella Ave, Tucson, AZ 85705 ",138907.421875,99000,39907.421875,952.5640258789062,0.11546230863320707
4096020,"4663 N Courtney Dr, Tucson, AZ 85705 ",168775.125,128900,39875.125,952.5640258789062,0.08867935263527929
4115691,"5812 E 29th St, Tucson, AZ 85711 ",120348.4140625,80500,39848.4140625,1532.21533203125,0.22840476999223602
4090963,"226 E Laguna St, Tucson, AZ 85705 ",119686.2734375,79900,39786.2734375,1532.21533203125,0.23011994974186484
4092243,"2749 N Centre Court Dr, Tucson, AZ 85705 ",119686.2734375,79900,39786.2734375,952.5640258789062,0.14306343622887985
4096235,"4813 N River Valley Loop, Tucson, AZ 85705 ",137279.890625,97500,39779.890625,1695.1640625,0.2086355769230769
4094264,"4025 N 4th Ave, Tucson, AZ 85705 ",168775.125,129000,39775.125,1695.1640625,0.15768968023255814
4090302,"2069 W Furreys Ln, Tucson, AZ 85705 ",168775.125,129000,39775.125,2082.126953125,0.19368622819767442
4092409,"2831 N Fontana Ave, Tucson, AZ 85705 ",119686.2734375,79977,39709.2734375,2082.126953125,0.3124088605161484
4623432,"6874 W Dovewood Way, Tucson, AZ 85757 ",123438.6796875,83900,39538.6796875,1532.21533203125,0.21914879599970202
4109518,"4671 E 31st St, Tucson, AZ 85711 ",120348.4140625,80900,39448.4140625,1532.21533203125,0.22727545098114957
4114952,"5617 E 24th St, Tucson, AZ 85711 ",120348.4140625,81000,39348.4140625,1532.21533203125,0.22699486400462962
4104890,"4246 E Paseo Dorado, Tucson, AZ 85711 ",120348.4140625,81000,39348.4140625,1532.21533203125,0.22699486400462962
4202994,"1309 N Beverly Ave, Tucson, AZ 85712 ",131832.78125,92500,39332.78125,1368.9888916015625,0.17759856418918918
4624657,"7112 W Pebble Valley Dr, Tucson, AZ 85757 ",162312.203125,123000,39312.203125,1532.21533203125,0.14948442263719514
4104185,"4025 E 2nd St, Tucson, AZ 85711 ",179159.859375,139900,39259.859375,2082.126953125,0.17859559283416726
4618205,"6340 W Royal Fern Dr, Tucson, AZ 85757 ",154157.203125,115000,39157.203125,1532.21533203125,0.15988333899456522
4094148,"5729 S Avenida Serba, Tucson, AZ 85706 ",154157.203125,115000,39157.203125,1532.21533203125,0.15988333899456522
4110395,"4801 E Hawthorne St, Tucson, AZ 85711 ",161034.859375,121900,39134.859375,1532.21533203125,0.15083333867411813
4092849,"3042 W Palm Vista St, Tucson, AZ 85705 ",133896.078125,95000,38896.078125,1695.1640625,0.21412598684210526
4094845,"4206 N Limberlost Cir, Tucson, AZ 85705 ",168775.125,129900,38875.125,1695.1640625,0.15659714203233258
4090060,"1984 W Southbrooke Cir, Tucson, AZ 85705 ",168775.125,129900,38875.125,1368.9888916015625,0.12646549028098536
4095973,"4648 N Warner Ter, Tucson, AZ 85705 ",168775.125,129900,38875.125,1695.1640625,0.15659714203233258
4096074,"4687 N Courtney Dr, Tucson, AZ 85705 ",168775.125,129900,38875.125,1532.21533203125,0.14154414152713626
