address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"2101 Shoreline Dr APT 252, Alameda, CA 94501",2,2,940,zillow_alameda_county,http://www.zillow.com/homedetails/2101-Shoreline-Dr-APT-252-Alameda-CA-94501/24867712_zpid/,-122.255,37.7571,3.46746,,,2,rental,2650,closed,7,2015-10-08,2015-10-01,ALAMEDA,317,BAY_AREA
"2101 Shoreline Dr APT 252, Alameda, CA 94501",2,2,940,zillow_alameda_county,http://www.zillow.com/homedetails/2101-Shoreline-Dr-APT-252-Alameda-CA-94501/24867712_zpid/,-122.255,37.7571,3.46746,,,2,rental,2650,closed,7,2015-10-08,2015-10-01,BAY AND OCEAN,410,BAY_AREA
"1323 Terrace Ave, Hayward, CA 94541",1,1,750,zillow_alameda_county,http://www.zillow.com/homedetails/1323-Terrace-Ave-Hayward-CA-94541/2110067298_zpid/,-122.075,37.6737,46.9881,,,1,rental,1400,closed,8,2015-10-06,2015-09-28,HAYWARD,351,BAY_AREA
"1180 University Ave APT 1, Berkeley, CA 94702",1,1,605,zillow_alameda_county,http://www.zillow.com/homedetails/1180-University-Ave-APT-1-Berkeley-CA-94702/2108980167_zpid/,-122.29,37.8691,18.8366,,,1,rental,2250,closed,8,2015-10-08,2015-09-30,BERKELEY,327,BAY_AREA
"2324 West St, Berkeley, CA 94702",3,1,1500,zillow_alameda_county,http://www.zillow.com/homedetails/2324-West-St-Berkeley-CA-94702/24835395_zpid/,-122.285,37.8647,24.7234,,,1,rental,3500,closed,8,2015-10-06,2015-09-28,BERKELEY,327,BAY_AREA
"2084 E St, Hayward, CA 94541",1,1,920,zillow_alameda_county,http://www.zillow.com/homedetails/2084-E-St-Hayward-CA-94541/24970549_zpid/,-122.059,37.6746,96.1281,,,1,rental,1695,closed,9,2015-10-10,2015-10-01,HAYWARD,351,BAY_AREA
"1 Captain Dr, Emeryville, CA 94608",0,1,470,zillow_alameda_county,http://www.zillow.com/homedetails/1-Captain-Dr-Emeryville-CA-94608/2104323266_zpid/,-122.303,37.8378,4.57554,,,1,rental,1700,closed,8,2015-10-07,2015-09-29,EMERYVILLE,345,BAY_AREA
"5207 S Esprit Loop, Dublin, CA 94568",4,3,1758,zillow_alameda_county,http://www.zillow.com/homedetails/5207-S-Esprit-Loop-Dublin-CA-94568/2103977833_zpid/,-121.897,37.7057,103.619,,,1,rental,3350,closed,8,2015-10-10,2015-10-02,DUBLIN,342,BAY_AREA
"452 Peters Ave, Pleasanton, CA 94566",3,3,1586,zillow_alameda_county,http://www.zillow.com/homedetails/452-Peters-Ave-Pleasanton-CA-94566/122159823_zpid/,-121.877,37.6604,104.917,,,1,rental,5795,closed,7,2015-10-07,2015-09-30,PLEASANTON,378,BAY_AREA
"39224 Guardino Dr, Fremont, CA 94538",2,1,857,zillow_alameda_county,http://www.zillow.com/homedetails/39224-Guardino-Dr-Fremont-CA-94538/2103171350_zpid/,-121.969,37.5577,20.4908,,,1,rental,2375,closed,9,2015-10-10,2015-10-01,FREMONT,348,BAY_AREA
"935 Solano Ave APT 17, Albany, CA 94706",0,1,550,zillow_alameda_county,http://www.zillow.com/homedetails/935-Solano-Ave-APT-17-Albany-CA-94706/2102095543_zpid/,-122.301,37.89,13.2103,,,1,rental,1645,closed,9,2015-10-10,2015-10-01,ALBANY,319,BAY_AREA
"840 7th Ave, Oakland, CA 94606",2,1,960,zillow_alameda_county,http://www.zillow.com/homedetails/840-7th-Ave-Oakland-CA-94606/24757639_zpid/,-122.255,37.7919,5.79181,,,1,rental,2395,closed,8,2015-10-10,2015-10-02,OAKLAND,369,BAY_AREA
"48312 Purpleleaf St, Fremont, CA 94539",3,3,1814,zillow_alameda_county,http://www.zillow.com/homedetails/48312-Purpleleaf-St-Fremont-CA-94539/25026081_zpid/,-121.918,37.4716,17.9158,,,1,rental,899000,closed,,2015-09-30,,FREMONT,348,BAY_AREA
"4816 Hibernia Dr, Dublin, CA 94568",2,2,1202,zillow_alameda_county,http://www.zillow.com/homedetails/4816-Hibernia-Dr-Dublin-CA-94568/2100995024_zpid/,-121.885,37.7066,108.08,,,1,rental,2850,closed,8,2015-10-06,2015-09-28,DUBLIN,342,BAY_AREA
"328 Newton Ave # A, Oakland, CA 94606",3,2,1350,zillow_alameda_county,http://www.zillow.com/homedetails/328-Newton-Ave-A-Oakland-CA-94606/2100997469_zpid/,-122.248,37.8022,17.2835,,,1,rental,4250,open,,,2015-09-28,OAKLAND,369,BAY_AREA
"1610 Graham Way, San Leandro, CA 94578",2,1,1567,zillow_alameda_county,http://www.zillow.com/homedetails/1610-Graham-Way-San-Leandro-CA-94578/24886801_zpid/,-122.133,37.7131,15.2119,,,1,rental,1795,closed,8,2015-10-06,2015-09-28,SAN LEANDRO,390,BAY_AREA
"300 Westline Dr APT A312, Alameda, CA 94501",1,1,700,zillow_alameda_county,http://www.zillow.com/homedetails/300-Westline-Dr-APT-A312-Alameda-CA-94501/2100990924_zpid/,-122.271,37.7625,3.99913,,,1,rental,2197,closed,7,2015-10-06,2015-09-29,ALAMEDA,317,BAY_AREA
"300 Westline Dr APT A312, Alameda, CA 94501",1,1,700,zillow_alameda_county,http://www.zillow.com/homedetails/300-Westline-Dr-APT-A312-Alameda-CA-94501/2100990924_zpid/,-122.271,37.7625,3.99913,,,1,rental,2197,closed,7,2015-10-06,2015-09-29,BAY AND OCEAN,410,BAY_AREA
"475 Stow Ave, Oakland, CA 94606",2,1,1932,zillow_alameda_county,http://www.zillow.com/homedetails/475-Stow-Ave-Oakland-CA-94606/24760797_zpid/,-122.25,37.8039,8.35853,,,1,rental,2995,closed,7,2015-10-06,2015-09-29,OAKLAND,369,BAY_AREA
"4925 Old Dublin Rd, Castro Valley, CA 94552",1,1,600,zillow_alameda_county,http://www.zillow.com/homedetails/4925-Old-Dublin-Rd-Castro-Valley-CA-94552/2100984181_zpid/,-122.042,37.6973,81.4552,,,1,rental,1600,closed,8,2015-10-07,2015-09-29,CASTRO VALLEY,333,BAY_AREA
"3562 Cydonia Ct, Dublin, CA 94568",4,2,2571,zillow_alameda_county,http://www.zillow.com/homedetails/3562-Cydonia-Ct-Dublin-CA-94568/116150328_zpid/,-121.865,37.7333,175.251,,,1,rental,4000,closed,7,2015-10-06,2015-09-29,PLEASANTON,378,BAY_AREA
"4937 Old Dublin Rd, Castro Valley, CA 94552",1,1,600,zillow_alameda_county,http://www.zillow.com/homedetails/4937-Old-Dublin-Rd-Castro-Valley-CA-94552/2100984040_zpid/,-122.042,37.6973,81.415,,,1,rental,1600,closed,8,2015-10-07,2015-09-29,CASTRO VALLEY,333,BAY_AREA
"4802 Mulqueeney Cmn, Livermore, CA 94550",3,2,1250,zillow_alameda_county,http://www.zillow.com/homedetails/4802-Mulqueeney-Cmn-Livermore-CA-94550/24951118_zpid/,-121.736,37.6887,166.314,,,1,rental,2400,open,,,2015-09-29,LIVERMORE,356,BAY_AREA
"4917 Old Dublin Rd, Castro Valley, CA 94552",2,1,1400,zillow_alameda_county,http://www.zillow.com/homedetails/4917-Old-Dublin-Rd-Castro-Valley-CA-94552/2100984035_zpid/,-122.042,37.6973,81.4991,,,1,rental,2800,closed,8,2015-10-07,2015-09-29,CASTRO VALLEY,333,BAY_AREA
"1510 E St, Hayward, CA 94541",1,1,709,zillow_alameda_county,http://www.zillow.com/homedetails/1510-E-St-Hayward-CA-94541/2100978038_zpid/,-122.071,37.6741,59.6312,,,1,rental,1450,closed,7,2015-10-07,2015-09-30,HAYWARD,351,BAY_AREA
"760 Fletcher Ln, Hayward, CA 94544",2,1,812,zillow_alameda_county,http://www.zillow.com/homedetails/760-Fletcher-Ln-Hayward-CA-94544/82841482_zpid/,-122.081,37.6653,30.6744,,,1,rental,1650,closed,7,2015-10-07,2015-09-30,HAYWARD,351,BAY_AREA
"2460 Balmoral St, Union City, CA 94587",3,2,1720,zillow_alameda_county,http://www.zillow.com/homedetails/2460-Balmoral-St-Union-City-CA-94587/24995241_zpid/,-122.059,37.599,4.86943,,,1,rental,3400,closed,7,2015-10-07,2015-09-30,UNION CITY,406,BAY_AREA
"856 Casanova Dr, San Leandro, CA 94578",3,1,1096,zillow_alameda_county,http://www.zillow.com/homedetails/856-Casanova-Dr-San-Leandro-CA-94578/24883336_zpid/,-122.142,37.6971,9.33798,,,1,rental,2565,closed,5,2015-10-07,2015-10-02,SAN LEANDRO,390,BAY_AREA
"2118 Spaulding Ave, Berkeley, CA 94703",2,1,4478,zillow_alameda_county,http://www.zillow.com/homedetails/2118-Spaulding-Ave-Berkeley-CA-94703/82841532_zpid/,-122.281,37.8688,35.8015,,,1,rental,2150,closed,2,2015-10-07,2015-10-05,BERKELEY,327,BAY_AREA
"1271 D St, Hayward, CA 94541",2,1,900,zillow_alameda_county,http://www.zillow.com/homedetails/1271-D-St-Hayward-CA-94541/2100977974_zpid/,-122.076,37.6738,45.3949,,,1,rental,1850,closed,7,2015-10-07,2015-09-30,HAYWARD,351,BAY_AREA
"2523 Kennedy Ave, Union City, CA 94587",2,1,1200,zillow_alameda_county,http://www.zillow.com/homedetails/2523-Kennedy-Ave-Union-City-CA-94587/2100964451_zpid/,-122.021,37.5822,13.1129,,,1,rental,2480,closed,9,2015-10-10,2015-10-01,UNION CITY,406,BAY_AREA
"42688 Saratoga Park St, Fremont, CA 94538",4,2,1736,zillow_alameda_county,http://www.zillow.com/homedetails/42688-Saratoga-Park-St-Fremont-CA-94538/25040163_zpid/,-121.969,37.517,10.2957,,,1,rental,3295,closed,9,2015-10-10,2015-10-01,FREMONT,348,BAY_AREA
"1039 Post St, Alameda, CA 94501",4,2,1824,zillow_alameda_county,http://www.zillow.com/homedetails/1039-Post-St-Alameda-CA-94501/24856150_zpid/,-122.236,37.7534,2.98668,,,1,rental,5300,open,,,2015-10-01,ALAMEDA,317,BAY_AREA
"1039 Post St, Alameda, CA 94501",4,2,1824,zillow_alameda_county,http://www.zillow.com/homedetails/1039-Post-St-Alameda-CA-94501/24856150_zpid/,-122.236,37.7534,2.98668,,,1,rental,5300,open,,,2015-10-01,BAY AND OCEAN,410,BAY_AREA
"2926 Flint St # 115, Union City, CA 94587",2,2,884,zillow_alameda_county,http://www.zillow.com/homedetails/2926-Flint-St-115-Union-City-CA-94587/2100973125_zpid/,-122.07,37.604,5.14535,,,1,rental,2150,closed,7,2015-10-08,2015-10-01,UNION CITY,406,BAY_AREA
"462 Rego Cmn # REGO, Fremont, CA 94536",3,1,1440,zillow_alameda_county,http://www.zillow.com/homedetails/462-Rego-Cmn-REGO-Fremont-CA-94536/2100964728_zpid/,-121.987,37.5837,108.536,,,1,rental,2500,closed,9,2015-10-10,2015-10-01,FREMONT,348,BAY_AREA
"345 Wayne Ave, Oakland, CA 94606",2,2,1320,zillow_alameda_county,http://www.zillow.com/homedetails/345-Wayne-Ave-Oakland-CA-94606/24760744_zpid/,-122.253,37.8036,12.3988,,,1,rental,3200,open,,,2015-10-01,OAKLAND,369,BAY_AREA
"416 Talbot Ave APT 2, Albany, CA 94706",1,1,690,zillow_alameda_county,http://www.zillow.com/homedetails/416-Talbot-Ave-APT-2-Albany-CA-94706/2100973500_zpid/,-122.298,37.8981,12.9285,,,1,rental,1650,closed,7,2015-10-08,2015-10-01,ALBANY,319,BAY_AREA
"1940 Franciscan Way APT 211, Alameda, CA 94501",2,1,864,zillow_alameda_county,http://www.zillow.com/homedetails/1940-Franciscan-Way-APT-211-Alameda-CA-94501/2100954010_zpid/,-122.259,37.7591,2.76344,,,2,rental,1995,closed,8,2015-10-10,2015-10-02,ALAMEDA,317,BAY_AREA
"1940 Franciscan Way APT 211, Alameda, CA 94501",2,1,864,zillow_alameda_county,http://www.zillow.com/homedetails/1940-Franciscan-Way-APT-211-Alameda-CA-94501/2100954010_zpid/,-122.259,37.7591,2.76344,,,2,rental,1995,closed,8,2015-10-10,2015-10-02,BAY AND OCEAN,410,BAY_AREA
"2701 Madeline St, Oakland, CA 94602",1,1,600,zillow_alameda_county,http://www.zillow.com/homedetails/2701-Madeline-St-Oakland-CA-94602/24771137_zpid/,-122.207,37.8008,74.9814,,,1,rental,1695,open,,,2015-10-02,OAKLAND,369,BAY_AREA
"1838 Park St # A, Livermore, CA 94551",2,1,870,zillow_alameda_county,http://www.zillow.com/homedetails/1838-Park-St-A-Livermore-CA-94551/2100963792_zpid/,-121.776,37.6853,143.849,,,1,rental,1750,closed,8,2015-10-10,2015-10-02,LIVERMORE,356,BAY_AREA
"6714 Manor Crst, Oakland, CA 94618",4,2,1750,zillow_alameda_county,http://www.zillow.com/homedetails/6714-Manor-Crst-Oakland-CA-94618/24811117_zpid/,-122.243,37.8516,85.6904,,,1,rental,4800,open,,,2015-10-02,OAKLAND,369,BAY_AREA
"40552 Verne St, Fremont, CA 94538",3,2,1148,zillow_alameda_county,http://www.zillow.com/homedetails/40552-Verne-St-Fremont-CA-94538/25037512_zpid/,-121.976,37.5263,12.8661,,,1,rental,2700,open,,,2015-10-03,FREMONT,348,BAY_AREA
"32510 Lake Temescal Ln, Fremont, CA 94555",3,2,1071,zillow_alameda_county,http://www.zillow.com/homedetails/32510-Lake-Temescal-Ln-Fremont-CA-94555/25049011_zpid/,-122.06,37.5901,5.33366,,,1,rental,2700,closed,7,2015-10-10,2015-10-03,FREMONT,348,BAY_AREA
"2721 Arf Ave, Hayward, CA 94545",3,1,1255,zillow_alameda_county,http://www.zillow.com/homedetails/2721-Arf-Ave-Hayward-CA-94545/24989456_zpid/,-122.099,37.6242,4.82648,,,1,rental,2500,open,,,2015-10-05,HAYWARD,351,BAY_AREA
"1875 Firebrick Ter, Union City, CA 94587",3,3,1379,zillow_alameda_county,http://www.zillow.com/homedetails/1875-Firebrick-Ter-Union-City-CA-94587/24919401_zpid/,-122.016,37.5874,13.2355,,,1,rental,2950,closed,6,2015-10-10,2015-10-04,UNION CITY,406,BAY_AREA
"727 Alden Ln, Livermore, CA 94550",4,3,2905,zillow_alameda_county,http://www.zillow.com/homedetails/727-Alden-Ln-Livermore-CA-94550/58878162_zpid/,-121.788,37.6557,144.348,,,1,rental,4000,closed,7,2015-10-11,2015-10-04,LIVERMORE,356,BAY_AREA
"5768 Bellflower Dr, Newark, CA 94560",2,2,1147,zillow_alameda_county,http://www.zillow.com/homedetails/5768-Bellflower-Dr-Newark-CA-94560/24930185_zpid/,-122.012,37.5316,9.10203,,,1,rental,2800,closed,8,2015-10-11,2015-10-03,NEWARK,366,BAY_AREA
"3952 Canon Ave, Oakland, CA 94602",2,2,1125,zillow_alameda_county,http://www.zillow.com/homedetails/3952-Canon-Ave-Oakland-CA-94602/24764126_zpid/,-122.217,37.8038,58.4366,,,1,rental,2995,open,,,2015-10-05,OAKLAND,369,BAY_AREA
"32341 Jacklynn Dr, Union City, CA 94587",4,2,1463,zillow_alameda_county,http://www.zillow.com/homedetails/32341-Jacklynn-Dr-Union-City-CA-94587/25000444_zpid/,-122.078,37.5769,3.07893,,,1,rental,3000,closed,3,2015-10-07,2015-10-04,UNION CITY,406,BAY_AREA
"5355 Thomas Ave, Oakland, CA 94618",3,2,1650,zillow_alameda_county,http://www.zillow.com/homedetails/5355-Thomas-Ave-Oakland-CA-94618/24810176_zpid/,-122.249,37.8383,61.7621,,,1,rental,5300,closed,7,2015-10-11,2015-10-04,OAKLAND,369,BAY_AREA
"4368 Fitzwilliam St, Dublin, CA 94568",2,2,1568,zillow_alameda_county,http://www.zillow.com/homedetails/4368-Fitzwilliam-St-Dublin-CA-94568/68027189_zpid/,-121.863,37.7075,109.164,2005,0,1,rental,2800,closed,9,2015-10-14,2015-10-05,PLEASANTON,378,BAY_AREA
"530 Vistamont Ave, Berkeley, CA 94708",3,2,2208,zillow_alameda_county,http://www.zillow.com/homedetails/530-Vistamont-Ave-Berkeley-CA-94708/24849613_zpid/,-122.267,37.9035,271.928,,,1,rental,5500,open,,,2015-10-05,BERKELEY,327,BAY_AREA
"270 Ansel Ave, Alameda, CA 94501",3,2,2400,zillow_alameda_county,http://www.zillow.com/homedetails/270-Ansel-Ave-Alameda-CA-94501/82846171_zpid/,-122.289,37.7843,4.07431,,,1,rental,4200,closed,8,2015-10-11,2015-10-03,ALAMEDA,317,BAY_AREA
"270 Ansel Ave, Alameda, CA 94501",3,2,2400,zillow_alameda_county,http://www.zillow.com/homedetails/270-Ansel-Ave-Alameda-CA-94501/82846171_zpid/,-122.289,37.7843,4.07431,,,1,rental,4200,closed,8,2015-10-11,2015-10-03,BAY AND OCEAN,410,BAY_AREA
"2700 Logan St, Oakland, CA 94601",5,2,1733,zillow_alameda_county,http://www.zillow.com/homedetails/2700-Logan-St-Oakland-CA-94601/24766922_zpid/,-122.224,37.7888,35.1522,,,1,rental,3200,open,,,2015-10-05,OAKLAND,369,BAY_AREA
"222 Broadway APT 813, Oakland, CA 94607",2,2,884,zillow_alameda_county,http://www.zillow.com/homedetails/222-Broadway-APT-813-Oakland-CA-94607/2128912534_zpid/,-122.276,37.7963,4.99144,,,8,rental,3295,closed,7,2015-10-12,2015-10-05,OAKLAND,369,BAY_AREA
"1440 165th Ave, San Leandro, CA 94578",2,1,900,zillow_alameda_county,http://www.zillow.com/homedetails/1440-165th-Ave-San-Leandro-CA-94578/24893013_zpid/,-122.111,37.6942,14.8951,,,1,rental,1650,open,,,2015-10-04,SAN LEANDRO,390,BAY_AREA
"3263 Millsview Ave, Oakland, CA 94619",4,3,1960,zillow_alameda_county,http://www.zillow.com/homedetails/3263-Millsview-Ave-Oakland-CA-94619/24784222_zpid/,-122.188,37.7791,46.1851,,,1,rental,3990,closed,7,2015-10-12,2015-10-05,OAKLAND,369,BAY_AREA
"216 Flanders Ct, Hayward, CA 94541",2,1,800,zillow_alameda_county,http://www.zillow.com/homedetails/216-Flanders-Ct-Hayward-CA-94541/2126474443_zpid/,-122.113,37.6746,14.7187,,,1,rental,1500,closed,7,2015-10-12,2015-10-05,HAYWARD,351,BAY_AREA
"4887 Mohr Ave, Pleasanton, CA 94566",4,2,2103,zillow_alameda_county,http://www.zillow.com/homedetails/4887-Mohr-Ave-Pleasanton-CA-94566/25078904_zpid/,-121.882,37.685,101.957,,,1,rental,4100,open,,,2015-10-05,PLEASANTON,378,BAY_AREA
"25092 Vista Greens Ct, Hayward, CA 94541",2,2,975,zillow_alameda_county,http://www.zillow.com/homedetails/25092-Vista-Greens-Ct-Hayward-CA-94541/24969162_zpid/,-122.056,37.6667,120.514,,,1,rental,1750,closed,5,2015-10-10,2015-10-05,HAYWARD,351,BAY_AREA
"2763 Barrington Ter, Fremont, CA 94536",3,2,1755,zillow_alameda_county,http://www.zillow.com/homedetails/2763-Barrington-Ter-Fremont-CA-94536/25015239_zpid/,-122.007,37.5672,16.8281,,,1,rental,3200,open,,,2015-10-05,FREMONT,348,BAY_AREA
"1544 166th Ave, San Leandro, CA 94578",2,1,4046,zillow_alameda_county,http://www.zillow.com/homedetails/1544-166th-Ave-San-Leandro-CA-94578/24893052_zpid/,-122.108,37.6947,14.79,,,1,rental,1750,open,,,2015-10-05,SAN LEANDRO,390,BAY_AREA
"258 Haas Ave, San Leandro, CA 94577",2,1,1240,zillow_alameda_county,http://www.zillow.com/homedetails/258-Haas-Ave-San-Leandro-CA-94577/24877782_zpid/,-122.156,37.7299,19.3189,,,1,rental,2250,open,,,2015-10-07,SAN LEANDRO,390,BAY_AREA
"1574 Pacific Ave APT B, Alameda, CA 94501",3,2,1100,zillow_alameda_county,http://www.zillow.com/homedetails/1574-Pacific-Ave-APT-B-Alameda-CA-94501/2105842410_zpid/,-122.258,37.7746,6.53069,,,1,rental,2800,closed,6,2015-10-11,2015-10-05,ALAMEDA,317,BAY_AREA
"1574 Pacific Ave APT B, Alameda, CA 94501",3,2,1100,zillow_alameda_county,http://www.zillow.com/homedetails/1574-Pacific-Ave-APT-B-Alameda-CA-94501/2105842410_zpid/,-122.258,37.7746,6.53069,,,1,rental,2800,closed,6,2015-10-11,2015-10-05,BAY AND OCEAN,410,BAY_AREA
"20010 Anita Ave, Castro Valley, CA 94546",2,1,1000,zillow_alameda_county,http://www.zillow.com/homedetails/20010-Anita-Ave-Castro-Valley-CA-94546/2105127171_zpid/,-122.084,37.6995,55.2671,,,1,rental,2695,closed,7,2015-10-12,2015-10-05,CASTRO VALLEY,333,BAY_AREA
"45390 Medicine Bow Way, Fremont, CA 94539",3,2,1780,zillow_alameda_county,http://www.zillow.com/homedetails/45390-Medicine-Bow-Way-Fremont-CA-94539/25028191_zpid/,-121.92,37.5054,59.8742,,,1,rental,3750,closed,8,2015-10-11,2015-10-03,FREMONT,348,BAY_AREA
"3846 Jersey Rd, Fremont, CA 94538",3,2,1110,zillow_alameda_county,http://www.zillow.com/homedetails/3846-Jersey-Rd-Fremont-CA-94538/25041109_zpid/,-121.953,37.5179,10.5563,,,1,rental,659900,closed,,2015-10-02,,FREMONT,348,BAY_AREA
"1106 Oxford St # COTTAGE, Berkeley, CA 94707",1,1,650,zillow_alameda_county,http://www.zillow.com/homedetails/1106-Oxford-St-COTTAGE-Berkeley-CA-94707/2100945146_zpid/,-122.268,37.8886,123.001,,,1,rental,2200,closed,7,2015-10-11,2015-10-04,BERKELEY,327,BAY_AREA
"306 Lee St APT 309, Oakland, CA 94610",1,1,400,zillow_alameda_county,http://www.zillow.com/homedetails/306-Lee-St-APT-309-Oakland-CA-94610/2100944461_zpid/,-122.256,37.8117,24.1488,,,3,rental,2195,closed,7,2015-10-11,2015-10-04,OAKLAND,369,BAY_AREA
"2369 Central Pkwy, Dublin, CA 94568",4,4,2447,zillow_alameda_county,http://www.zillow.com/homedetails/2369-Central-Pkwy-Dublin-CA-94568/2100935551_zpid/,-121.843,37.7096,143.555,,0,1,rental,4300,closed,9,2015-10-14,2015-10-05,PLEASANTON,378,BAY_AREA
"4121 Doane St, Fremont, CA 94538",4,2,1300,zillow_alameda_county,http://www.zillow.com/homedetails/4121-Doane-St-Fremont-CA-94538/25039154_zpid/,-121.954,37.5149,9.00472,,,1,rental,3100,open,,,2015-10-06,FREMONT,348,BAY_AREA
"15999 Maubert Ave # 1, San Leandro, CA 94578",2,1,850,zillow_alameda_county,http://www.zillow.com/homedetails/15999-Maubert-Ave-1-San-Leandro-CA-94578/2100939739_zpid/,-122.115,37.7025,24.8478,,,1,rental,1450,closed,6,2015-10-11,2015-10-05,SAN LEANDRO,390,BAY_AREA
"40926 High St, Fremont, CA 94538",2,1,3360,zillow_alameda_county,http://www.zillow.com/homedetails/40926-High-St-Fremont-CA-94538/25035046_zpid/,-121.957,37.5361,22.4656,,,1,rental,2495,open,,,2015-10-05,FREMONT,348,BAY_AREA
"4627 Emily Ct, Castro Valley, CA 94546",3,1,1153,zillow_alameda_county,http://www.zillow.com/homedetails/4627-Emily-Ct-Castro-Valley-CA-94546/24909804_zpid/,-122.073,37.712,93.8754,,,1,rental,2700,closed,7,2015-10-12,2015-10-05,CASTRO VALLEY,333,BAY_AREA
"187 Montecito Ave APT 207, Oakland, CA 94610",2,2,950,zillow_alameda_county,http://www.zillow.com/homedetails/187-Montecito-Ave-APT-207-Oakland-CA-94610/2100936719_zpid/,-122.259,37.8124,20.8256,,,2,rental,2600,closed,7,2015-10-12,2015-10-05,OAKLAND,369,BAY_AREA
"15991 Gramercy Dr, San Leandro, CA 94578",3,2,1467,zillow_alameda_county,http://www.zillow.com/homedetails/15991-Gramercy-Dr-San-Leandro-CA-94578/24893705_zpid/,-122.11,37.7078,86.8695,,,1,rental,3600,closed,6,2015-10-11,2015-10-05,SAN LEANDRO,390,BAY_AREA
"2171 San Antonio Ave, Alameda, CA 94501",1,1,1000,zillow_alameda_county,http://www.zillow.com/homedetails/2171-San-Antonio-Ave-Alameda-CA-94501/24860285_zpid/,-122.249,37.7637,9.61961,1895,0,1,rental,2800,closed,8,2015-10-14,2015-10-06,ALAMEDA,317,BAY_AREA
"2171 San Antonio Ave, Alameda, CA 94501",1,1,1000,zillow_alameda_county,http://www.zillow.com/homedetails/2171-San-Antonio-Ave-Alameda-CA-94501/24860285_zpid/,-122.249,37.7637,9.61961,1895,0,1,rental,2800,closed,8,2015-10-14,2015-10-06,BAY AND OCEAN,410,BAY_AREA
"34426 Bentley Pl, Fremont, CA 94555",3,2,1300,zillow_alameda_county,http://www.zillow.com/homedetails/34426-Bentley-Pl-Fremont-CA-94555/25047359_zpid/,-122.036,37.5781,10.814,1968,1,1,rental,2500,closed,8,2015-10-14,2015-10-06,FREMONT,348,BAY_AREA
"6350 Gatwick Ct, Dublin, CA 94568",4,2,1791,zillow_alameda_county,http://www.zillow.com/homedetails/6350-Gatwick-Ct-Dublin-CA-94568/64961967_zpid/,-121.909,37.7098,103.746,2002,0,1,rental,3000,closed,8,2015-10-14,2015-10-06,DUBLIN,342,BAY_AREA
"37168 Meadowbrook Cmn APT 203, Fremont, CA 94536",2,2,988,zillow_alameda_county,http://www.zillow.com/homedetails/37168-Meadowbrook-Cmn-APT-203-Fremont-CA-94536/25014628_zpid/,-122.006,37.5618,16.3003,1984,0,2,rental,2480,closed,6,2015-10-14,2015-10-08,FREMONT,348,BAY_AREA
"1020 Jackson St, Oakland, CA 94607",2,2,1100,zillow_alameda_county,http://www.zillow.com/homedetails/1020-Jackson-St-Oakland-CA-94607/82835256_zpid/,-122.266,37.7996,11.6817,2006,0,1,rental,2800,closed,9,2015-10-14,2015-10-05,OAKLAND,369,BAY_AREA
"1195 66th St, Oakland, CA 94608",2,2,1521,zillow_alameda_county,http://www.zillow.com/homedetails/1195-66th-St-Oakland-CA-94608/79541212_zpid/,-122.288,37.8485,11.2357,,,1,rental,3100,closed,5,2015-10-11,2015-10-06,EMERYVILLE,345,BAY_AREA
"3116 Adeline St APT 120, Oakland, CA 94608",1,2,1000,zillow_alameda_county,http://www.zillow.com/homedetails/3116-Adeline-St-APT-120-Oakland-CA-94608/68030242_zpid/,-122.281,37.8231,7.50915,2006,0,1,rental,2395,closed,8,2015-10-14,2015-10-06,EMERYVILLE,345,BAY_AREA
"4866 Harbord Dr, Oakland, CA 94618",3,2,1500,zillow_alameda_county,http://www.zillow.com/homedetails/4866-Harbord-Dr-Oakland-CA-94618/24812571_zpid/,-122.23,37.8376,152.224,1953,1,1,rental,4950,closed,3,2015-10-14,2015-10-11,OAKLAND,369,BAY_AREA
"557 66th St, Oakland, CA 94609",2,1,900,zillow_alameda_county,http://www.zillow.com/homedetails/557-66th-St-Oakland-CA-94609/24756778_zpid/,-122.262,37.8515,48.5285,1958,0,1,rental,2800,open,,,2015-10-05,OAKLAND,369,BAY_AREA
"309 Carrick Cir, Hayward, CA 94542",5,5,4434,zillow_alameda_county,http://www.zillow.com/homedetails/309-Carrick-Cir-Hayward-CA-94542/82835049_zpid/,-122.013,37.6555,390.695,2007,0,1,rental,4900,closed,8,2015-10-14,2015-10-06,CASTRO VALLEY,333,BAY_AREA
"1255 106th Ave APT B, Oakland, CA 94603",1,1,750,zillow_alameda_county,http://www.zillow.com/homedetails/1255-106th-Ave-APT-B-Oakland-CA-94603/2106504290_zpid/,-122.169,37.7375,13.1063,,,1,rental,1275,closed,5,2015-10-10,2015-10-05,OAKLAND,369,BAY_AREA
"713 Canonbury Way, Hayward, CA 94544",2,2,906,zillow_alameda_county,http://www.zillow.com/homedetails/713-Canonbury-Way-Hayward-CA-94544/2106467003_zpid/,-122.044,37.6334,45.756,1988,0,1,rental,2500,closed,3,2015-10-14,2015-10-11,HAYWARD,351,BAY_AREA
