id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
7254,"2746 Union St, San Francisco, CA 94123",2,2,2000,zillow_sf,http://www.zillow.com/homedetails/2746-Union-St-San-Francisco-CA-94123/2100819746_zpid/,-122.445,37.7961,43.5535,,0,1,,,24460,rental,6600,open,,,2015-10-24,Cow Hollow,11,SF
7613,"239 Castenada Ave, San Francisco, CA 94116",2,2,1500,zillow_sf,http://www.zillow.com/homedetails/239-Castenada-Ave-San-Francisco-CA-94116/15132945_zpid/,-122.462,37.7468,176.527,1941,0,1,,,24461,rental,4250,open,,,2015-10-25,Forest Hill,20,SF
7628,"3728 22nd St, San Francisco, CA 94114",2,1,2100,zillow_sf,http://www.zillow.com/homedetails/3728-22nd-St-San-Francisco-CA-94114/15146193_zpid/,-122.431,37.755,94.1006,1909,0,1,,,24462,rental,7000,closed,7,2015-11-01,2015-10-25,Eureka Valley / Dolores Heights,16,SF
7629,"560 Magellan Ave, San Francisco, CA 94116",3,2,1500,zillow_sf,http://www.zillow.com/homedetails/560-Magellan-Ave-San-Francisco-CA-94116/15134061_zpid/,-122.467,37.7444,143.047,1923,0,1,,,24463,rental,5400,closed,7,2015-11-01,2015-10-25,Forest Hill,20,SF
7585,"30 Winter Pl, San Francisco, CA 94133",3,2,1775,zillow_sf,http://www.zillow.com/homedetails/30-Winter-Pl-San-Francisco-CA-94133/15065883_zpid/,-122.412,37.7999,33.861,1912,0,1,,,24464,rental,8200,open,,,2015-10-25,North Beach,54,SF
6575,"1875 Mission St APT 402, San Francisco, CA 94103",2,1,900,zillow_sf,http://www.zillow.com/homedetails/1875-Mission-St-APT-402-San-Francisco-CA-94103/2100860163_zpid/,-122.419,37.7671,8.75175,,0,4,,,24465,rental,6800,open,,,2015-10-25,Inner Mission,33,SF
7121,"1863 38th Ave, San Francisco, CA 94122",3,2,1250,zillow_sf,http://www.zillow.com/homedetails/1863-38th-Ave-San-Francisco-CA-94122/15113151_zpid/,-122.497,37.7522,42.78,1941,0,1,,,24466,rental,3975,open,,,2015-10-26,Outer Sunset,61,SF
7607,"215 Bocana St, San Francisco, CA 94110",2,1,1045,zillow_sf,http://www.zillow.com/homedetails/215-Bocana-St-San-Francisco-CA-94110/82786439_zpid/,-122.418,37.7403,83.4358,1910,0,1,,,24467,rental,4250,open,,,2015-10-26,Bernal Heights,5,SF
7622,"4096 17th St APT 309, San Francisco, CA 94114",2,1,797,zillow_sf,http://www.zillow.com/homedetails/4096-17th-St-APT-309-San-Francisco-CA-94114/15127559_zpid/,-122.437,37.7628,64.4188,1965,0,3,,,24468,rental,4500,open,,,2015-10-26,Corona Heights,10,SF
7591,"170 King St, San Francisco, CA 94107",1,1,622,zillow_sf,http://www.zillow.com/homedetails/170-King-St-San-Francisco-CA-94107/2111542746_zpid/,-122.391,37.7788,4.41778,2007,1,1,1,,24469,rental,3790,open,,,2015-10-26,South Beach,74,SF
7120,"44 Macondray Ln APT 3W, San Francisco, CA 94133",2,1,1040,zillow_sf,http://www.zillow.com/homedetails/44-Macondray-Ln-APT-3W-San-Francisco-CA-94133/15065949_zpid/,-122.415,37.7995,62.17,1980,0,3,,,24470,rental,6200,open,,,2015-10-26,Russian Hill,70,SF
7626,"270 Valencia St APT 502, San Francisco, CA 94103",1,1,650,zillow_sf,http://www.zillow.com/homedetails/270-Valencia-St-APT-502-San-Francisco-CA-94103/69820024_zpid/,-122.423,37.7686,12.4717,2005,0,5,,,24471,rental,3500,open,,,2015-10-26,Inner Mission,33,SF
7626,"270 Valencia St APT 502, San Francisco, CA 94103",1,1,650,zillow_sf,http://www.zillow.com/homedetails/270-Valencia-St-APT-502-San-Francisco-CA-94103/69820024_zpid/,-122.423,37.7686,12.4717,2005,0,5,,,24471,rental,3500,open,,,2015-10-26,Mission Dolores,49,SF
7630,"818 Van Ness Ave APT 409, San Francisco, CA 94109",1,1,725,zillow_sf,http://www.zillow.com/homedetails/818-Van-Ness-Ave-APT-409-San-Francisco-CA-94109/111710742_zpid/,-122.421,37.7832,34.0496,2008,1,4,,,24472,rental,3800,closed,6,2015-11-01,2015-10-26,Van Ness/Civic Center,80,SF
7594,"2nd St San Francisco, CA 94107",2,2,2350,zillow_sf,http://www.zillow.com/homedetails/2nd-St-San-Francisco-CA-94107/2105127955_zpid/,-122.395,37.784,17.85,1907,1,1,,,24474,rental,7000,open,,,2015-10-26,Yerba Buena,19,SF
7593,"301 Mission St APT 11G, San Francisco, CA 94105",2,2,1246,zillow_sf,http://www.zillow.com/homedetails/301-Mission-St-APT-11G-San-Francisco-CA-94105/111930324_zpid/,-122.396,37.7905,0.0,2009,1,11,1,,24475,rental,8000,closed,6,2015-11-01,2015-10-26,Yerba Buena,19,SF
7596,"390 Guerrero St, San Francisco, CA 94103",2,1,828,zillow_sf,http://www.zillow.com/homedetails/390-Guerrero-St-San-Francisco-CA-94103/2104497407_zpid/,-122.424,37.7651,13.4431,1907,0,1,,,24476,rental,4300,closed,6,2015-11-01,2015-10-26,Mission Dolores,49,SF
7587,"416 Melrose Ave, San Francisco, CA 94127",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/416-Melrose-Ave-San-Francisco-CA-94127/15136316_zpid/,-122.452,37.734,160.861,1945,0,1,,,24477,rental,3300,open,,,2015-10-26,Miraloma Park,47,SF
7582,"2800 Vallejo St, San Francisco, CA 94123",6,5,3600,zillow_sf,http://www.zillow.com/homedetails/2800-Vallejo-St-San-Francisco-CA-94123/15080729_zpid/,-122.444,37.7944,68.4321,1924,0,1,,,24479,rental,16500,closed,6,2015-11-01,2015-10-26,Pacific Heights,62,SF
5698,"525 Kansas St, San Francisco, CA 94107",3,3,1150,zillow_sf,http://www.zillow.com/homedetails/525-Kansas-St-San-Francisco-CA-94107/15149111_zpid/,-122.403,37.7631,31.9091,1927,0,1,,,24480,rental,8900,open,,,2015-10-26,Potrero Hill,67,SF
7255,"88 Lyell St, San Francisco, CA 94112",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/88-Lyell-St-San-Francisco-CA-94112/15185590_zpid/,-122.432,37.7313,37.5266,1944,0,1,,,24481,rental,4250,open,,,2015-10-26,Mission Terrace,50,SF
5841,"3700 Divisadero St APT 302, San Francisco, CA 94123",2,2,1249,zillow_sf,http://www.zillow.com/homedetails/3700-Divisadero-St-APT-302-San-Francisco-CA-94123/15079635_zpid/,-122.443,37.8039,6.80693,1993,0,3,,,24482,rental,5700,open,,,2015-10-26,Marina,43,SF
7599,"1750 Vallejo St, San Francisco, CA 94123",2,1,1250,zillow_sf,http://www.zillow.com/homedetails/1750-Vallejo-St-San-Francisco-CA-94123/2102717969_zpid/,-122.426,37.7967,38.3955,,1,1,,,24483,rental,4995,closed,18,2015-11-14,2015-10-27,Pacific Heights,62,SF
7610,"3736 Ortega St, San Francisco, CA 94122",3,1,1214,zillow_sf,http://www.zillow.com/homedetails/3736-Ortega-St-San-Francisco-CA-94122/15113484_zpid/,-122.504,37.7514,15.4856,1945,0,1,,,24484,rental,4500,open,,,2015-10-27,Outer Sunset,61,SF
7632,"12 Washburn St, San Francisco, CA 94103",1,1,700,zillow_sf,http://www.zillow.com/homedetails/12-Washburn-St-San-Francisco-CA-94103/2101887744_zpid/,-122.415,37.7755,14.283,,0,1,,,24485,rental,3000,closed,18,2015-11-14,2015-10-27,South of Market,75,SF
7584,"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,1991,0,2,,,24486,rental,4250,closed,7,2015-11-03,2015-10-27,North Panhandle,55,SF
7584,"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,1991,0,2,,,24486,rental,4250,closed,7,2015-11-03,2015-10-27,Western Addition,83,SF
7633,"67 Ford St, San Francisco, CA 94114",1,1,1502,zillow_sf,http://www.zillow.com/homedetails/67-Ford-St-San-Francisco-CA-94114/15144287_zpid/,-122.432,37.7616,19.2457,1888,0,1,,,24487,rental,5750,closed,7,2015-11-03,2015-10-27,Eureka Valley / Dolores Heights,16,SF
7592,"681 Pennsylvania Ave, San Francisco, CA 94107",2,2,1521,zillow_sf,http://www.zillow.com/homedetails/681-Pennsylvania-Ave-San-Francisco-CA-94107/61288480_zpid/,-122.393,37.7579,16.8189,2002,1,1,,,24488,rental,4995,closed,7,2015-11-03,2015-10-27,Potrero Hill,67,SF
7586,"444 Francisco St APT 104, San Francisco, CA 94133",1,1,1120,zillow_sf,http://www.zillow.com/homedetails/444-Francisco-St-APT-104-San-Francisco-CA-94133/64969765_zpid/,-122.413,37.805,4.23073,1981,0,1,,,24489,rental,3900,closed,5,2015-11-01,2015-10-27,North Beach,54,SF
7634,"5150 Diamond Heights Blvd APT 107B, San Francisco, CA 94131",1,1,744,zillow_sf,http://www.zillow.com/homedetails/5150-Diamond-Heights-Blvd-APT-107B-San-Francisco-CA-94131/15199016_zpid/,-122.44,37.7464,188.482,1972,0,10,,,24490,rental,3600,closed,5,2015-11-01,2015-10-27,Diamond Heights,13,SF
7634,"5150 Diamond Heights Blvd APT 107B, San Francisco, CA 94131",1,1,744,zillow_sf,http://www.zillow.com/homedetails/5150-Diamond-Heights-Blvd-APT-107B-San-Francisco-CA-94131/15199016_zpid/,-122.44,37.7464,188.482,1972,0,10,,,24490,rental,3600,closed,5,2015-11-01,2015-10-27,Noe Valley,53,SF
7635,"952 Lincoln Blvd, San Francisco, CA 94129",4,2,1450,zillow_sf,http://www.zillow.com/homedetails/952-Lincoln-Blvd-San-Francisco-CA-94129/2100735971_zpid/,-122.472,37.8063,40.9587,,0,1,,,24491,rental,5985,closed,7,2015-11-03,2015-10-27,Presidio,68,SF
7602,"123 S Lake Merced Hls, San Francisco, CA 94132",3,2,1904,zillow_sf,http://www.zillow.com/homedetails/123-S-Lake-Merced-Hls-San-Francisco-CA-94132/15198406_zpid/,-122.483,37.7093,28.1357,1975,0,1,,,24492,rental,3950,open,,,2015-10-27,Lake Shore,39,SF
7601,"4150 17th St APT 27, San Francisco, CA 94114",2,2,1677,zillow_sf,http://www.zillow.com/homedetails/4150-17th-St-APT-27-San-Francisco-CA-94114/15127592_zpid/,-122.439,37.7628,61.7572,1994,0,1,,,24493,rental,5800,open,,,2015-10-27,Corona Heights,10,SF
7115,"181 Franklin St, San Francisco, CA 94102",1,1,446,zillow_sf,http://www.zillow.com/homedetails/181-Franklin-St-San-Francisco-CA-94102/59779267_zpid/,-122.421,37.776,17.8041,1995,0,1,,,24494,rental,3700,open,,,2015-10-27,Hayes Valley,27,SF
7115,"181 Franklin St, San Francisco, CA 94102",1,1,446,zillow_sf,http://www.zillow.com/homedetails/181-Franklin-St-San-Francisco-CA-94102/59779267_zpid/,-122.421,37.776,17.8041,1995,0,1,,,24494,rental,3700,open,,,2015-10-27,Van Ness/Civic Center,80,SF
817,"735 Market St # 1, San Francisco, CA 94103",2,2,1700,zillow_sf,http://www.zillow.com/homedetails/735-Market-St-1-San-Francisco-CA-94103/2101952159_zpid/,-122.472,37.7743,68.8378,,1,1,,,24509,rental,15000,closed,,2015-10-28,,Inner Richmond,35,SF
465,"18th St San Francisco, CA 94114",2,1,940,zillow_sf,http://www.zillow.com/homedetails/18th-St-San-Francisco-CA-94114/2101740991_zpid/,-122.435,37.7609,25.2467,,0,1,,,24510,rental,4990,closed,,2015-10-28,,Eureka Valley / Dolores Heights,16,SF
735,"1 Wilder St, San Francisco, CA 94131",3,2,1365,zillow_sf,http://www.zillow.com/homedetails/1-Wilder-St-San-Francisco-CA-94131/15185423_zpid/,-122.432,37.7338,60.1155,1938,0,1,,0.00815843,24511,rental,5500,closed,,2015-10-28,,Glen Park,23,SF
868,"2309A California St, San Francisco, CA 94115",2,1,1530,zillow_sf,http://www.zillow.com/homedetails/2309A-California-St-San-Francisco-CA-94115/2101199127_zpid/,-122.433,37.7888,66.5177,1900,0,1,,,24513,rental,6500,closed,,2015-10-28,,Lower Pacific Heights,42,SF
,"2300 Broadway St, San Francisco, CA 94115",3,3,4084,zillow_sf,http://www.zillow.com/homedetails/2300-Broadway-St-San-Francisco-CA-94115/15072582_zpid/,-122.435,37.7945,79.7366,1988,0,1,,0.00250799,24514,rental,25000,closed,51,2015-10-28,2015-09-07,Pacific Heights,62,SF
2555,"45th Ave San Francisco, CA 94121",4,3,2597,zillow_sf,http://www.zillow.com/homedetails/45th-Ave-San-Francisco-CA-94121/2100984197_zpid/,-122.506,37.7763,47.0067,,0,1,,,24516,rental,5600,closed,,2015-10-28,,Outer Richmond,60,SF
2560,"538 Presidio Ave, San Francisco, CA 94115",3,3,1690,zillow_sf,http://www.zillow.com/homedetails/538-Presidio-Ave-San-Francisco-CA-94115/63165637_zpid/,-122.446,37.7867,79.2923,2004,0,1,,,24517,rental,8000,closed,,2015-10-28,,Lower Pacific Heights,42,SF
,"2611 Divisadero St, San Francisco, CA 94123",5,6,3426,zillow_sf,http://www.zillow.com/homedetails/2611-Divisadero-St-San-Francisco-CA-94123/15080810_zpid/,-122.442,37.7938,99.2501,1906,0,1,,0.00360555,26240,rental,20000,closed,,2013-09-06,,Pacific Heights,62,SF
8242,"135 Red Rock Way APT 112L, San Francisco, CA 94131",1,1,830,zillow_sf,http://www.zillow.com/homedetails/135-Red-Rock-Way-APT-112L-San-Francisco-CA-94131/15199248_zpid/,-122.442,37.7462,200.786,1972,0,11,,,26245,rental,2980,closed,,2013-10-28,,Diamond Heights,13,SF
,"2611 Divisadero St, San Francisco, CA 94123",5,6,3426,zillow_sf,http://www.zillow.com/homedetails/2611-Divisadero-St-San-Francisco-CA-94123/15080810_zpid/,-122.442,37.7938,99.2501,1906,0,1,,0.00360555,26248,rental,17995,closed,54,2013-12-14,2013-10-21,Pacific Heights,62,SF
,"1948 California St, San Francisco, CA 94109",4,4,2347,zillow_sf,http://www.zillow.com/homedetails/1948-California-St-San-Francisco-CA-94109/2133541433_zpid/,-122.426,37.7899,86.7236,1948,0,1,,0.0011,26264,rental,7495,closed,39,2014-04-26,2014-03-18,Pacific Heights,62,SF
,"2611 Divisadero St, San Francisco, CA 94123",5,6,3426,zillow_sf,http://www.zillow.com/homedetails/2611-Divisadero-St-San-Francisco-CA-94123/15080810_zpid/,-122.442,37.7938,99.2501,1906,0,1,,0.00360555,26268,rental,17950,closed,194,2014-06-04,2013-11-22,Pacific Heights,62,SF
,"301 Main St UNIT 21F, San Francisco, CA 94105",2,2,1307,zillow_sf,http://www.zillow.com/homedetails/301-Main-St-UNIT-21F-San-Francisco-CA-94105/2105731784_zpid/,-122.391,37.7895,0.0,2008,0,1,1,0.0186357,26280,rental,4200,closed,,2014-08-21,,South Beach,74,SF
,"1902 Filbert St, San Francisco, CA 94123",1,2,1000,zillow_sf,http://www.zillow.com/homedetails/1902-Filbert-St-San-Francisco-CA-94123/119685526_zpid/,-122.431,37.7988,17.8862,1920,0,1,,0.0027,26286,rental,4000,closed,22,2014-09-29,2014-09-07,Cow Hollow,11,SF
,"654 30th Ave, San Francisco, CA 94121",3,2,1900,zillow_sf,http://www.zillow.com/homedetails/654-30th-Ave-San-Francisco-CA-94121/15095745_zpid/,-122.49,37.7769,79.9291,1927,0,1,,,26292,rental,4900,closed,,2014-12-15,,Central Richmond,7,SF
,"2611 Divisadero St, San Francisco, CA 94123",5,6,3426,zillow_sf,http://www.zillow.com/homedetails/2611-Divisadero-St-San-Francisco-CA-94123/15080810_zpid/,-122.442,37.7938,99.2501,1906,0,1,,0.00360555,26293,rental,27000,closed,233,2014-12-15,2014-04-26,Pacific Heights,62,SF
,"38 Camp St, San Francisco, CA 94110",3,2,1600,zillow_sf,http://www.zillow.com/homedetails/38-Camp-St-San-Francisco-CA-94110/2103079636_zpid/,-122.423,37.764,10.4931,2013,0,1,,0.00403609,26304,rental,9000,closed,,2015-03-12,,Mission Dolores,49,SF
,"829 Folsom St # 412, San Francisco, CA 94107",1,1,638,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-412-San-Francisco-CA-94107/2136627468_zpid/,-122.402,37.7812,2.43132,2010,0,1,1,,26311,rental,3450,closed,,2015-05-08,,Yerba Buena,19,SF
8254,"654 30th Ave, San Francisco, CA 94121",3,2,1900,zillow_sf,http://www.zillow.com/homedetails/654-30th-Ave-San-Francisco-CA-94121/15095745_zpid/,-122.49,37.7769,79.9291,1927,0,1,,,26323,rental,4900,closed,,2015-06-26,,Central Richmond,7,SF
8255,"829 Folsom St # 412, San Francisco, CA 94107",1,1,638,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-412-San-Francisco-CA-94107/2136627468_zpid/,-122.402,37.7812,2.43132,2010,0,1,1,,26338,rental,3650,closed,,2015-09-18,,Yerba Buena,19,SF
,"301 Main St UNIT 21F, San Francisco, CA 94105",2,2,1307,zillow_sf,http://www.zillow.com/homedetails/301-Main-St-UNIT-21F-San-Francisco-CA-94105/2105731784_zpid/,-122.391,37.7895,0.0,2008,0,1,1,0.0186357,26386,rental,6500,closed,21,2015-10-07,2015-09-16,South Beach,74,SF
,"601 Van Ness Ave APT 405, San Francisco, CA 94102",2,2,881,zillow_sf,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-405-San-Francisco-CA-94102/15077929_zpid/,-122.421,37.7814,26.5937,1982,0,4,1,0.003,26652,rental,2595,closed,67,2011-06-14,2011-04-08,Van Ness/Civic Center,80,SF
,"690 Market St UNIT 1705, San Francisco, CA 94104",1,2,1050,zillow_sf,http://www.zillow.com/homedetails/690-Market-St-UNIT-1705-San-Francisco-CA-94104/89239580_zpid/,-122.403,37.7882,12.6138,2007,0,1,1,0.0137463,26668,rental,6000,closed,,2012-08-16,,Financial District/Barbary Coast,18,SF
8373,"338 Spear St UNIT 10B, San Francisco, CA 94105",2,2,1316,zillow_sf,http://www.zillow.com/homedetails/338-Spear-St-UNIT-10B-San-Francisco-CA-94105/89239837_zpid/,-122.391,37.7894,0.0,2009,0,1,,,26673,rental,4495,closed,,2013-03-01,,South Beach,74,SF
,"601 Van Ness Ave APT 405, San Francisco, CA 94102",2,2,881,zillow_sf,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-405-San-Francisco-CA-94102/15077929_zpid/,-122.421,37.7814,26.5937,1982,0,4,1,0.003,26677,rental,3250,closed,738,2013-05-07,2011-04-30,Van Ness/Civic Center,80,SF
,"301 Main St UNIT 21F, San Francisco, CA 94105",2,2,1307,zillow_sf,http://www.zillow.com/homedetails/301-Main-St-UNIT-21F-San-Francisco-CA-94105/2105731784_zpid/,-122.391,37.7895,0.0,2008,0,1,1,0.0186357,26697,rental,1599000,closed,,2014-08-19,,South Beach,74,SF
,"2200 Pacific Ave APT 7D, San Francisco, CA 94115",2,2,1850,zillow_sf,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-7D-San-Francisco-CA-94115/15073242_zpid/,-122.432,37.7939,89.3304,1962,0,7,,,26703,rental,7500,closed,,2014-11-05,,Pacific Heights,62,SF
,"1234 26th Ave, San Francisco, CA 94122",4,3,2250,zillow_sf,http://www.zillow.com/homedetails/1234-26th-Ave-San-Francisco-CA-94122/15101784_zpid/,-122.484,37.7644,62.1603,1926,0,1,,0.0009,26707,rental,5500,closed,79,2014-12-05,2014-09-17,Central Sunset,8,SF
,"369 Marina Blvd, San Francisco, CA 94123",5,5,4156,zillow_sf,http://www.zillow.com/homedetails/369-Marina-Blvd-San-Francisco-CA-94123/15069667_zpid/,-122.439,37.806,5.41923,1937,0,1,,0.0013,26712,rental,19950,closed,,2015-02-23,,Marina,43,SF
8378,"2200 Pacific Ave APT 7D, San Francisco, CA 94115",2,2,1850,zillow_sf,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-7D-San-Francisco-CA-94115/15073242_zpid/,-122.432,37.7939,89.3304,1962,0,7,,,26717,rental,7000,open,,,2015-04-06,Pacific Heights,62,SF
8383,"780 Bay St, San Francisco, CA 94109",3,2,2153,zillow_sf,http://www.zillow.com/homedetails/780-Bay-St-San-Francisco-CA-94109/51082381_zpid/,-122.42,37.805,28.584,1926,0,1,,,26776,rental,7800,open,,,2015-09-22,Russian Hill,70,SF
,"2800 Vallejo St, San Francisco, CA 94123",6,5,3600,zillow_sf,http://www.zillow.com/homedetails/2800-Vallejo-St-San-Francisco-CA-94123/15080729_zpid/,-122.444,37.7944,68.4321,1924,0,1,,,28086,rental,14950,closed,,2011-03-09,,Pacific Heights,62,SF
,"188 Minna St APT 25F, San Francisco, CA 94105",2,3,1527,zillow_sf,http://www.zillow.com/homedetails/188-Minna-St-APT-25F-San-Francisco-CA-94105/69819154_zpid/,-122.401,37.7863,7.77742,2005,0,25,1,0.0160078,28098,rental,9000,closed,,2011-10-10,,Yerba Buena,19,SF
,"829 Folsom St UNIT 906, San Francisco, CA 94107",1,1,557,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-UNIT-906-San-Francisco-CA-94107/2121978635_zpid/,-122.402,37.7812,2.43132,2010,0,1,1,0.0167141,28106,rental,2495,closed,6,2012-01-24,2012-01-18,Yerba Buena,19,SF
,"53 Clarendon Ave, San Francisco, CA 94114",4,4,3500,zillow_sf,http://www.zillow.com/homedetails/53-Clarendon-Ave-San-Francisco-CA-94114/15129685_zpid/,-122.45,37.7586,186.55,1920,0,1,,0.0019,28108,rental,1200,closed,2,2012-02-06,2012-02-04,Clarendon Heights,9,SF
,"2800 Vallejo St, San Francisco, CA 94123",6,5,3600,zillow_sf,http://www.zillow.com/homedetails/2800-Vallejo-St-San-Francisco-CA-94123/15080729_zpid/,-122.444,37.7944,68.4321,1924,0,1,,,28125,rental,15000,closed,,2012-10-12,,Pacific Heights,62,SF
,"829 Folsom St UNIT 906, San Francisco, CA 94107",1,1,557,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-UNIT-906-San-Francisco-CA-94107/2121978635_zpid/,-122.402,37.7812,2.43132,2010,0,1,1,0.0167141,28133,rental,2495,closed,5,2012-12-19,2012-12-14,Yerba Buena,19,SF
,"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,1991,0,2,,,28137,rental,3795,closed,,2013-02-09,,North Panhandle,55,SF
,"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,1991,0,2,,,28137,rental,3795,closed,,2013-02-09,,Western Addition,83,SF
,"1618 12th Ave, San Francisco, CA 94122",4,3,2349,zillow_sf,http://www.zillow.com/homedetails/1618-12th-Ave-San-Francisco-CA-94122/59718406_zpid/,-122.469,37.7579,122.506,2001,0,1,,,28138,rental,6495,closed,,2013-03-06,,Inner Sunset,36,SF
,"42 States St, San Francisco, CA 94114",3,3,2879,zillow_sf,http://www.zillow.com/homedetails/42-States-St-San-Francisco-CA-94114/59700322_zpid/,-122.436,37.7636,67.4907,2001,1,1,,0.00111803,28142,rental,8500,closed,,2013-05-14,,Corona Heights,10,SF
,"2800 Vallejo St, San Francisco, CA 94123",6,5,3600,zillow_sf,http://www.zillow.com/homedetails/2800-Vallejo-St-San-Francisco-CA-94123/15080729_zpid/,-122.444,37.7944,68.4321,1924,0,1,,,28147,rental,15000,closed,,2013-07-01,,Pacific Heights,62,SF
,"338 Spear St UNIT 39A, San Francisco, CA 94105",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/338-Spear-St-UNIT-39A-San-Francisco-CA-94105/89240348_zpid/,-122.391,37.7894,0.0,2009,0,1,,0.0187019,28150,rental,6700,closed,33,2013-07-23,2013-06-20,South Beach,74,SF
,"444 Francisco St APT 104, San Francisco, CA 94133",1,1,1120,zillow_sf,http://www.zillow.com/homedetails/444-Francisco-St-APT-104-San-Francisco-CA-94133/64969765_zpid/,-122.413,37.805,4.23073,1981,0,1,,,28155,rental,3500,closed,,2013-09-22,,North Beach,54,SF
,"199 New Montgomery St, San Francisco, CA 94105",0,1,409,zillow_sf,http://www.zillow.com/homedetails/199-New-Montgomery-St-San-Francisco-CA-94105/2111358188_zpid/,-122.399,37.7866,7.5217,2005,0,1,1,0.0163414,28158,rental,3475,closed,,2013-10-15,,Yerba Buena,19,SF
,"416 Melrose Ave, San Francisco, CA 94127",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/416-Melrose-Ave-San-Francisco-CA-94127/15136316_zpid/,-122.452,37.734,160.861,1945,0,1,,,28160,rental,2795,closed,,2013-11-19,,Miraloma Park,47,SF
,"1618 12th Ave, San Francisco, CA 94122",4,3,2349,zillow_sf,http://www.zillow.com/homedetails/1618-12th-Ave-San-Francisco-CA-94122/59718406_zpid/,-122.469,37.7579,122.506,2001,0,1,,,28161,rental,6995,closed,,2013-11-19,,Inner Sunset,36,SF
,"829 Folsom St UNIT 906, San Francisco, CA 94107",1,1,557,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-UNIT-906-San-Francisco-CA-94107/2121978635_zpid/,-122.402,37.7812,2.43132,2010,0,1,1,0.0167141,28164,rental,5000,closed,10,2013-12-06,2013-11-26,Yerba Buena,19,SF
,"690 Market St UNIT 1101, San Francisco, CA 94104",2,3,1624,zillow_sf,http://www.zillow.com/homedetails/690-Market-St-UNIT-1101-San-Francisco-CA-94104/79844965_zpid/,-122.403,37.7882,12.6138,2007,0,1,1,0.0137463,28174,rental,7500,closed,,2014-04-07,,Financial District/Barbary Coast,18,SF
,"301 Mission St UNIT 4C, San Francisco, CA 94105",1,1,833,zillow_sf,http://www.zillow.com/homedetails/301-Mission-St-UNIT-4C-San-Francisco-CA-94105/111923137_zpid/,-122.396,37.7905,0.0,2009,0,1,1,,28182,rental,4000,closed,,2014-05-13,,Yerba Buena,19,SF
8832,"300 Berry St UNIT 813, San Francisco, CA 94158",1,1,761,zillow_sf,http://www.zillow.com/homedetails/300-Berry-St-UNIT-813-San-Francisco-CA-94158/96023519_zpid/,-122.396,37.7739,1.38426,2008,0,1,1,,28185,rental,3600,closed,,2014-05-20,,South Beach,74,SF
8833,"3500 19th St # 303, San Francisco, CA 94110",2,2,1456,zillow_sf,http://www.zillow.com/homedetails/3500-19th-St-303-San-Francisco-CA-94110/2106853868_zpid/,-122.422,37.7603,10.3174,2013,0,1,,,28188,rental,12950,closed,,2014-06-04,,Mission Dolores,49,SF
,"188 Minna St APT 25F, San Francisco, CA 94105",2,3,1527,zillow_sf,http://www.zillow.com/homedetails/188-Minna-St-APT-25F-San-Francisco-CA-94105/69819154_zpid/,-122.401,37.7863,7.77742,2005,0,25,1,0.0160078,28191,rental,4700,closed,,2014-06-11,,Yerba Buena,19,SF
8834,"24 San Benito Way, San Francisco, CA 94127",8,9,6645,zillow_sf,http://www.zillow.com/homedetails/24-San-Benito-Way-San-Francisco-CA-94127/15138017_zpid/,-122.468,37.7365,112.113,1920,0,1,,0.00701783,28194,rental,6400,closed,,2014-06-25,,Saint Francis Wood,71,SF
8823,"1618 12th Ave, San Francisco, CA 94122",4,3,2349,zillow_sf,http://www.zillow.com/homedetails/1618-12th-Ave-San-Francisco-CA-94122/59718406_zpid/,-122.469,37.7579,122.506,2001,0,1,,,28199,rental,6990,closed,,2014-08-17,,Inner Sunset,36,SF
