apartment name,configuration,num bedroom,num bathroom,size,rent,units page,address,address_origin_pattern,address_origin_url,apartment page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
Strata at Mission Bay,"2 beds 2 baths 1,113 sqft",2 beds,2 baths,"1,113 sqft","4,830",http://www.zillow.com/homedetails/1201-4th-St-412630-San-Francisco-CA-94158/2107546269_zpid/,"1201 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Strata at Mission Bay,1 bed 1 bath 912 sqft,1 bed,1 bath,912 sqft,"3,431",http://www.zillow.com/homedetails/1201-4th-St-412627-San-Francisco-CA-94158/2107546270_zpid/,"1201 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Azure,2 beds 2 baths 990 sqft,2 beds,2 baths,990 sqft,"5,200",http://www.zillow.com/homedetails/690-Long-Bridge-St-79800-San-Francisco-CA-94158/2102375159_zpid/,"690 Long Bridge St San Francisco, CA 94158",@@apartment page@@,"http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Central Apartments,1 bed 1 bath 441 sqft,1 bed,1 bath,441 sqft,"2,595",http://www.zillow.com/homedetails/574-3rd-St-1606195-San-Francisco-CA-94107/2101818906_zpid/,"574 3rd St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/central-apartments-san-francisco-ca-5XrQBj/,http://www.zillow.com/b/central-apartments-san-francisco-ca-5XrQBj/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
388 Beale,"2 beds 2 baths 1,286 sqft",2 beds,2 baths,"1,286 sqft","5,211",http://www.zillow.com/homedetails/388-Beale-St-67905-San-Francisco-CA-94105/2103451757_zpid/,"388 Beale St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
The Paramount,2 beds 2 baths -- sqft,2 beds,2 baths,-- sqft,"6,410",http://www.zillow.com/homedetails/680-Mission-St-F8VRUK565-San-Francisco-CA-94105/2101816431_zpid/,"680 Mission St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NorthPoint Apartments,2 beds 2 baths 794 sqft,2 beds,2 baths,794 sqft,"3,900",http://www.zillow.com/homedetails/2211-Stockton-St-1492388-San-Francisco-CA-94133/2104934303_zpid/,"2211 Stockton St San Francisco, CA 94133",@@apartment page@@,http://www.zillow.com/b/northpoint-apartments-san-francisco-ca-5XjLPJ/,http://www.zillow.com/b/northpoint-apartments-san-francisco-ca-5XjLPJ/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,2 beds 1.5 baths 955 sqft,2 beds,1.5 baths,955 sqft,"4,588",http://www.zillow.com/homedetails/900-Folsom-St-569077-San-Francisco-CA-94107/2103332443_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Strata at Mission Bay,"2 beds 2.5 baths 1,193 sqft",2 beds,2.5 baths,"1,193 sqft","4,714",http://www.zillow.com/homedetails/1201-4th-St-412632-San-Francisco-CA-94158/2107546264_zpid/,"1201 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Strata at Mission Bay,1 bed 1 bath 650 sqft,1 bed,1 bath,650 sqft,"3,351",http://www.zillow.com/homedetails/1201-4th-St-412625-San-Francisco-CA-94158/2103512070_zpid/,"1201 4th St San Francisco, CA 94158",@@apartment page@@,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,http://www.zillow.com/b/strata-at-mission-bay-san-francisco-ca-5XjRMn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Azure,1 bed 1 bath 682 sqft,1 bed,1 bath,682 sqft,"4,800",http://www.zillow.com/homedetails/690-Long-Bridge-St-79791-San-Francisco-CA-94158/2102375162_zpid/,"690 Long Bridge St San Francisco, CA 94158",@@apartment page@@,"http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Central Apartments,Studio 1 bath 441 sqft,Studio,1 bath,441 sqft,"2,295",http://www.zillow.com/homedetails/574-3rd-St-1566806-San-Francisco-CA-94107/2102880536_zpid/,"574 3rd St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/central-apartments-san-francisco-ca-5XrQBj/,http://www.zillow.com/b/central-apartments-san-francisco-ca-5XrQBj/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
388 Beale,1 bed 1 bath 825 sqft,1 bed,1 bath,825 sqft,"4,410",http://www.zillow.com/homedetails/388-Beale-St-67893-San-Francisco-CA-94105/2107982170_zpid/,"388 Beale St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
The Paramount,1 bed 1 bath -- sqft,1 bed,1 bath,-- sqft,"4,615",http://www.zillow.com/homedetails/680-Mission-St-DKBQ732YH-San-Francisco-CA-94105/2102246035_zpid/,"680 Mission St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NorthPoint Apartments,1 bed 1 bath 589 sqft,1 bed,1 bath,589 sqft,"2,895",http://www.zillow.com/homedetails/2211-Stockton-St-1492387-San-Francisco-CA-94133/2104934304_zpid/,"2211 Stockton St San Francisco, CA 94133",@@apartment page@@,http://www.zillow.com/b/northpoint-apartments-san-francisco-ca-5XjLPJ/,http://www.zillow.com/b/northpoint-apartments-san-francisco-ca-5XjLPJ/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Azure,2 beds 2 baths 942 sqft,2 beds,2 baths,942 sqft,"5,250",http://www.zillow.com/homedetails/690-Long-Bridge-St-79798-San-Francisco-CA-94158/2102375160_zpid/,"690 Long Bridge St San Francisco, CA 94158",@@apartment page@@,"http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Azure,1 bed 1 bath 661 sqft,1 bed,1 bath,661 sqft,"3,750",http://www.zillow.com/homedetails/690-Long-Bridge-St-79788-San-Francisco-CA-94158/2102375163_zpid/,"690 Long Bridge St San Francisco, CA 94158",@@apartment page@@,"http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
388 Beale,"2 beds 2 baths 1,211 sqft",2 beds,2 baths,"1,211 sqft","5,434",http://www.zillow.com/homedetails/388-Beale-St-67900-San-Francisco-CA-94105/2103300742_zpid/,"388 Beale St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
The Paramount,2 beds 2 baths -- sqft,2 beds,2 baths,-- sqft,"6,475",http://www.zillow.com/homedetails/680-Mission-St-F8VQXK556-San-Francisco-CA-94105/2101816432_zpid/,"680 Mission St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
The Paramount,Studio 1 bath -- sqft,Studio,1 bath,-- sqft,"3,520",http://www.zillow.com/homedetails/680-Mission-St-DKBF332TB-San-Francisco-CA-94105/2101860818_zpid/,"680 Mission St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,"2 beds 2.5 baths 1,464 sqft",2 beds,2.5 baths,"1,464 sqft","5,087",http://www.zillow.com/homedetails/900-Folsom-St-569078-San-Francisco-CA-94107/2103332442_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Azure,1 bed 1 bath 762 sqft,1 bed,1 bath,762 sqft,"4,175",http://www.zillow.com/homedetails/690-Long-Bridge-St-79795-San-Francisco-CA-94158/2102375161_zpid/,"690 Long Bridge St San Francisco, CA 94158",@@apartment page@@,"http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
388 Beale,"2 beds 2 baths 1,224 sqft",2 beds,2 baths,"1,224 sqft","6,546",http://www.zillow.com/homedetails/388-Beale-St-67902-San-Francisco-CA-94105/2103616402_zpid/,"388 Beale St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
388 Beale,1 bed 1 bath 808 sqft,1 bed,1 bath,808 sqft,"4,275",http://www.zillow.com/homedetails/388-Beale-St-67892-San-Francisco-CA-94105/2103168404_zpid/,"388 Beale St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
The Paramount,1 bed 1 bath -- sqft,1 bed,1 bath,-- sqft,"4,565",http://www.zillow.com/homedetails/680-Mission-St-F8URTK4YD-San-Francisco-CA-94105/2101806014_zpid/,"680 Mission St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,2 beds 1.5 baths 940 sqft,2 beds,1.5 baths,940 sqft,"5,237",http://www.zillow.com/homedetails/900-Folsom-St-569076-San-Francisco-CA-94107/2103332450_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Azure,1 bed 1 bath 682 sqft,1 bed,1 bath,682 sqft,"3,800",http://www.zillow.com/homedetails/690-Long-Bridge-St-79792-San-Francisco-CA-94158/2102375155_zpid/,"690 Long Bridge St San Francisco, CA 94158",@@apartment page@@,"http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/b/Azure-San-Francisco-CA/37.77363,-122.3915_ll/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
388 Beale,"2 beds 2 baths 1,164 sqft",2 beds,2 baths,"1,164 sqft","5,456",http://www.zillow.com/homedetails/388-Beale-St-67899-San-Francisco-CA-94105/2105500799_zpid/,"388 Beale St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
388 Beale,1 bed 1 bath 854 sqft,1 bed,1 bath,854 sqft,"4,199",http://www.zillow.com/homedetails/388-Beale-St-67894-San-Francisco-CA-94105/2103616403_zpid/,"388 Beale St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,http://www.zillow.com/b/388-beale-san-francisco-ca-5XjQ4f/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
The Paramount,1 bed 1 bath -- sqft,1 bed,1 bath,-- sqft,"4,535",http://www.zillow.com/homedetails/680-Mission-St-DKBP032XG-San-Francisco-CA-94105/2102059043_zpid/,"680 Mission St San Francisco, CA 94105",@@apartment page@@,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,http://www.zillow.com/b/the-paramount-san-francisco-ca-5XjKXG/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/3_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,"3 beds 2.5 baths 1,917 sqft",3 beds,2.5 baths,"1,917 sqft","8,192",http://www.zillow.com/homedetails/900-Folsom-St-569079-San-Francisco-CA-94107/2103332441_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,"2 beds 2 baths 1,121 sqft",2 beds,2 baths,"1,121 sqft","4,562",http://www.zillow.com/homedetails/900-Folsom-St-569073-San-Francisco-CA-94107/2103332449_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,2 beds 2 baths 880 sqft,2 beds,2 baths,880 sqft,"4,188",http://www.zillow.com/homedetails/900-Folsom-St-569072-San-Francisco-CA-94107/2103332454_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,2 beds 1 bath 929 sqft,2 beds,1 bath,929 sqft,"4,042",http://www.zillow.com/homedetails/900-Folsom-St-569069-San-Francisco-CA-94107/2103332445_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,1 bed 1 bath 613 sqft,1 bed,1 bath,613 sqft,"3,869",http://www.zillow.com/homedetails/900-Folsom-St-569067-San-Francisco-CA-94107/2103332452_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
